value,count
Memory Loss,6
outsider pov,6
Light Bondage,6
Phan Drabble,6
Religion,6
Death,6
Phandom Big Bang 2017,6
Chaptered,6
Alternate Universe - Canon Divergence,6
Skype,6
Best Friends,6
Mpreg,6
Eventual Romance,6
Phan Comfort,6
Teasing,6
Strangers to Friends,6
Omega Dan,6
Alpha Phil,6
First Love,6
Choking,6
Feminization,6
Mildly Dubious Consent,6
Original Character(s),6
Fingering,6
Age Difference,6
alpha!Phil,6
Asexual Character,6
Exhibitionism,6
Injury,5
handjobs,5
5 Times,5
Coming In Pants,5
Phandom Big Bang 2016,5
YouTuber Phil Lester,5
Fluff and Humor,5
Implied Sexual Content,5
Teenagers,5
Non-Consensual Drug Use,5
Porn with Feelings,5
Everyone Is Gay,5
Sleepy Cuddles,5
top!dan,5
Mentions of Suicide,5
Drama,5
Rape Recovery,5
One Night Stands,5
Mating Cycles/In Heat,5
Cute,5
Cuddling,5
Bottom Dan Howell,5
Explicit Language,5
Tattoos,5
Emotional/Psychological Abuse,5
Alternate Universe - Modern Setting,5
Anxiety Attacks,5
Drunk Sex,5
Subspace,5
Come Eating,5
First Time Blow Jobs,5
Sexting,5
Scratching,5
Blood and Gore,5
Long-Distance Relationship,5
Romantic Fluff,5
shy!Dan,5
Character Death,5
actor!dan,5
Neck Kissing,5
Cock Cages,5
Supernatural Elements,5
Painplay,5
No Character Death,5
Friendship,5
2012,4
Getting Back Together,4
5+1 Things,4
Body Worship,4
Mentions of Sex,4
Minor Violence,4
YouTubers - Freeform,4
Eventual Fluff,4
Party,4
Trans Character,4
Sharing Clothes,4
Illnesses,4
kind of,4
Cock Rings,4
m/m - Freeform,4
Alternate Universe - Roommates/Housemates,4
Angst and Hurt/Comfort,4
Past Relationship(s),4
Somnophilia,4
First Meeting,4
Christianity,4
Hospital,4
Self Harm,4
Kinks,4
Post-Traumatic Stress Disorder - PTSD,4
Fluffy Ending,4
blowjob,4
Major Character Injury,4
Break Up,4
Adoption,4
Music,4
Phone Sex,4
Skype Sex,4
Meet-Cute,4
little!Dan,4
Trans Male Character,4
Porn With Plot,4
Abusive Relationships,4
Aftercare,4
Bruises,4
2015 Phan,4
Pastels,4
Halloween,4
Alternate Universe - Flower Shop,4
Mild Hurt/Comfort,4
Hidden Relationship,4
Dark,4
Nipple Play,4
Face Slapping,4
Cuddles,4
Child Abuse,4
Sexual Abuse,4
Smoking,4
Hotel Sex,4
Parenthood,4
Sad Phil Lester,4
Dan Howell and Phil Lester Are Teenagers,4
Alternate Universe - Vampire,4
Kidnapping,4
Drunkenness,4
Eating Disorders,4
Top Phil Lester,4
Top Dan Howell,4
Attempted Rape/Non-Con,4
Internalized Homophobia,4
Virgin Dan,4
Dan and Phil World Tour 2018: Interactive Introverts,4
sub Dan,4
Kinky,4
Prostate Milking,4
Epistolary,4
Hurt Phil,4
First Dates,4
Underage Drinking,4
Alternate Universe - Boarding School,4
Growing Up,4
Omorashi,4
Implied/Referenced Cheating,4
Emotional Manipulation,4
RPF,4
Rape Aftermath,4
2011,3
Alternate Universe - Gods & Goddesses,3
Group chat,3
Drabble,3
power bottom dan,3
Crossover,3
2010 Era (Phandom),3
Intercrural Sex,3
Hickeys,3
slight angst,3
BAMF Phil,3
tatinof usa,3
Truth or Dare,3
Heavy Angst,3
PTSD,3
Late Night Conversations,3
Dan Howell Is Not A YouTuber,3
neck kink,3
Friendship/Love,3
Valentine's Day,3
Sickfic,3
Vomiting,3
One Shot Collection,3
Boys Kissing,3
Starbucks,3
Protective Dan,3
Snow,3
interactive introverts,3
References to Shakespeare,3
Trust Issues,3
Bigotry & Prejudice,3
Accidental Voyeurism,3
Secret Crush,3
Secret Admirer,3
Watersports,3
Stockholm Syndrome,3
Wetting,3
Mutual Masturbation,3
Boys In Love,3
bottom!Phil,3
Sleeping Together,3
Codependency,3
Alternate Universe - Tattoo Parlor,3
Romantic Soulmates,3
Family Issues,3
Self Confidence Issues,3
Social Anxiety,3
Suicide,3
Amnesia,3
Enemies to Friends,3
Implied/Referenced Self-Harm,3
Alternate Universe - Non-Famous,3
Past Rape/Non-con,3
Neko Dan Howell,3
alcohol mention,3
jealous!Phil,3
Mild Sexual Content,3
Piano,3
Parent Phan,3
Witches,3
Forbidden Love,3
Crying,3
Misunderstandings,3
Fights,3
Making Love,3
Jealous Dan,3
Toys,3
2010 Phan,3
daddy!Phil,3
2009 Era (Phandom),3
Crack,3
Self-Discovery,3
Gender Issues,3
trans!dan,3
2009x2015,3
Dan Howell/Phil Lester Comfort,3
Light BDSM,3
Butt Plugs,3
Verbal Abuse,3
parent!phan,3
Writer Dan - Freeform,3
Dreams,3
Punk,3
Artist Dan Howell,3
Weddings,3
Time Travel,3
References to Depression,3
Alternate Universe - Magical Realism,3
Bisexuality,3
Size Kink,3
Fluffy,3
Roommates,3
Orgasm Control,3
Wax Play,3
Sadism,3
Makeup,3
Banter,3
Pain Kink,3
Sad,3
Help,3
Sleepy Sex,3
Teacher!Phil,3
KickTheStickz - Freeform,3
i guess,3
Flowers,3
Vampires,3
Torture,3
POV Third Person,3
cockslut!dan,3
Sub Dan Howell,3
Safe Sane and Consensual,3
Bottom Phil Lester,3
Dom Phil Lester,3
Alternate Universe - Supernatural Elements,3
Pianist Dan Howell,3
Songfic,3
Meta,3
POV Outsider,3
Family Angst,3
Edgeplay,3
Triggers,3
Unresolved Sexual Tension,3
Moaning,3
photographer!phil,3
Memes,3
mentions of depression,3
Like,3
Dom/sub Undertones,3
Phan AU,3
Light Smut,3
Prince Phil,3
Alternate Universe - Royalty,3
sorry - Freeform,3
Dogs,3
Queerplatonic Relationships,3
Comeplay,3
Gangbang,3
Desperation,3
Light Dom/sub,3
Cheating,3
Highschool AU,3
Alternate Universe - Office,3
Objectification,3
Gags,3
Pet Play,3
Trauma,3
Conditioning,3
Implied/Referenced Rape/Non-con,3
Implied/Referenced Suicide,3
Implied/Referenced Underage Prostitution,3
Double Penetration,3
Astronaut AU,3
Alternate Universe - Neighbors,3
Breathplay,3
non-youtuber au,3
Muteness,3
Boarding School,3
Alternate Universe - Teachers,3
phan oneshot,3
Shower Sex,3
Wet Dream,3
i think,3
Implied/Referenced Child Abuse,3
Anal Fisting,3
2010,2
2013,2
2019,2
Gods,2
Post-Break Up,2
Handcuffs,2
Mentions of alcohol,2
badboy phil,2
Drugs,2
Marijuana,2
Partying,2
Anal,2
phan fiction,2
Magical Realism,2
Prom,2
Lack of Communication,2
Genderfluid Character,2
New York City,2
Mystery,2
bi!Dan,2
virgin,2
New Year's Kiss,2
Mistletoe,2
Birthday Fluff,2
Schmoop,2
I'm Bad At Tagging,2
I Blame Tumblr,2
Shy Dan,2
Phil Needs a Hug,2
Meeting the Parents,2
University,2
Blind Date,2
Phan Week 2015,2
phil is nice,2
Awkward Flirting,2
Spitroasting,2
Orgasm Delay,2
proposal fic,2
Alternate Universe - Witchcraft,2
Plantboy!Phil,2
Love Letters,2
Pick-Up Lines,2
sorta - Freeform,2
Bed-Wetting,2
Coffee Shop,2
LGBTQ Themes,2
Podfic Available,2
They love each other,2
Cutting,2
Anxiety Disorder,2
Fluffy Smut,2
Alternate Universe - Normal High School,2
Hand Job,2
Virginity,2
self hate,2
Mirror Sex,2
Tour Bus Sex,2
Family Drama,2
Prison,2
Slurs,2
Sugar Daddy Phil,2
Hurt!Dan,2
idk - Freeform,2
Alternate Universe - Slavery,2
kiss,2
Bad Writing,2
Therapy,2
Short,2
Ficlet,2
Witchcraft,2
Musician!Phil,2
True Love,2
Moving Out,2
Soulmates AU,2
I'm Sorry,2
Jealous!Dan,2
radio show,2
Psychic Abilities,2
Lawyer!Dan,2
meet cute,2
Sassy Dan,2
what am I doing with my life,2
Accidental Outing,2
Bonding,2
ftm!dan,2
drunk,2
Bottom Phil,2
New Year's Eve,2
New Years,2
bed sharing,2
pure fluff,2
lots of fluff,2
Assassins & Hitmen,2
Family Dynamics,2
Gaslighting,2
Gender Identity,2
References to Illness,2
Erections,2
powerbottom!dan,2
Outing,2
Punk Phil Lester,2
Non-Graphic Violence,2
Radio,2
Alternate Universe - Actors,2
Period-Typical Homophobia,2
Past Character Death,2
Implied/Referenced Character Death,2
Insecure Phil,2
Non-Youtubers AU,2
Breeding,2
Sugar Daddy,2
bratty dan,2
Alternate Universe - Gender Changes,2
Multiverse,2
Bathroom Sex,2
Pastel!Phil,2
Plantboy Phil,2
Scared!Phil,2
pregnant Dan,2
single parent Dan,2
Idiots in Love,2
Dan Howell/Phil Lester Fluff,2
singer!phil,2
Shy Dan Howell,2
No Sex,2
No Smut,2
Sick Dan,2
Pastel Phil,2
Punk Dan,2
Don't Read This,2
VidCon,2
2011 Phan,2
Theater AU,2
Kissing Lessons,2
youtuber!Phil,2
Neko!Dan,2
Platonic Relationships,2
Cock Slut,2
Porn,2
on tour,2
Non-Consensual Bondage,2
Sleep Groping,2
Hair-pulling,2
Sensory Deprivation,2
Ice Play,2
Cock & Ball Torture,2
Crossdressing Kink,2
sleeping,2
Dancing,2
Sweet,2
Platonic Soulmates,2
Kink Exploration,2
Making Up,2
Singer Phil Lester,2
Lingerie,2
Some Plot,2
I'm Bad At Titles,2
Summer,2
youtuber Phil,2
Japhan,2
POV Dan Howell,2
Alternate Universe - Music,2
Band Fic,2
College,2
BoyxBoy,2
sunshine!phil,2
Bisexual!Dan,2
No angst here,2
mild exhibitionism,2
Coffee Shops,2
alternative universe,2
band au,2
?? - Freeform,2
Horror,2
Childhood Friends,2
Eventual Relationships,2
Freeform,2
popular!Phil,2
Fluff and Hurt/Comfort,2
Medical hurt/comfort,2
Broken Bones,2
Alternate Universe - Twins,2
Jamaica,2
Holidays,2
Little Space,2
Dd/lb,2
Sugar Daddy Phil Lester,2
Safeword Use,2
Religious Content,2
Ballroom Dancing,2
Denial,2
Chronic Illness,2
Family Fluff,2
Resolved Sexual Tension,2
Foreplay,2
Fake Relationship,2
Twitter,2
Public Humiliation,2
Not Suitable/Safe For Work,2
Mental Breakdown,2
Attempted Suicide,2
figure skating,2
A/B/O,2
Blood and Injury,2
Aftermath of Violence,2
Hufflepuff Phil,2
Crack Fic,2
minor injury,2
Japan,2
Vacation,2
Fake Dating,2
2016!phan,2
Prompt Fic,2
Getting to Know Each Other,2
cute Dan,2
Mental Institutions,2
Wrong number,2
Phil POV,2
2016 Phan,2
Dan POV,2
Sexual Fantasy,2
Teacher!Dan,2
Slice of Life,2
Slapping,2
Hair Pulling,2
keeping it secret,2
2012!Phan,2
Jealous Phil,2
Post-Apocalypse,2
Science Fiction,2
Hate Sex,2
Angry Sex,2
Mental Illness,2
Art,2
Developing Relationship,2
Tour,2
Asexuality,2
Asexual!Dan,2
Christmas Eve,2
amazing phil - Freeform,2
Arranged Marriage,2
Alternate Universe - Student/Teacher,2
art fic,2
Epilogue,2
Witch - Freeform,2
Long-Term Relationship(s),2
Arguing,2
Sexual Identity,2
Sexual Slavery,2
Slave!Dan,2
Master/Slave,2
Name Calling,2
Collars,2
Marking,2
Dry Humping,2
University AU,2
famous!dan,2
Party Games,2
Come play,2
Band,2
coffee shop AU,2
Near Death Experience,2
daddy - Freeform,2
Supernatural - Freeform,2
In Public,2
Cock Warming,2
Whipping,2
Whump,2
off-screen fictional animal abuse,2
non-con,2
non-con public humiliation,2
Psychological Torture,2
Severe Abuse,2
Scars,2
graphic smut,2
panic/anxiety attacks,2
Overprotective Parents,2
the internet - Freeform,2
collaring,2
Brainwashing,2
Dehumanization,2
tattoos/marks,2
Bruising,2
Nudity,2
Ireland,2
garden scenes,2
Tea,2
Lots of Tea,2
and mugs,2
questionable immigration practices,2
pretending we know medical stuff,2
long fic is long,2
short-distance relationship,2
no-distance relationship,2
communication (both good and bad),2
revolving title fic,2
Name-Calling,2
Possessive Behavior,2
Panties,2
badboy!Phil,2
Attempted Sexual Assault,2
Actors,2
Drug Use,2
Dysfunctional Family,2
some violence,2
Insecurity,2
Kinda,2
Loss of Virginity,2
Master/Pet,2
Tumblr,2
Video,2
Past Sexual Abuse,2
Pain,2
Coming Untouched,2
BAMF,2
Canon Universe,2
Dom Phil,2
Mild Angst,2
Blindfolds,2
Strippers & Strip Clubs,2
also,2
Childhood Trauma,2
Suicide mentions,2
Lemon,2
Domestic Bliss,2
relationship,2
Muse - Freeform,2
Anorexia,2
Vampire AU,2
2017 Phan,2
Temperature Play,2
Safewords,2
Accidental Marriage,2
Paris (City),2
dominant!phil,2
Sexual Assault,2
Religious!Dan,2
Restraints,2
Complete,2
Hogwarts,2
Platonic Cuddling,2
The Amazing Book Is Not on Fire,2
Docking,2
Mile High Club,2
Photography,2
Omegaverse,2
PBB 2016,2
Office Sex,2
Crushes,2
ace!phil,2
Modern Royalty,2
Student!Phil,2
Mute Dan Howell,2
Mentions of Death,2
Alternate Universe - Library,2
Uni Student!Dan,2
implied depression,2
Anal Play,2
Hardcore,2
Food Sex,2
Superheroes,2
Masochism,2
Disability,2
Groping,2
Parent-Child Relationship,2
Implied/Referenced Abuse,2
Murder,2
Fear,2
Fantasy,2
Alternate Universe - Fantasy,2
Knotting,2
Royalty,2
Non-Consensual,2
69,1
2014,1
2018,1
2023,1
Fictional Religion & Theology,1
Lovers To Enemies,1
this was so fucking fun to write omg,1
i think this was the hardest i've ever laughed writing anything,1
i wanted to do this leave me alone,1
lots of gay,1
i used to be gerardwayisafuckinprincess but i changed my user towards the end so everything's weird,1
it's just... really fuckin stupid man what was i ON,1
Japanese weeb,1
Tumblr Prompt,1
it's just domestic,1
literally nothing happens,1
level your expectations,1
Drabbles,1
Basically I'm doing a smut war with someone and I'm phan trash,1
And some turned out kind of nice so here they are lmao,1
Shorts,1
So much smut,1
the literal definition of PWP,1
Joke turned to sex,1
World's best daddy mug,1
Amortentia,1
lots of smut,1
this is literally so smutty,1
fluff towards the end,1
dan moans a lot,1
highschool,1
43K WORDS LONG YO,1
WARNINGS:,1
mentions of past bullying,1
A mention of blood,1
Vandalism,1
Skipping Class,1
Fist Fights,1
POV Second Person,1
Implied Self-Hatred,1
Brief Mention of a Character Throwing Up,1
Snogging,1
Party smut,1
Gay Smut,1
youtuber smut,1
porn with a plot,1
gay youtubers,1
awkward phan,1
Awkward,1
Realization,1
Alternate Universe - Time Travel,1
Implied/Referenced Sexual Assault,1
Implied/Referenced Sexual Harassment,1
Improper Self-Care,1
Difficulties With Eating,1
Unorthodox Headcannon,1
Scenes From 2009,1
Phil's Heart Is The Reason I Breathe,1
Dan Is Sweet and Smart and Strong And He Deserves To Be Happy,1
alcohol use,1
Drunk Kissing Trope (tm),1
Bisexual Dan,1
gay phil,1
friendship fluff,1
There's a cute shopping scene,1
Promposals,1
Alzheimer's Disease,1
Alternate Universe - Photographer,1
filmmaker!phil,1
photographer!dan,1
Director!phil,1
lots of pining,1
Honeymoon,1
Insomnia,1
Spooning,1
Late at Night,1
Paranormal Investigators,1
Online Friendship,1
Nonbinary Character,1
Background Poly,1
phil does some buzzfeed unsolved shit and dan is a fan,1
tw: being publically outed,1
also swearing,1
Hollywood AU,1
famous actor!dan,1
famous actor!phil,1
gay!phil,1
TW: Homophobia,1
Light Choking,1
Happy Phanniversary!,1
Escalates Pretty Quickly,1
Burnt Cake,1
Dan Hits A Million Subscribers,1
This Thing Has Everything,1
Five Times Thingy,1
Dentist,1
I'm not good at fluff but i'm sick of writing angst,1
so I'll try,1
Ice Skating,1
seasonal depression,1
Advent Calendar,1
Advent Calendar Drabble,1
Drabble Collection,1
Sleepy Dan,1
A lot of sleepy Dan,1
I just love sleepy Dan,1
omg I'm a trainwreck,1
Knitting,1
Phil gets sick,1
Teenager AU,1
Dan needs a hug too,1
Rave Tree,1
Real Life,1
Pride,1
Phandom Fic Fests: Pride,1
is this what they call introspection,1
Alternate Universe - Rock Band,1
Big Bang Challenge,1
Sort of Punk phil?,1
totally not twenty one pilots what,1
cutesy cute,1
Mentions of Smut,1
jack and dan friendship PLEASE KILL ME,1
I love it so much,1
ALSO IM WRITING SORT OF SEASONALLY APPROPRIATE FICS FOR ONCE,1
also Louise is my baby in this story,1
and i had to mention darcy,1
bbc radio one - Freeform,1
live lounge,1
Ed Sheeran - Freeform,1
jamie lawson,1
porn blog,1
sap,1
not much else,1
post coming-out,1
Family Bonding,1
Robbery,1
dan is a NERD,1
Obsession,1
how do you tag on ao3??,1
i'm so new to this god,1
Romeo and Juliet References,1
Awkward Kissing,1
this entire fic is awkward,1
2010 Fic,1
Book lover Phil,1
Trouble maker dan,1
Detention,1
Strangers to Friends to Lovers,1
book mentions,1
Shakespeare,1
did,1
Dissociative Identity Disorder,1
Brief mentions of past trauma,1
Alters,1
loads of really cute moments with angst here and there,1
M/M/M,1
perineum stimulation,1
Prostate Stimulation,1
Witch!Dan,1
Ballet,1
dancer!dan,1
only a teeny tiny bit angsty,1
mild desecration of an airbnb pool,1
Comedy,1
Romantic Comedy,1
Orchestra,1
Bad Pick-Up Lines,1
kickthefire lives,1
voyeur pj,1
dan and phil as rude houseguests,1
Dubious Consent,1
Diapers,1
Infantilism,1
Forced Infantilism,1
non con,1
Loss of Control,1
? - Freeform,1
Massage,1
diuretics,1
Alternate Universe - Kindergarten & Pre-school,1
Teacher Phil,1
Dan is a Dad,1
Possible/Eventual smut,1
Rating May Change,1
Shotgunning,1
7-11,1
Suspension Of Disbelief,1
very cute,1
I did this instead of writing my term paper,1
Consensual Somnophilia,1
Grindr,1
intimacy problems,1
dan's never had a boyfriend,1
dan's thirsty,1
Allusions to MPREG,1
discussions surrounding having a child,1
Sexual Language,1
Crying Phil Lester,1
why is crying phil lester like a common tag,1
Post-Divorce,1
very small reference to the suicide attempt dan mentioned in his video,1
but it's all fluff and softness i promise you dan's just comparing from now to then,1
Morning Cuddles,1
phil briefly mentions being outed in his part and how it's hurtful and wrong,1
basically i'm gay,1
Coming Out To You,1
Podfic Length: 20-30 Minutes,1
short oo,1
dom!dan,1
sub!Phil,1
a static lullaby,1
toxic,1
confession of feelings,1
A lot - Freeform,1
the sequel you were asking for,1
I have feelings and you will have to suffer with me,1
gay slurs,1
Speech Disorders,1
silent Phil,1
Phil doesn't talk,1
New Kid Dan,1
school project partners,1
uncovering secrets,1
Suit,1
suit and tie,1
pastel x punk,1
16 year old dan,1
Sickness,1
Self Care,1
feel good,1
Eating Disorder,1
Dungeons & Dragons 5th Edition,1
Car Accident,1
WIP,1
warnings for:,1
Suicidal Ideation,1
and depression,1
Relapse,1
Drunk!Dan kinda,1
Dan has a Panic Attack,1
why do i do this to my babies,1
Alternate Universe- Hospital,1
Code Black - Freeform,1
Doctors & Physicians,1
also dan is a vegan bc god bless,1
the seven second challenge,1
this or something like it has definitely happened,1
i wont' be told otherwise,1
Near Death Experiences,1
This is generally not a happy phanfic,1
there will be,1
Possibly large amount of inaccuracies,1
Brief clinical death,1
Attempted Murder,1
Homophobic Slurs,1
graphic depictions of blood,1
Hatred,1
Enemies,1
Talking During Sex,1
D/s,1
Mild Pain Kink,1
exploring kinks,1
Window Sex,1
as usual,1
horrifying terms of endearment,1
references to past self harm,1
crying n shit,1
i should be studying,1
pre-smut???ig,1
kissing like making out,1
Meet-Weird,1
Found Family,1
not from dnp,1
Cat/Human Hybrids,1
Alternate Universe - Cats,1
Teenage Dan Howell,1
Groundhog Day,1
Kisses,1
Smut Mention,1
Tooth Rotting Fluff,1
super fluffy,1
A lot of kissing,1
kissing drabbles,1
neck kisses,1
Slow kisses,1
Sleepy Kisses,1
Drunk Kisses,1
Playful kisses,1
giggly kisses,1
Hot and Heavy Kisses,1
gentle kisses,1
literally so many kisses,1
If you like Phan kisses this is definitely the fic for you,1
Dan's sort of a slut,1
Dom!Phil (kinda),1
There's a safe word,1
butt plug,1
Slight Spanking,1
Dan is a sassy shit,1
Swearing from Dan,1
No swearing from Phil,1
boyfriends!,1
other things,1
just read it,1
Sorry it's so long,1
alcohol mentioned,1
safe sex!,1
Condoms,1
are good!,1
Dan waxes his legs,1
phil thinks it's hot,1
Disney World,1
Phil's still a youtuber though,1
Post-it Notes,1
kind of script format sorry,1
this is lame but i hope you like it,1
self injury,1
triggering,1
please dont read if itll trigger you,1
a whole fucking lot of swearing,1
i didnt plan to have a bj in here,1
but it just happened,1
suicidal,1
suicidal!dan,1
Gaming,1
Animal Crossing - Freeform,1
Nerd Dan Howell,1
Popular Phil Lester,1
long distance,1
a tiny but of angst,1
Paralysis,1
jamaica 2010 trip,1
and a whole lot of fluff,1
(mental health stuff is implied rather than articulated),1
magical roses au,1
Alternate Universe - Non Youtuber,1
is that even a tag,1
idk and tbh idc,1
i never know what to tag what should i even tag what the helll,1
Your Mom,1
parent,1
Military,1
Military Reunion,1
Discrimination,1
no spoilers haha,1
Requited Unrequited Love,1
Moving,1
Comfort/Angst,1
Anger,1
Miscommunication,1
Body Image,1
Drunk Texting,1
Pigeons,1
Food Kink,1
basically i thought about all the problems w that one soulmates au,1
and this happened,1
Implied Relationship,1
except the relationship doesn't actually happen ever,1
fic prompt,1
fic every day in june,1
Smutty,1
Sick Character,1
Phil's got a nipple peircing,1
A Bit Of Homophobic Language,1
Slut Shaming,1
possibly,1
thigh fucking,1
inappropriate use of someone else's lotion,1
Flight Attendants,1
aeroplane,1
Airplanes,1
First Class,1
Lawyers,1
Waiting,1
Clumsiness,1
FlightAttendant!Phil,1
strangers to... something,1
in line for Muse tickets,1
inspired by my race for interactive introvert tickets,1
Bickering,1
Drama & Romance,1
caring and nursing,1
lots of Dan and Phil interaction,1
Stranded on an Island,1
Fighting for Survival,1
Wild animals,1
Lions,1
wolves and tigers,1
cute green snake,1
cute rabbits,1
Vain Dan,1
Angry Phil,1
Drunk Dan Howell,1
Drunk Phil Lester,1
Lots of it,1
I think that's it - Freeform,1
an almost annoying amount of communication,1
Premature Ejaculation,1
Medical stuff,1
Mentions of Cancer,1
Please Don't Take This Seriously,1
it's not scientific,1
it's just silly fun,1
since phil talks about mpreg,1
Morning Sickness,1
dan being The Most,1
69 (Sex Position),1
Vanilla,1
Death God,1
Dragon AU,1
i know its different but please give it a chance,1
Injured Phil,1
protector dan,1
kinda sorta a little bit of,1
cause i'm a sucker for,1
Submission,1
rebranding,1
Estrangement,1
Personal Growth,1
Figuring Things Out,1
Career Growth,1
playlist party,1
Panic Attack,1
mild existentialism,1
top dan,1
The Sims,1
DanAndPhilGAMES,1
Dil Howlter - Freeform,1
younow,1
New Year's Resolutions,1
Dating,1
x files au,1
(well i guess coworkers to lovers),1
yes they have to share a tiny bed in a cheap motel,1
as slow as a 10k fic slow burn can be,1
dan is scully and phil is mulder,1
i should probably tag the smut hey,1
let’s just say there is,1
and come eating,1
i wrote this in one day why am i like this,1
Canon Gay Relationship,1
Destiel - Freeform,1
Sabriel - Freeform,1
Drarry,1
Johnlock - Freeform,1
Cockles,1
Merthur - Freeform,1
Such much fluff,1
and Cuteness,1
Its 1am and i like phan,1
flower shop,1
florist,1
tattooist,1
shy!Phil,1
scary shit happens,1
seriously i got so paranoid writing this it was like two in the morning and dark in my room,1
Murderers,1
Buying a HOUSE,1
Getting a Dog,1
Bits of angst but its fleeting i promise,1
2009!Phil,1
2015!Dan,1
non self-acceptance,1
2009x2015!phan,1
too much baby oil,1
Thighfucking,1
intercrural,1
seriously a lot of baby oil,1
homophobic slur,1
demon/priest - Freeform,1
demon/pastor,1
fanatic belief,1
Demon,1
altar smut,1
ethic drama,1
Psychological Drama,1
homophobes,1
Bible verses,1
baptist church,1
dan is v sad all the time,1
phil makes him sin,1
Filthy,1
being gay in religion,1
phil saves dan,1
Christian Character,1
in denial about sexuality,1
God - Freeform,1
Jesus - Freeform,1
Christ,1
church,1
pastor,1
Priest,1
Seduction,1
sin - Freeform,1
This is really triggering,1
Dissociation,1
Physical Abuse,1
Hospitalization,1
Overuse of italics,1
Phil centric,1
there really is a happy ending,1
Sappy Ending,1
Cliche ending,1
It Gets Worse Before It Gets Better,1
Protective Dan Howell,1
Sad with a Happy Ending,1
Hurt Phil Lester,1
Gender Dysphoria,1
gender fluidity,1
Gender Exploration,1
conversations with sexual content,1
(but no sex),1
light roleplay,1
canon based,1
Pastel Dan Howell,1
1930s,1
Historical,1
BBC,1
