value,count
Bad Friend Scott McCall (Teen Wolf),9
Prince Derek,9
Single Parent Stiles Stilinski,9
Insecure Stiles Stilinski,9
Semi-Public Sex,9
Possessive Derek,9
Praise Kink,9
Sheriff Stilinski Finds Out,9
Developing Relationship,9
Comedy,9
Meet-Cute,9
Aftercare,9
Unresolved Sexual Tension,9
Bonding,9
Translation Available,9
Male Lactation,8
Friends With Benefits,8
Families of Choice,8
POV Outsider,8
Stiles Has Panic Attacks,8
One Shot,8
Good Peter Hale,8
Eventual Happy Ending,8
Single Parent Derek,8
Minor Allison Argent/Scott McCall,8
Getting to Know Each Other,8
Pack Mother Stiles Stilinski,8
Derek is Not a Failwolf,8
Didn't Know They Were Dating,8
Fluff and Smut,8
Alternate Universe - Werewolf,8
Top Derek Hale/Bottom Stiles Stilinski,8
Snark,8
Pining Stiles Stilinski,8
Butt Plugs,8
Public Sex,8
Detective Stiles,8
Porn with Feelings,8
Fingerfucking,8
Tattooed Stiles,8
Feral Behavior,8
Werewolf Culture,8
Alternate Universe - Celebrity,7
Bottom!Stiles,7
Prince Stiles,7
Versatile Derek Hale/Stiles Stilinski,7
Anxiety,7
Stiles Stilinski & Jackson Whittemore Friendship,7
Underage Sex,7
Sort Of,7
Kissing,7
Stiles is Pushed Out of the Pack,7
Derek is a Failwolf,7
Protective Derek Hale,7
Nipple Play,7
Good Alpha Derek Hale,7
Puppy Piles,7
Stiles-centric,7
Original Character(s),7
Fluff and Humor,7
Writer Stiles,7
Alternate Universe - Canon,7
Post-Nogitsune Stiles Stilinski,7
Awesome Sheriff Stilinski,7
Alternate Universe - Porn,7
Pack Dad Derek Hale,7
Orgasm Delay/Denial,7
Emotional Constipation,7
True Mates,7
Flirting,7
Consent Issues,7
Feral Derek,7
Dom/sub,7
BDSM,7
Prostitution,7
Rough Sex,7
Childhood Friends,7
Sharing Clothes,7
Pack Family,7
Alternate Universe - Magic,7
Virginity,7
Texting,7
Past Abuse,7
Spanking,6
Online Relationship,6
Still Werewolves,6
Mating Bond,6
Warning: Kate Argent,6
Police Officer Derek Hale,6
Failwolf Friday,6
Jock Derek,6
Bigotry & Prejudice,6
Versatile Stiles Stilinski,6
Fox Stiles,6
Magic Stiles,6
Derek Uses His Words,6
Shy Derek,6
Alpha Mate Stiles Stilinski,6
Porn With Plot,6
Holidays,6
Minor Violence,6
The Hale Pack - Freeform,6
Switching,6
Exhibitionism,6
Lydia Martin & Stiles Stilinski Friendship,6
Grief/Mourning,6
Explicit Language,6
Feels,6
Eventual Smut,6
Protectiveness,6
Single Parents,6
Alternate Universe - Fantasy,6
POV Sheriff Stilinski,6
Alive Vernon Boyd & Erica Reyes,6
Road Trips,6
5+1 Things,6
Adoption,6
Feelings,6
Alternate Universe - Law Enforcement,6
Threats of Rape/Non-Con,6
Scent Kink,6
Threesome - M/M/M,5
Bestiality,5
Rape/Non-con Elements,5
College,5
Rutting,5
Kink Negotiation,5
Breeding Kink,5
Somnophilia,5
Derek POV,5
Prom,5
Hypothermia,5
Post Season 2,5
Suspense,5
Minor Isaac Lahey/Scott McCall,5
Growing Up,5
Face-Fucking,5
Spells & Enchantments,5
Oblivious Stiles Stilinski,5
College Student Stiles Stilinski,5
Cuddling,5
Valentine's Day,5
UST,5
Character Study,5
Alternate Universe - No Hale Fire (Teen Wolf),5
Found Family,5
Bisexual Stiles Stilinski,5
Derek and Stiles are Mates,5
Emotionally Constipated Derek,5
Slice of Life,5
Stalking,5
Wolf Derek Hale,5
Kidnapped Stiles,5
Alpha Scott,5
Riding,5
Romantic Comedy,5
Alive Claudia Stilinski,5
Complete,5
First Meetings,5
Mythical Beings & Creatures,5
Accidental Relationship,5
New York City,5
Internalized Homophobia,5
Blowjobs,5
Unsafe Sex,5
Awkward Sexual Situations,5
Murder,5
Thanksgiving,5
Implied/Referenced Rape/Non-con,5
Beta Derek Hale,5
The Alpha Pack,5
Top Derek,5
FBI Agent Stiles Stilinski,5
Dom Derek,5
Sub Stiles,5
Fluff and Crack,5
Depression,5
Panic Attack,5
Schmoop,5
Wall Sex,5
Cock Worship,5
Bondage,5
Magic Made Them Do It,5
Community: trope_bingo,5
Drama,5
Fanart,5
Stackson Brotp,5
Aftermath of Torture,5
Declarations Of Love,5
Scars,5
Enemies to Lovers,5
Mating Rituals,5
Memory Loss,5
Enemies to Friends to Lovers,5
Coffee,5
Werewolf Courting,5
Oblivious,5
Daddy Kink,4
Humiliation,4
Professor Derek Hale,4
Casual Sex,4
Omega Stiles,4
Breeding,4
Crying,4
High School,4
Forced Marriage,4
Alternate Canon,4
Non-Graphic Violence,4
POV Multiple,4
Emotionally Hurt Derek Hale,4
Sex Pollen,4
Recovery,4
Temporary Character Death,4
Good Peter,4
Alternate Universe - Regency,4
Matchmaking,4
Banter,4
Lydia is a BAMF,4
Rebuilt Hale House,4
Alternate Universe - Gender Changes,4
Camping,4
Halloween,4
Size Difference,4
Chef Derek,4
Don't post on another site,4
Jealous Stiles,4
oblivious!Stiles,4
Other Additional Tags to Be Added,4
Roommates,4
Injured Stiles Stilinski,4
Hurt Stiles Stilinski,4
Collars,4
Light Dom/sub,4
Babies,4
Accidental Baby Acquisition,4
Bad Alpha Scott McCall (Teen Wolf),4
Gore,4
Clubbing,4
Erica Reyes & Stiles Stilinski Friendship,4
Community: hc_bingo,4
Outdoor Sex,4
Christmas Fluff,4
Single Parent Derek Hale,4
Derek Needs To Use His Words,4
Post-Season/Series 02,4
alpha!Derek,4
Stiles Stilinski is a Little Shit,4
Derek Hale is a Softie,4
Dating,4
The Hale Family,4
SO MUCH FLUFF,4
Derek Feels,4
Communication,4
Dragons,4
Werewolf Derek,4
Coming Out,4
Homophobia,4
Dry Humping,4
Crossover,4
Scott is a Good Friend,4
Size Kink,4
Banshee Lydia Martin,4
Magical Accidents,4
Alpha Peter Hale,4
Scott McCall is a Bad Friend,4
Healing,4
Mating Bites,4
Mentioned Kate Argent,4
BAMF Stiles Stilinski,4
Angst and Feels,4
Kidfic,4
College AU,4
Condoms,4
Recreational Drug Use,4
Triggers,4
Stiles Wears Glasses,4
Loss of Control,4
Flashbacks,4
Captivity,4
Fae & Fairies,4
Porn,4
Magical Tattoos,4
Oblivious Scott,4
Christmas fic,4
Deputy Derek,4
Character Death,4
Ten in Ten Challenge,4
Not Canon Compliant,4
Emotional/Psychological Abuse,4
Alcohol,4
War,4
Angst and Hurt/Comfort,4
Hurt Derek,4
Alternate Universe - Fraternity,4
Human AU,4
Sexual Assault,4
Secret Identity,4
Action/Adventure,4
Derek Has Issues,4
Minor Lydia Martin/Jackson Whittemore,4
Fix-It,4
Attempted Murder,4
Nerd Stiles,4
Werewolf Reveal,4
Baking,4
Sex,4
Touch-Starved,4
Pack Politics,4
Courtship,4
Shower Sex,3
Impregnation,3
Polish Stiles Stilinski,3
Stiles Stilinski Speaks Polish,3
Happy Derek Hale,3
Assassins & Hitmen,3
Communication Failure,3
Feral Derek Hale,3
Telepathy,3
Teacher-Student Relationship,3
Therapy,3
Canon Typical Violence,3
Failwolf,3
Facials,3
Derek is terrible at communicating,3
Derek Hale Returns to Beacon Hills,3
Injured Stiles,3
dubcon,3
but not really,3
Isaac Lahey & Stiles Stilinski Friendship,3
Pack Alpha Derek Hale,3
a/b/o dynamics,3
Wooing,3
Sibling Love,3
Jock Derek Hale,3
Stiles Feels,3
Stiles Has Nightmares,3
Sorry Not Sorry,3
Background Relationships,3
Stiles Stilinski Gets Bitten,3
Peter Hale & Stiles Stilinski Friendship,3
nerd!derek,3
Implied/Referenced Alcohol Abuse/Alcoholism,3
Trust Issues,3
A/B/O,3
Polyamory,3
Uncle/Nephew Incest,3
mentions of mpreg,3
Surrogacy,3
Come Eating,3
Firefighter Derek,3
Food Porn,3
Unreliable Narrator,3
Alternate Universe - Police,3
Age Regression/De-Aging,3
Virgin Derek,3
Rescue,3
Baby Werewolves,3
True Alpha Scott McCall,3
Sheriff Stilinski is a Good Parent,3
Alternate Season/Series 03,3
Laura Hale & Stiles Stilinski Friendship,3
Post-Season/Series 03,3
Sheriff Stilinski Finds Out About Derek/Stiles Relationship,3
Foreskin Play,3
Flowers,3
kink meme fill,3
Time Travel Fix-It,3
Werefox Stiles,3
Teen Wolf Reverse Bang,3
Rich Derek,3
Drunk Sex,3
Discrimination,3
Insomnia,3
Minor Jennifer Blake/Derek Hale,3
Protective Pack,3
Blood Magic,3
5 Times,3
Derek Hale Loves Stiles Stilinski,3
Past Rape/Non-con,3
Marriage,3
Healthy Relationships,3
Confusion,3
Witch!Stiles,3
Accidental Voyeurism,3
Accidental Bonding,3
Subdrop,3
Swearing,3
Post-Nogitsune,3
Anchors,3
Commitment,3
Angst and Fluff and Smut,3
Attempted Rape/Non-Con,3
Derek Takes Care Of Stiles,3
Stiles Takes Care Of Derek,3
Alternate Universe - Dragons,3
Everybody Lives,3
Ghosts,3
Stiles Stilinski is a Nice Thing,3
POV Stiles Stilinski,3
Possessive Derek Hale,3
Minor Allison Argent/Isaac Lahey/Scott McCall,3
Demisexuality,3
Autofellatio,3
Always Female Stiles Stilinski,3
Protective Stiles Stilinski,3
Nemeton,3
Stiles is a BAMF,3
Blood and Gore,3
Underage - Freeform,3
Sick Stiles Stilinski,3
Post-Season/Series 03A,3
Pack,3
Insecurity,3
Alternate Universe - Coffee Shop,3
Abuse,3
Crushes,3
Epilepsy,3
YouTube,3
Werewolf Derek Hale,3
Alternate Universe - Arranged Marriage,3
Derek Wears Glasses,3
Scott McCall & Stiles Stilinski Friendship,3
Demons,3
Supernatural Elements,3
Modern Royalty,3
Mates Derek Hale/Stiles Stilinski,3
TWCP,3
werewolves are known,3
Subspace,3
Cliche,3
Past Stiles Stilinski/Malia Tate,3
Arson,3
Threats of Violence,3
Derek Leaves Beacon Hills,3
Coming of Age,3
Topping from the Bottom,3
Love,3
Fae Magic,3
Embarrassment,3
Near Future,3
Tattooed Stiles Stilinski,3
Animal Transformation,3
Domestic Violence,3
Alternate Universe - Slavery,3
Sequel,3
deputy!Derek,3
Minor Scott McCall/Kira Yukimura,3
Puppies,3
Depressed Stiles,3
But He Gets Better,3
De-Aged Derek Hale,3
Hate to Love,3
Hate Sex,3
Anxiety Attacks,3
Self-Harm,3
Suicidal Thoughts,3
Pregnant Stiles,3
Stiles Stilinski Doesn't Know About Werewolves,3
Disabled Character,3
Heartfelt Conversations,3
Running Away,3
Familiars,3
Top!Derek,3
Dildos,3
Implied Torture,3
Insecure Derek,3
Bodyswap,3
Tumblr Fic,3
Alternate Universe - Office,3
Thunderstorms,3
Derek is a Softie,3
Baseball Player Derek,3
Hunting,3
Tropes,3
Demon!Stiles,3
Librarian Stiles,3
Partying,3
Misunderstanding,3
Sharing Body Heat,3
Tooth-Rotting Fluff,3
Emissary in Training Stiles Stilinski,3
Neighbors,3
Emotionally Hurt Stiles Stilinski,3
Sexual Humor,3
Alternate Universe - Prostitution,3
Virgin Stiles Stilinski,3
Twisted and Fluffy Feelings,3
Use your words Derek,3
College Student Derek,3
Permanent Injury,3
Cora Hale & Stiles Stilinski Friendship,3
Cooking,3
Teacher Stiles,3
Rape,3
Fake Marriage,3
Alternate Universe - Professors,3
outsider pov,3
Awkwardness,3
Sick Stiles,3
Derek is a failboat at feelings,3
Single Parent Stiles,3
Awkward Flirting,3
Come Marking,3
Coffee Shops,3
Empathy,3
Safer Sex,3
Deliberate Badfic,3
Witch Stiles Stilinski,3
Sexting,3
Lacrosse Player Derek,3
Awkward Romance,3
Car Sex,3
Family Feels,3
accidental feels,3
Truth Serum,3
Car Accidents,3
Alternate Universe - Hogwarts,3
Office Sex,3
Murder Mystery,3
guilty pleasure fic,3
Additional Warnings Apply,3
Unrequited Love,3
Alternate Reality,3
Crush,3
Bottom Stiles,3
Shotgunning,3
bottom!Derek,3
Wolf Pack,3
Sassy Peter Hale,3
Watersports,2
Fisting,2
Public Humiliation,2
Enemas,2
Awesome Stiles,2
Actor Stiles,2
Consensual Somnophilia,2
Derek Comes Back,2
Unicorns,2
Polish Stilinskis,2
Stiles Stilinski's Name,2
Stiles Stilinski's Name is Mieczysław,2
Yoga,2
References to Abuse,2
Alpha Scott McCall,2
Alternate Universe - Fashion & Models,2
cop stiles,2
Model Derek,2
Pornstars,2
Kink Meme,2
Sterek Bingo 2017,2
derek is still a werewolf,2
Lonely Derek Hale,2
Enemies to Friends,2
post 3b,2
Beta Scott,2
University,2
Omega Derek,2
Author Stiles,2
Abusive Kate Argent,2
bed sharing,2
Hopeful Ending,2
Based on a Tumblr Post,2
Basketball Player Derek,2
Stiles is snarky,2
Nice Peter,2
Female Stiles Stilinski,2
Asexual Character,2
Senior year,2
Alpha Laura Hale,2
Post-Canon,2
The Hales are Alive,2
handjobs,2
Moving On,2
Complicated Relationships,2
Emotional Hurt,2
Dark Alan Deaton,2
novelist!Stiles,2
Sleepovers,2
Teacher Derek Hale,2
Drama & Romance,2
Past Stiles Stilinski/Original Character(s),2
Stiles Stilinski Finds Out About Werewolves,2
Wolf Stiles,2
Injury Recovery,2
Police Officer Stiles Stilinski,2
Lonely Stiles Stilinski,2
Alternate Universe - Mob,2
Dom/sub Undertones,2
Non-Consensual Touching,2
Jock Stiles,2
Coming In Pants,2
Derek Has Nightmares,2
Fix-It of Sorts,2
Insecure Derek Hale,2
Jealous Derek Hale,2
Clothed Sex,2
Confrontations,2
Body Worship,2
Awkward Conversations,2
Succubi & Incubi,2
Orphan Stiles Stilinski,2
Wendigo,2
Xeno,2
Canon-Typical Gore,2
Pre-Season/Series 03,2
past trauma,2
Bad Parent Sheriff Stilinski,2
Makeup,2
Omega!Stiles,2
Phone Calls & Telephones,2
Stiles Stilinski is a Tease,2
Stiles Stilinski is a Mess,2
Alternate Universe - Writing & Publishing,2
Rope Bondage,2
Guns,2
Derek is a Good Boyfriend,2
courting,2
Conventions,2
Non-Traditional Alpha/Beta/Omega Dynamics,2
Writer Derek Hale,2
Derek Hale/Stiles Stilinski are Soulmates,2
Not!Fic,2
blowjob,2
Boypussy,2
BAMF Derek,2
shifter!stiles,2
beta!derek,2
Sheriff Stilinski is Not Stiles Stilinski's Parent,2
Vernon Boyd & Derek Hale Friendship,2
Established Sterek - Freeform,2
POV Original Character,2
nobody uses their words,2
magical!Stiles,2
Alternate Universe - Future,2
Alive Vernon Boyd,2
Alive Erica Reyes,2
Made For Each Other,2
Shy Derek Hale,2
69 (Sex Position),2
Homophobic Language,2
Cock Rings,2
Injury,2
Video Cameras,2
Versatile Derek Hale,2
Minor Cora Hale/Lydia Martin,2
Dick Pics,2
Stiles Is Seventeen,2
Stiles is oblivious,2
no one dies and everything is fine,2
Implied/Referenced Character Death,2
Attempt at Humor,2
Teasing,2
Kittens,2
angsty,2
Getting Back Together,2
Derek Hale is Not a Failwolf,2
Near Death Experiences,2
Elemental Magic,2
Blood and Violence,2
mild bloodplay,2
alternating pov,2
Light BDSM,2
Light Bondage,2
Napping,2
Fuck Or Die,2
Accidental Knotting,2
Not Beta Read,2
werewolf kink?,2
five times fic,2
Daddy Derek,2
Sterek Week,2
omega rights,2
Physical Abuse,2
Aftermath of Violence,2
kid!Lydia,2
Kid!Erica,2
Daddy!Derek,2
daddy!stiles,2
HEA,2
The Hale Fire,2
Revenge,2
Writer Derek,2
Psychological Trauma,2
Librarian Derek,2
Post S2,2
show-level violence,2
Power Imbalance,2
Sheriff Stilinski & Stiles Stilinski Feels,2
Creature Stiles,2
Friendship/Love,2
Rogue Hunters,2
mental health,2
Sterek Campaign,2
Fairy Tales,2
Derek doesn't like it when others play in Stiles' sandbox,2
Alternate Universe - BDSM,2
Undercover Cop Stiles Stilinski,2
Drug Use,2
Hand Feeding,2
Male Slash,2
Licking,2
King Derek Hale,2
Hand & Finger Kink,2
Speed Dating,2
Mild Language,2
Discussion of Abortion,2
Dreams,2
Implied/Referenced Suicide,2
New Year's Eve,2
Beta Derek,2
Felching,2
Season/Series 03A Spoilers,2
BAMF John,2
Derek Gets Therapy,2
Papa!Derek,2
mama!stiles,2
Art,2
Travel,2
Podfic & Podficced Works,2
Podfic,2
Libraries,2
Winter,2
Fae Stiles Stilinski,2
Worldbuilding,2
Loneliness,2
Awkward Stiles Stilinski,2
Not Season 3 Compliant,2
Anonymous Sex,2
Safe Sane and Consensual,2
Sheriff Stilinski Knows,2
Werewolf Conferences & Conventions,2
Alpha Stiles,2
First Date,2
Pets,2
werefox!stiles,2
Confessions,2
Creeper Peter,2
Post-3A,2
Autism Spectrum,2
Vibrators,2
Cunnilingus,2
Blindfolds,2
actor!Stiles,2
More Fluff,2
Mistletoe,2
Trope Subversion/Inversion,2
Purgatory,2
True Love,2
Begging,2
Stiles is Derek's Anchor,2
Prompt Fic,2
Bloodplay,2
Spark Stiles,2
Dead Sheriff Stilinski,2
Cursed Derek Hale,2
Emotional Manipulation,2
Warning: Gerard Argent,2
Imprisonment,2
sugar daddy Derek,2
Alcohol Abuse/Alcoholism,2
Past Jennifer Blake/Derek Hale,2
Demisexual Derek Hale,2
Firefighter Derek Hale,2
Gunshot Wounds,2
Suicide Attempt,2
Body Dysphoria,2
Past Relationship(s),2
Eventual Sterek,2
Guilt,2
Dissociation,2
Group Hugs,2
Barista Derek,2
BAMF Lydia Martin,2
Sugar Daddy,2
Non-Canonical Character Death,2
Past Derek Hale/Paige,2
kind of,2
Hostage Situation,2
Marijuana,2
Best Friends,2
Trauma,2
Supportive Sheriff Stilinski,2
Bisexual Derek Hale,2
Touch-Starved Stiles Stilinski,2
Minor Angst,2
Identity Porn,2
Gags,2
Overstimulation,2
Boss/Employee Relationship,2
Blood and Injury,2
jock!Derek,2
nerd!stiles,2
Fuckbuddies To Lovers,2
Father-Son Relationship,2
Incubus Stiles,2
Coma,2
Werebunny Stiles,2
Architect Derek,2
Undercover,2
Dom!Derek,2
sub!Stiles,2
Dorks,2
Derek Needs a Hug,2
Thunder and Lightning,2
Abduction,2
Bodyguard AU,2
Undercover as a Couple,2
Alternate Universe - Summer Camp,2
First Love,2
Alternate Universe - Bakery,2
Bakery,2
Baker Stiles Stilinski,2
Child Abuse,2
Lactation Kink,2
BAMF Danny,2
Writing on Skin,2
Growing Up Together,2
Alternate Universe - Medieval,2
Awkward Derek,2
Alternate Universe - Movie Fusion,2
Mail Order Brides,2
Self-Indulgent,2
Happy Derek,2
Mistaken Identity,2
Isaac Feels,2
Stiles Stilinski Has ADHD,2
Fantasy,2
Body Horror,2
Mechanic Derek,2
Fire,2
Slavery,2
Awesome Erica,2
Derek is a socially awkward potato,2
Alternate Universe - Farm/Ranch,2
Horses,2
Drifter Derek,2
stiles is pack mom,2
Memory Alteration,2
Post-Season/Series 03B,2
Crimes & Criminals,2
Sex Magic,2
Small Towns,2
Alternate Universe - Fairy Tale,2
Shenanigans,2
Canon-Type Violence,2
Manipulation,2
Alternate Universe - Magical Realism,2
Implied/Referenced Child Abuse,2
Young Derek,2
universe hopping,2
Barista Stiles,2
Businessman Derek,2
Community: cottoncandy_bingo,2
actor!derek,2
No Hale Fire,2
Stiles is 17,2
Nerd Derek,2
Modeling,2
Neckz 'n' Throatz,2
References to Knotting,2
Oral Knotting,2
Reunions,2
Neckz 'n' Throats,2
Supernatural Crossover,2
Teen Wolf Superbang,2
stiles is a werewolf,2
Alpha Lydia,2
Baker Derek,2
Food,2
no bestiality,2
Feral Stiles Stilinski,2
Alternate Universe - Reality Show,2
Jewish Stiles Stilinski,2
Alpha Scott McCall (Teen Wolf),2
Stiles Stilinski Deserves Nice Things,2
Stiles Stilinski is Pushed Out of the Pack,2
Implied/Referenced Abuse,2
Heavy Angst,2
Board Games,2
Human Hales,2
Artist Derek,2
Power Bottom Derek,2
Jock Straps,2
Alternate Universe- No Supernatural,2
Love Letters,2
BAMF Sheriff Stilinski,2
Scott McCall is a Bad Alpha,2
Hale fire,2
Abuse of italics,2
The Hale House,2
Alpha Talia Hale,2
Hand Kink,2
Hunters,2
Sheriff Stilinski Finds Out About Werewolves,2
Emotionally Constipated Boys,2
Crossdressing,2
Marathon Sex,2
Harry Potter AU,2
Alternate Universe - Library,2
Blood,2
Serious Injuries,2
werewolf violence,2
Ableism,2
Ableist Language,2
jock!Stiles,2
Fingering,2
Crack Treated Seriously,2
Indie Music,2
Bad Puns,2
President Sheriff Stilinski,2
Past Character Death,2
Fox!Stiles,2
Beta Scott McCall,2
Post 3a,2
ADHD,2
Teenagers,2
soul bonding,2
Gift Fic,2
Dimension Travel,2
Scents & Smells,2
Found Families,2
Harlequin,2
Stilinski feels,2
Alternate Universe - Harry Potter Setting,2
Actually Adorable Derek Hale,2
Professor!Derek,2
Papa Stilinski is literally my favorite,2
Derek is an artist,2
Mage Stiles Stilinski,2
Aphasia,2
Top!Stiles,2
Angry Sex,2
Derek Hale Can Have Nice Things,2
Prank Wars,2
Gossip,2
Inappropriate Humor,2
Woke Up Married,2
Actor Derek Hale,2
Pack Building,2
Demonic Possession,2
Teen Angst,2
Blind Stiles,2
Medical Kink,1
unethical behavior,1
Short,1
Ficlet Collection,1
Speculum,1
Bottom!Peter,1
Figging,1
Mind Control,1
Hypnotism,1
Cuckolding,1
Mommy Kink,1
Infantilism,1
Puppy Play,1
Home Invasion,1
Incest,1
Small Penis,1
kitten play,1
Personal Trainer Derek,1
Scott is in a band,1
Derek in basketball shorts,1
Texts From Last Night,1
Stiles is a wolf slut,1
full shift sex,1
Possessive Behaviour,1
beastiality,1
i guess,1
consensual use of derogatory terms,1
talk of mpreg,1
LOTS OF CONSENT,1
stiles has a stalker,1
Tribal,1
Stiles is a Little Shit,1
and kind of a BAMF,1
Stiles/Other characters (non-explicit),1
Lydia POV,1
everyone thinks Stiles is hot,1
skeezy guy bad-touching,1
Stiles & Lydia friendship,1
Derek & Lydia friendship,1
Alternate Universe - Supernatural Is Known,1
Alternate Universe - Merfolk,1
Merman Stiles Stilinski,1
unnecessary made up lore tbh,1
Unlawful Use of Disney Songs and Quotes,1
use of ASL,1
Librarian!Derek,1
Wrong number,1
Glasses!Stiles,1
lots of coffee,1
grad student!Derek,1
Making Out,1
Greenberg gets wasted,1
Scott is sometimes an ass in this universe,1
there is fluff,1
and pancakes,1
this is really not that porny,1
Faeries Make Them Do It,1
Cold,1
Polish Mythology,1
But also not cause it’s common and a cop out imo,1
Some ACTUALLY hard to pronounce polish names,1
Alternate Universe - Spy,1
Mr. and Mrs. Smith AU,1
Off-screen Character Death,1
Bruises,1
A whole lot of them,1
and humor too.,1
sneaky pack dynamics,1
full shift derek,1
King Sheriff Stilinski,1
Mentions of past abuse,1
References to Domestic Violence,1
Full Wolf Derek Hale,1
loss of voice,1
Former High School Crush,1
Ugly Duckling,1
Multiple Partners,1
Human!Derek,1
Group Sex,1
Soulmate AU,1
SBsoulmates,1
Withdrawal,1
Weddings,1
implied dub-con,1
raised by wolves,1
Childhood Sweethearts,1
Beacon Hills has too many housefires,1
does it count as underage if they're both under 18?,1
1 year age difference (that's right.),1
nothing explicit but really suggestive sentences?,1
Fluuuuuff,1
then aaanngst,1
then fluuuuuff,1
To be accurate he is a failwolf,1
I wrote this to laugh at failwolf,1
Also there is failStiles,1
failEveryone is a genre right?,1
This walks the line of crackfic,1
A very drunken wavy line,1
stiles and derek have a daughter,1
Mild D/s,1
Bossy Stiles,1
No Smut,1
Peter is actually not terrible,1
Big Misunderstanding,1
full wolf transformation,1
Magic mishap,1
Fox Stiles Stilinski,1
Stiles Stilinski Returns to Beacon Hills,1
Stiles Comes Back,1
Slash,1
The Sheriff's Name is John Fight Me,1
stiles is a moon spirit,1
Sprites,1
stiles' grandfather is an asshole,1
Stiles' grandfathers name is Atlas,1
mentions of vomiting (not ED),1
Scott is a Bad Alpha,1
Allison Argent & Stiles Stilinski Friendship,1
Journalism,1
Speculation of Domestic Violence,1
Alternate Universe - Pride and Prejudice Fusion,1
Same-Sex Relationships are No Big Deal,1
One Pairing is a Probably Not Too Surprising Surprise,1
regency au,1
Regency,1
Regency Romance,1
