value,count
Peter Parker Has Anxiety,3
Revenge,3
Darcyland,3
Child Neglect,3
Waterboarding,3
Pranks and Practical Jokes,3
Hijinks & Shenanigans,3
Natasha Is a Good Bro,3
Ceiling Vent Clint Barton,3
Sentient Infinity Stones (Marvel),3
Accidental Baby Acquisition,3
Harley is 19,3
Vines,3
Harley Keener & Peter Parker Friendship,3
Homelessness,3
Not Spider-Man: No Way Home Compliant,3
5+1,3
Sad with a Happy Ending,3
Genderfluid Character,3
Rogue Avengers,3
Autistic Peter Parker,3
Underage Drinking,3
Kissing,3
Stucky - Freeform,3
Twitter AU,3
Stressed Tony Stark,3
Bucky Barnes Remembers,3
Amputee Peter Parker,3
Irondad & Spiderson,3
Supportive May Parker (Spider-Man),3
Texting,3
No Bashing,3
Smut,3
POV Alternating,3
Hurt Stiles,3
I Tried,3
POV Peter Parker,3
Aunt Peggy Carter,3
Canon Temporary Character Death,3
Genius Shuri (Marvel),3
Stockholm Syndrome,3
Tony Stark Loves Peter Parker,3
Angry Peter Parker,3
Hand Jobs,3
Steve Feels,3
Get Together,3
Gay,3
Idiots in Love,3
This Is Why We Can't Have Nice Things,3
Group chat,3
Language,3
Captain America: Civil War (Movie) Compliant,3
Not A Fix-It,3
It Gets Worse Before It Gets Better,3
Angry Tony Stark,3
Loki & Peter Parker Friendship,3
Fluff and Smut,3
OT3,3
Internalized Homophobia,3
Winter Soldier Bucky Barnes,3
Flash is a dick,3
Avengers: Age of Ultron (Movie) Spoilers,3
Avengers: Infinity War Fix-It,3
Avengers: Endgame Fix-It,3
Verbal Abuse,3
Manipulative Albus Dumbledore,3
Alternate Universe - Canon,3
Harley Keener is a Good Bro,3
Protective Rhodey,3
Disabled Character,3
Everyone Is Poly Because Avengers,3
Angst and Humor,3
Not Peggy Friendly,3
Tumblr Prompt,3
Post-Canon Fix-It,3
Mute Peter Parker,3
Odin's A+ Parenting,3
Emotional/Psychological Abuse,3
Hugs,3
Daily Bugle,3
Bruce Banner Is a Good Bro,3
dad tony stark,3
confused author is confused,3
Author loves to chat in the Comments,3
civil war never happened,3
Natasha Feels,3
Alternate Universe - Different First Meeting,3
Self-Hatred,3
Insecure Tony,3
Identity Issues,3
Self-Doubt,3
Blackmail,3
Orphans,3
Bruce Banner & Tony Stark Friendship,3
Childhood Sexual Abuse,3
Michelle Jones is a Little Shit,3
Strong Peter Parker,3
Pregnant Pepper Potts,3
Genius Tony Stark,3
Steve Rogers & Tony Stark Friendship,3
world building,3
Wakanda,3
Robots,3
New York City,3
Banter,3
Size Kink,3
Not Civil War Team Captain America Friendly,3
Shrunkyclunks,3
No Smut,3
Awesome Tony Stark,3
BDSM,3
Voyeurism,3
Threesome,3
Date Night,3
Post-Iron Man 2,3
Abused Harry Potter,3
POV Third Person,3
Wanda Maximoff & Peter Parker Friendship,3
Peter calls Tony Dad,3
Bucky Barnes's Metal Arm,3
Barebacking,3
Teen for language,3
Family Bonding,3
Parental Tony Stark,3
Injured Peter Parker,3
Post-Thor: Ragnarok (2017),3
Injury,3
Iron-Dad,3
Arranged Marriage,3
Light BDSM,3
Praise Kink,3
Pet Names,3
Consent Issues,3
Bucky Barnes Is a Good Bro,3
Peter Parker Can't Thermoregulate,3
Worried Pepper Potts,3
Cross-Posted on FanFiction.Net,3
Young Peter Parker,3
Dead Aunt May,3
Multiverse,3
中文翻译 | Translation in Chinese,3
Evil Dumbledore,2
Good Loki (Marvel),2
Dom Steve Rogers,2
Dom/sub,2
Natasha Romanov & Tony Stark Friendship,2
Possessive Steve,2
Hurt No Comfort,2
Alternate Universe - High School,2
Domesticated Derek,2
Family Drama,2
tony stark is a dad,2
Canon Divergence - Post-Captain America: Civil War (Movie),2
Protective Phil Coulson,2
Nick Fury is Not Amused,2
Sexual Assault,2
Peter Parker & Morgan Stark are Siblings,2
Bisexual Ned Leeds,2
Dorks in Love,2
Ghost King Danny Fenton,2
Moral Dilemmas,2
Trans Character,2
Press Conference,2
Sweet,2
infinity war? never heard of her,2
Sad,2
Teen Romance,2
Gangbang,2
No Angst,2
The Avengers - Freeform,2
Poor Peter,2
Emotional,2
Magical Artifacts,2
Near Death,2
Jealous Tony Stark,2
Punishment,2
Head Injury,2
May Parker (Spider-Man) Dies,2
School Shootings,2
Pepper Potts Acting as Harley Keener's Parental Figure,2
Protective Thor (Marvel),2
Deaf Character,2
Birthday Fluff,2
Omega Bucky Barnes,2
Good Parent Tony Stark,2
Dark Peter Parker,2
Mystery,2
Peter Parker Lacks Self-Preservation Instincts,2
Non-Consensual Body Modification,2
Codependency,2
Medical Jargon,2
Dialogue Heavy,2
Memory Alteration,2
False Identity,2
False Memories,2
Declarations Of Love,2
Homophobia,2
POV Bucky Barnes,2
Ghosts,2
Unhealthy Coping Mechanisms,2
BAMF Stephen Strange,2
Dark Loki,2
Fix It,2
Accidental Voyeurism,2
Wanda Maximoff Needs a Hug,2
Memories,2
Emotional Hurt,2
Implied Childhood Sexual Abuse,2
Odin's A+ Parenting (Marvel),2
Science,2
Character Study,2
Shapeshifting,2
BAMF Loki,2
Avenger Loki,2
Loki wasn't the bad guy in The Avengers,2
Canon Divergence - Avengers: Age of Ultron (Movie),2
Tony Stark has wings,2
Iron Man 1,2
Wingfic,2
BAMF Avengers,2
Mutant Powers,2
SHIP DARCY WITH ALL THE THINGS,2
SHIELD Agent Darcy Lewis,2
Peter Parker Dies,2
peter meets the avengers,2
Some Swearing,2
Sam Wilson is a Gift,2
Breaking the Fourth Wall,2
Bad Puns,2
i don't know how to tag,2
Awesome Natasha Romanov,2
Steve Needs a Hug,2
Loss,2
Pranks,2
Oneshot,2
BAMF Stiles,2
Spider-Man: Homecoming Spoilers,2
Whumptober,2
Hurt Bucky Barnes,2
Tony is a good dad,2
Maria Stark Lives,2
Red Room (Marvel),2
Team Cap bashing,2
Feelings,2
Battle of New York (Marvel),2
Cuddling,2
Tony adopts Stiles,2
Poisoning,2
Lies,2
Introspection,2
Friday is Tony's daughter,2
Realizations,2
Amputee Bucky Barnes,2
POV Tony,2
Minor Michelle Jones/Peter Parker,2
Family Dynamics,2
i think,2
not really - Freeform,2
Soul Bond,2
BAMF Clint Barton,2
Avengers - Freeform,2
Avengers Compound,2
Embarrassment,2
I Will Go Down With This Ship,2
field trip to stark tower,2
Worried Peter Parker,2
Tony Stark Whump,2
Hurt Pepper Potts,2
Shooting Guns,2
One Shot Collection,2
Prompt Fic,2
Worried Happy Hogan,2
mama bear pepper,2
Azkaban,2
Secret Identity Fail,2
Magical Accidents,2
Science Experiments,2
Kid Bucky Barnes,2
Tony Stark Has Daddy Issues,2
Tony Stark adopted Peter Parker,2
Peter Parker Calls Pepper Potts "Mom",2
Baby Peter Parker,2
Tony Needs a Hug,2
Parenthood,2
Single Parents,2
Kidnapped Tony Stark,2
Betrayal,2
Human Disaster Peter Parker,2
Mentioned Skip Westcott,2
Gay Bucky Barnes,2
Chatting & Messaging,2
Bisexual Male Character,2
vine references,2
Awesome Darcy Lewis,2
Implied Sexual Content,2
mostly - Freeform,2
BAMF Percy Jackson,2
Pro-Accords,2
BAMF Nick Fury,2
Implied/Referenced Suicide attempt,2
Major Character Injury,2
Survivor Guilt,2
Loki (Marvel) Has Issues,2
Spoilers,2
Father-Daughter Relationship,2
Bittersweet,2
Tired Peter Parker,2
Protective Loki,2
Tony Stark adopts Peter Parker,2
Stephen Strange is a Good Bro,2
ShieldShock - Freeform,2
WinterShock - Freeform,2
UST,2
Grief,2
My First Work in This Fandom,2
Peter Parker Speaks Russian,2
Natasha Romanov Acting as Peter Parker's Parental Figure,2
Canon Related,2
Peter Parker travels back in time,2
Tony's a smart boi,2
Thanos Sucks,2
Clint is Peter's dad,2
change my mind,2
oh well,2
Triggers,2
Protective Thor,2
Bad Albus Dumbledore,2
Superfamily (Marvel),2
Blood and Violence,2
Enemies to Friends to Lovers,2
Character Death Fix,2
POV Steve Rogers,2
Minor Original Character(s),2
Pansexual Tony Stark,2
Photographer Peter Parker,2
Rhodey is the best bro,2
whoops,2
Mating Cycles/In Heat,2
Trust Issues,2
Flirting,2
Fake/Pretend Relationship,2
Holding Hands,2
endgame spoilers,2
Bot Feels,2
ironfam,2
Loki Needs a Hug,2
Mild Angst,2
Revelations,2
Past Relationship(s),2
Eventual Fluff,2
Guns,2
Sick Tony Stark,2
Do not repost,2
Post Avengers (Movie),2
Genderbending,2
Clint Is a Good Bro,2
Poor Tony,2
Post-Canon,2
Stark Industries Employee Peter Parker,2
Pre-Captain America: Civil War (Movie),2
Pack Dynamics,2
Rhodey Is a Good Bro,2
i don't know her,2
Peter Parker Lives in Avengers Tower,2
Uncle Nick Fury,2
Jealous Peter Parker,2
winteriron,2
imagine tony and bucky,2
Identity Porn,2
Secret Crush,2
Pining Tony Stark,2
Pepper Potts Feels,2
Peter is forgotten,2
platonic co-parenting,2
World War II,2
Time Skips,2
IronMom,2
mental manipulation,2
Gaslighting,2
Civil War AU,2
Canon Divergence - Avengers (2012),2
College Student Peter Parker,2
Allergies,2
Tony's List,2
Falling In Love,2
Awesome James "Rhodey" Rhodes,2
Tony lives,2
Spider-mom,2
Confident Peter Parker,2
Peter Parker Snaps,2
Sarcastic Peter Parker,2
Rated teen for language,2
Irondad Spiderson - Freeform,2
Tortured Peter Parker,2
Fights,2
Pain,2
Pre-Avengers: Age of Ultron (Movie),2
Additional Warnings In Author's Note,2
Additional Warnings Apply,2
Not Black Panther (2018) Compliant,2
Eventual Smut,2
Sleep Deprivation,2
Kid Wanda Maximoff,2
One Big Happy Family,2
Marvel Universe,2
Getting Back Together,2
Nebula & Tony Stark Friendship,2
Thor Needs a Hug (Marvel),2
BAMF Phil Coulson,2
Abusive Relationships,2
Dehumanization,2
Loki & Tony Stark Friendship,2
BAMF Hela (Marvel),2
Growing Up,2
Possessive Bucky Barnes,2
Implied/Referenced Drug Use,2
Anxious Peter Parker,2
Body Modification,2
Parker Luck,2
Awkwardness,2
Transphobia,2
spiderman - Freeform,2
Alternate Ending,2
Endgame Fix-It,2
Amputation,2
Scared Peter Parker,2
Peter Parker Has a Bad Day,2
Bad Decisions,2
tony stark is a little shit,2
BAMF May Parker (Spider-Man),2
Original Female Character(s) - Freeform,2
Terrorism,2
(not really) - Freeform,2
Anti Team Cap,2
What Have I Done,2
Mixed Media,2
Avengers watch Infinity War,2
Post-Thor: The Dark World,2
Saving the World,2
Pregnancy,2
kind of?,2
Comeplay,2
Tony Stark is a total Dad,2
Interview,2
Sibling Rivalry,2
do not copy to another site,2
Selective Mutism,2
Internship,2
Romantic Soulmates,2
Peter Parker is Tony Stark's Heir,2
cursing,2
Tony No,2
Harry Potter Has PTSD,2
Eating Disorders,2
Harley Keener is Tony Stark's Adopted Child,2
Peter Parker Has a Twin,2
Wanda is not a good person,2
Don't worry,2
Harry Learns Marvel Magic,2
MCU compliant,2
Mental Health Aware,2
Dark Magic,2
Fainting,2
Avengers on Twitter,2
Superfamily,2
Bonding,2
no beta we die like ben,2
Might add more tags later,2
sorry peter,2
Recreational Drug Use,2
Mild S&M,2
Alcohol,2
Drunkenness,2
Dom/sub Undertones,2
Switching,2
Peter Parker is Worthy,2
Tag,2
Aftercare,2
Kink Negotiation,2
Light Bondage,2
Anal Play,2
Orgasm Delay/Denial,2
Multiple Orgasms,2
Cute Kids,2
Verbal Humiliation,2
Not Clint Barton Friendly,2
BAMF FRIDAY,2
Crossover Pairings,2
Past Peggy Carter/Steve Rogers,2
Some Humor,2
Attempted Sexual Assault,2
Albus Dumbledore Bashing,2
Emotions,2
Sexual Tension,2
BAMF Wanda Maximoff,2
field trip to stark industries,2
Avenger Loki (Marvel),2
Post-Black Panther (2018),2
Loki (Marvel) is a Good Bro,2
Skinny Steve,2
peter and tony are pretending to be biologically related,2
BAMF James "Rhodey" Rhodes,2
Happy Avengers,2
Tony Angst,2
Domestic Violence,2
Abduction,2
Do not post to another site,2
Canon Disabled Character,2
Meme Lord Shuri (Marvel),2
POV Multiple,2
Translation Available,2
Loki (Marvel) Needs a Hug,2
Thor is Not Stupid (Marvel),2
Powerful Peter Parker,2
Plot What Plot/Porn Without Plot,2
Out of Character,2
Red Room,2
Aunt May is dead,2
avengers mission,2
Touch-Starved Peter Parker,2
Canon Divergence,2
Eventual Romance,2
Bi Peter Parker,2
Oblivious Steve Rogers,2
Team Fluff,2
Past Pepper Potts/Tony Stark,2
Not Really Character Death,2
Protective Loki (Marvel),2
Thor (Marvel) is a Good Bro,2
Broken Bones,2
New Avengers,2
Therapy,2
Avengers screw up,2
Spideypool - Freeform,2
Cock-Blocking,2
Not copy to another site,2
Hospitals,2
fight me about this,1
cause we sure need more of those,1
Italian! Tony,1
Tony Stark is Peter Parker’s biological father,1
I killed May :(,1
this is gonna get real sad before it gets happy,1
but it has a bunch of hurt/comfort bc i'm a big softie,1
some violence (briefly mentioned),1
they both need a hug most of the time,1
nothing happens tho it's just mentioned,1
Tags to be added,1
i'm a big fan of Pepper and so it Tony he's so in love with her,1
Dumbledore Bashing,1
Creature Inheritance,1
Kitsune Harry Potter,1
Neko OFC,1
Veela Draco Malfoy,1
Vampire Severus Snape,1
Tony Stark adopts OFC,1
Good Malfoys,1
Tony has a brother,1
Pre-Hogwarts,1
Sentient Hogwarts,1
Alternate Universe - Harry Potter,1
Alternate Universe- Avengers,1
Regulus Black Lives,1
BAMF Draco Malfoy,1
BAMF Regulus Black,1
m/m - Freeform,1
Threesome - F/M/M,1
Elf Regulus Black,1
Accidental Tweet,1
FRIDAY did her best,1
Alternate Universe - BDSM,1
Sub Tony Stark,1
Dom Natasha Romanov,1
Sub Clint Barton,1
Switch Bruce Banner,1
Bottom Tony Stark,1
Top Steve Rogers,1
Minor Clint Barton/Natasha Romanov,1
Clint Barton & Tony Stark Friendship,1
BAMF Steve Rogers,1
Possessive Behavior,1
Eventual Fix-It,1
don't really know how this happened,1
this is what happens when i want to write kid!Tony fic,1
an actual overflow of fluff,1
you'll see - Freeform,1
Slash,1
Bucky Barnes Is Captain America,1
Alternate History,1
Captain Bucky,1
sterek fluff,1
Thor vs Derek,1
Hawkeye is a cutie,1
Sassy Jarvis,1
Alpha Derek,1
Stiles is a Little Shit,1
Darcy and Stiles bromance,1
no one communicates,1
goodbye canon,1
Tony Stark Has Panic Attacks,1
Peter decided it was a good idea to film the lifes of the avengers,1
maybe angst later,1
Crack and Angst,1
steve rogers is a mom,1
Flash Thompson really isn't that bad,1
Do people even read all these tags,1
After chapter 15,1
Infinity War,1
Battle of Wakanda (Avengers: Infinity War),1
Team Up,1
The Snap Doesn't Happen,1
Off-screen Relationship(s),1
Maria Hill is a Good Bro,1
Nick Fury Feels,1
Nick Fury cares about Tony Stark,1
Protective Howard Stark,1
Howard Stark’s A+ Parenting,1
NOT IW and endgame compliant bc im a little bitCH,1
Acephobia,1
Cuz Fuck Canon,1
Sexual Harassment,1
Threats of Rape/Non-Con,1
it's not graphic,1
Asexual Tony Stark,1
carsickness,1
False Accusations,1
Justice System Inaccuracies,1
