value,count
Alternate Universe - Non-Famous,5
Angst and Fluff and Smut,5
Alternate Universe - Canon Divergence,5
Alternate Universe - Idols,5
Penetrative Sex,5
Cheating,5
Polyamory,4
Not Actually Unrequited Love,4
Fluff and Hurt/Comfort,4
Cults,4
I'm Sorry,4
Sad Ending,4
Mentioned Son Seungwan | Wendy,4
Romantic Fluff,4
Drug Use,4
No Smut,4
Time Travel,4
Drugs,4
Crimes & Criminals,4
Blow Jobs,4
Some Humor,4
Alternate Universe - Science Fiction,4
redvelvet,4
Death,4
soft,4
Bittersweet,4
Revenge,4
Kim Taehyung | V is a Little Shit,4
Enemies to Friends to Lovers,4
jenlisa,4
Found Family,4
Underage Drinking,4
Alcohol,4
Alternate Universe - Office,4
Flashbacks,4
POV First Person,4
Exes,4
Family Drama,4
Inspired by Music,4
jensoo,4
Love at First Sight,4
Mild Smut,4
Implied/Referenced Suicide,4
Alternate Universe - Roommates/Housemates,4
Bisexual Female Character,4
Action,4
Confessions,4
Alternate Universe - Harry Potter Setting,4
Possessive Behavior,4
Tags Are Hard,4
Implied/Referenced Child Abuse,4
Gay Panic,4
Overstimulation,4
Sexual Tension,4
Fucking,4
Light Dom/sub,4
Orgasm Delay/Denial,4
Bondage,4
blackpink - Freeform,4
Everyone Is Gay,4
Suicidal Thoughts,4
Blood,4
I Wrote This Instead of Sleeping,4
Alternate Universe - Hogwarts,4
squint for joyri,4
Friends With Benefits,4
detailed sex,4
Best Friends,4
Post-Divorce,4
Semi-Public Sex,4
Christmas,4
pure fluff,4
Bad Pick-Up Lines,4
Mating Cycles/In Heat,4
Sharing a Bed,4
Podfic,3
Audio Format: MP3,3
Audio Format: Streaming,3
LGBTQ Female Character,3
Suicide Attempt,3
Alternate Universe - Mythology,3
Spies & Secret Agents,3
I Don't Even Know,3
Historical,3
Kang Seulgi - Freeform,3
Blood and Injury,3
Demons,3
Slow Build,3
Fairies,3
Alternate Universe - Supernatural Elements,3
Alternate Universe - Dystopia,3
Murder Mystery,3
Wendy - Freeform,3
Forbidden Love,3
Pregnancy,3
Action & Romance,3
irenexseulgi,3
Magical Realism,3
Mythical Beings & Creatures,3
Greek Mythology - Freeform,3
slowburn,3
Alternate Universe - Zombie Apocalypse,3
Gangs,3
Break Up,3
First Love,3
Weddings,3
CEO,3
Unrequited Crush,3
Degradation,3
Alpha Seulgi,3
High School AU,3
FutaSeulgi,3
Adventure,3
Adventure & Romance,3
Alternate Universe - Medieval,3
Angry Sex,3
Gun Violence,3
twice,3
Rain,3
Past Abuse,3
Sexual Content,3
Orgasm Denial,3
Forced Orgasm,3
Strapping,3
Light BDSM,3
Korean Characters,3
OT5,3
Alternate Universe - Flower Shop,3
References to Depression,3
Betrayal,3
Alternate Universe - Creatures & Monsters,3
Eventual Fluff,3
Post-Traumatic Stress Disorder - PTSD,3
Bullying,3
Infidelity,3
Ambiguous Relationships,3
Rope Bondage,3
Family,3
AU,3
First Meetings,3
One Night Stands,3
OT5 Friendship,3
Coming of Age,3
Alternate Universe - Demons,3
Flowers,3
Alternate Universe - Magic,3
Dirty Thoughts,3
Forehead Kisses,3
Trainee Era,3
Pre-Relationship,3
Drabble Collection,3
Mental Health Issues,3
Alternate Universe - Sports,3
Porn,3
Angst and Tragedy,3
Not Beta Read,3
Twisted and Fluffy Feelings,3
Masturbation,3
Crossposted on AFF,3
Future Fic,3
Double Penetration,3
Porn with Feelings,3
Holidays,3
Family Fluff,3
Alternate Universe - Assassins & Hitmen,3
Alternate Universe - Bakery,3
Sweet,3
Post-Break Up,3
Alternate Universe - Bodyguard,3
Bathing/Washing,3
Knotting,3
Alternate Universe - Neighbors,3
Useless Lesbians,3
Phone Sex,3
POV Alternating,3
PWP,3
Loss of Virginity,3
Historical AU,3
Spanking,3
Canon Era,3
Inspired by Hades and Persephone (Ancient Greek Religion & Lore),3
Omega Nakamoto Yuta,3
Alpha/Omega,3
5+1 Things,3
Porn With Plot,3
Jiminjeong,3
winrina,3
Dorks in Love,2
Emotional Hurt/Comfort,2
Drunken Flirting,2
Podfic & Podficced Works,2
Podfic Length: 10-20 Minutes,2
mentions of cannibalism,2
Mentions of Murder,2
Talking,2
Tragic Romance,2
Coffee Shops,2
Alternate Universe - After College/University,2
Soul Laid Bare Series,2
Broken Promises,2
Alternate Universe - Road Trip,2
Alternate Universe - Ancient Greek Religion & Lore Fusion,2
Alternate Universe - Percy Jackson Fusion,2
Mentioned Kim Yerim | Yeri,2
Alternate Universe - Domestic,2
meet cute,2
this is a mess,2
Mentioned Bae Joohyun | Irene,2
Childhood Trauma,2
Minor Park Sooyoung | Joy/Son Seungwan | Wendy,2
Mild Hurt/Comfort,2
Domestic Violence,2
Anyways,2
Hate to Love,2
Politics,2
Psychological Trauma,2
Psychological Horror,2
Bad Decisions,2
Trainee,2
Serial Killers,2
Idols,2
Mild Language,2
Fae & Fairies,2
Actress AU,2
Idol AU,2
Urban Fantasy,2
ChanBaek - Freeform,2
EXO - Freeform,2
Psychological Drama,2
Complete,2
Strippers & Strip Clubs,2
Royalty,2
Hanahaki Disease,2
Anorexia,2
Religious Imagery & Symbolism,2
Dystopia,2
Smoking,2
Dead Dove: Do Not Eat,2
idol seulgi,2
Minor Bae Joohyun | Irene/Kang Seulgi,2
bae joohyun,2
Killing,2
Hurt No Comfort,2
pussy eating,2
No Plot/Plotless,2
Based on a Red Velvet Song,2
Married Couple,2
Married Life,2
Male-Female Friendship,2
Kim Taehyung | V is a Sweetheart,2
Abusive Relationships,2
Mimo,2
Science Fiction & Fantasy,2
Friends to Enemies,2
Trauma,2
yeri,2
joy,2
Healing,2
seulreneau,2
ChaeSoo,2
Frottage,2
Alternate Universe - Fashion & Models,2
Medical Inaccuracies,2
Tenderness,2
Fairy Tale Elements,2
Alternate Universe - Victorian,2
Alternate Universe - Dark,2
Emotional,2
Monsters,2
Tension,2
Party,2
Memories,2
enjoy,2
Canon Lesbian Relationship,2
Kiss Kiss Fall in Love,2
Making Out,2
Originally Posted on Tumblr,2
Self-Indulgent,2
Lesbian Kang Seulgi,2
Everyone Has Issues,2
Vampire Irene,2
Alternate Universe - Detectives,2
ABO,2
Omega Irene,2
How Do I Tag,2
Vampire AU,2
Developing Relationship,2
First Dates,2
Short & Sweet,2
pls forgive me,2
Marriage,2
Yeri mentioned,2
Teen Romance,2
Arguing,2
Students,2
Werewolves,2
Obsessive Behavior,2
Mommy Kink,2
Kim Taehyung | V & Park Jimin are Best Friends,2
Lesbian Seulgi,2
Alternate Universe - Small Town,2
Alternate Universe - Photographer,2
Knight Kang Seulgi,2
Angst and Feels,2
I Made Myself Cry,2
Denial of Feelings,2
Feelings,2
Love/Hate,2
Human Seulgi,2
Soshivelvet,2
Camp Half-Blood (Percy Jackson),2
Feelings Realization,2
Minor Kim Yerim | Yeri/Park Sooyoung | Joy,2
Alpha Kang Seulgi,2
Prompt Fic,2
Drunken Confessions,2
Dark Fantasy,2
Dark Past,2
Drunk Sex,2
Sexual Fantasy,2
Tattoos,2
Finger Sucking,2
True Love,2
Asian Character(s),2
Exhibitionism,2
kangseulgi,2
baejoohyun,2
Crossover,2
Teacher-Student Relationship,2
Lesbians,2
bts - Freeform,2
mamamoo - Freeform,2
Maybe - Freeform,2
platonic wenrene,2
Chatting & Messaging,2
Canon Universe,2
Healthy Relationships,2
Coming Out,2
ghost irene,2
Were-Creatures,2
Anxiety,2
Anxiety Attacks,2
Social Anxiety,2
married seulrene,2
Growing Up,2
Insecurity,2
Power Dynamics,2
Deepthroating,2
Tumblr Prompt,2
Slight fluff,2
Everything is Beautiful and Nothing Hurts,2
oh boy,2
Character Study,2
Alternate Universe - Ballet,2
Music,2
Mentioned BLACKPINK,2
Time Loop,2
Fingering,2
Lesbian,2
K-pop References,2
Happy,2
Introspection,2
Seulgi POV,2
Daddy Kink,2
Some angst,2
Reincarnation,2
Bottoming,2
Nipple Licking,2
Nipple Play,2
Orgasm,2
Dildos,2
Tongues,2
Winter,2
Time Skips,2
Kinktober,2
Alternate Universe - Gods & Goddesses,2
Soccer AU,2
side wenjoy,2
Freeform,2
Halloween,2
GP Seulgi,2
Threesome - F/F/F,2
Side Seulrene,2
Comfort/Angst,2
Alternate Universe - Werewolf,2
Humiliation,2
vampire seulgi,2
Unrealistic Sex,2
Dubious Consent,2
Including Other Idols As Side Characters,2
Ceo Irene,2
Alternate Universe - Thieves,2
Alternate Universe - Pianist,2
Piano,2
Single Parents,2
BDSM,2
Implied/Referenced Cheating,2
Alternate Universe - Space,2
top!Taeyong,2
bottom!Yuta,2
flower shop,2
Getting Back Together,2
Potions,2
Amortentia,2
Hogwarts Sixth Year,2
Attempted Murder,2
Chaelisa - Freeform,2
Breeding,2
Wholesome,2
War AU,2
Modern Era,2
Flirting,2
art student seulgi,2
Comfort,2
Cute Ending,2
Face-Sitting,2
Soulmate-Identifying Marks,2
Gentleness,2
Birthday Sex,2
Filthy,2
Possessive Sex,2
Fingerfucking,2
Slang,2
Mild Sexual Content,2
Hogwarts,2
Mistletoe,2
Implied/Referenced Torture,2
Cheerleaders,2
Sleepovers,2
Mildly Dubious Consent,2
Choking,2
Kidnapping,2
Implied/Referenced Rape/Non-con,2
Lapdance,2
Wendy best wingwoman,2
Alpha Dong Sicheng,2
Pegging,2
Teasing,2
Past Sexual Abuse,2
Football | Soccer,2
College AU,2
Cameos,2
Mating Bites,2
POV Outsider,2
Dom/sub Undertones,2
Mild Wheebyul and Hwabyul (more like crushes),2
Swearing,2
mamamoo side characters,2
Alpha!Seulgi,2
omega!irene,2
Crushes,2
70,1
2018,1
2020,1
Song: Cruel Summer (Taylor Swift),1
Summer Romance,1
Unresolved Romantic Tension,1
Pre-Poly,1
Kang Seulgi & Son Seungwan | Wendy Friendship,1
Summer Love,1
wenseul - Freeform,1
wenrene - Freeform,1
Wenseulrene,1
Podfic Collaboration,1
based on the peek-a-boo mv,1
Sm Halloween Party,1
Chaos,1
Destiny,1
Fate,1
Philosophy,1
Timelines,1
Gender or Sex Swap,1
AAaaaAaaAAAAaaaA,1
thinking about manufactured intimacy,1
and losing yourself within a public persona,1
don't worry it ends up happy and everything okay,1
University,1
Female Homosexuality,1
Slam Poetry,1
Love Poems,1
Their Love Is So,1
Not A Fix-It,1
Closeted Character,1
Sunrises,1
Yearning,1
mitlogia grega,1
Yuri,1
Fluffy,1
pj!au,1
Camping,1
Curtain story,1
mentioned yeri - Freeform,1
Feminist Themes,1
male!Irene - Freeform,1
Straight fiction,1
canon fluff,1
Podfic Length: 0-10 Minutes,1
beta’d but i think they lied this is trash,1
no autocorrect we die like men,1
ummmm,1
rlly gay,1
like mega gay,1
there will be discussions of intersectional feminism,1
Mentioned Kim Yoohyeon,1
大三角,1
lil smut ',1
you can blame Euphoria for this shit,1
gxg,1
Flower Maiden Dynamics (Moonlight Garden),1
Mostly Fluff,1
there is some joyri,1
But only if you squint,1
LMAO,1
joywenri,1
uh idk what else to tag,1
please read lmao,1
leave a comment too ;),1
Wendy!Spy,1
Seulgi!Spy,1
SM Crossover,1
SM Entertainment - Freeform,1
Mythology - Freeform,1
Red Velvet x Aespa,1
aseul - Freeform,1
Naughty,1
Irene & Seulgi Naughty,1
Kwangya,1
SM Culture Universe,1
SM Culture Universe - Kwangya,1
SMCU - Freeform,1
SM Cinematic Universe - Freeform,1
Villager AU,1
lesbians!!!,1
Let's Go Lesbians,1
maybe like the word punch,1
or a kick,1
that's it lol,1
exo boys,1
for like......,1
a minute maybe,1
idk we'll see,1
I'm debating,1
I promise they'll have a happy ending though,1
everyone will,1
oof one more real tag,1
kingdomau,1
second part,1
how many tags can you add?,1
I don't know what else to say,1
if you're curious about the ships look at the other tags,1
Wedding Planning,1
Mentioned Im Nayeon,1
Mentioned Yoo Jeongyeon,1
Mentioned Moon Byulyi | Moonbyul,1
Overthinking,1
Revolution,1
There will be deaths,1
Seulgi learning to take responsibillity,1
Irene wants to be a saint,1
Seulgi vs Bogum,1
Intense,1
Prepare your heart before reading this,1
Some Religion talks,1
Wives,1
Murder Wives,1
Brutal Murder,1
Murderers,1
Bad Ending,1
Unhappy Ending,1
Experimental Style,1
Dreams,1
Dreams and Nightmares,1
Dreams vs. Reality,1
Visions in dreams,1
Inspired by Dreams,1
Alternate Universe - Horror,1
Gore,1
Mild Gore,1
Internal Conflict,1
Internal Demon,1
Creampie,1
Mind Manipulation,1
Maids,1
Cowgirl Position,1
Missionary Position,1
Multiple Sex Positions,1
Doggy Style,1
Villains,1
Imagination,1
Mafia NCT,1
Canon Rewrite,1
Alternate Universe - Final Fantasy VIII,1
Fate & Destiny,1
is this military sci-fi?,1
It could be considered that,1
seulgi!centric,1
Swords,1
Guardian Angels,1
Alternate Universe - Afterlife,1
Science Fiction,1
Alternate Universe - Boarding School,1
American Horror Story: Coven - Freeform,1
Witchcraft,1
Succubus,1
implied major character death,1
idk what to call this,1
Song: Oh My God ((G)I-DLE),1
Song: Monster (Red Velvet Irene & Seulgi),1
Inspired by Oh My God ((G)I-DLE) and Monster (Red Velvet Irene & Seulgi),1
but not really,1
a summer au gone rogue,1
also: v pretentious second person pov,1
deeply self-indulgent heh,1
kind of experimental,1
angsty as usual lmao,1
there's literally no plot,1
suchen - Freeform,1
KaiSoo - Freeform,1
PJO,1
Werewolf Sex,1
Human/Vampire Relationship,1
Investigations,1
Police,1
《明日的我与昨日的你约会》AU,1
Alternate Universe - Stripper/Exotic Dancer,1
Alcohol Abuse/Alcoholism,1
Late Night Conversations,1
Only put up the five members but people from different groups will appear,1
Nuclear Winter,1
Grimdark,1
tacticool shit,1
Religious Fanaticism,1
Islamic References,1
Biblical Scripture References (Abrahamic Religions),1
Military Jargon,1
i'm too lazy to tag anymore just read the description,1
Happy Ending?,1
EXO CBX,1
ChenBaekXi resolvendo mistérios,1
Barbie References,1
Musketeers,1
joohyun e chanyeol amigos que não sabem que são amigos,1
alerta gatilho Park Chanyeol príncipe!!!,1
irene has anorexia,1
please read that tag,1
Lovesickness,1
seulgi and kai are engaged,1
Alternate Universe - Future,1
maybe slight angst,1
uwu,1
gays off to college,1
Too sweet,1
because we're pg13,1
I'll write a diff fic for that lol,1
dw wendy has a relationship owo,1
Heaven & Hell,1
Some Fluff,1
winter one shot,1
Discord Server Event,1
Completed,1
Grief,1
Dealing With Loss,1
Driving,1
Post-Idol,1
References to Norse Religion & Lore,1
Major Character Undeath,1
Dark Ages,1
Nothing good happens,1
Tearjerker,1
Sick Character,1
You Have Been Warned,1
Producer Lia,1
Rarepair,1
Pets,1
Exes Jeon Somi / Choi Jisu,1
Author is manifesting seulia 2022,1
Stalker,1
Park Bogum - Freeform,1
Breaking and Entering,1
Detailed smut,1
lesbian smut,1
Engagement,1
delusional,1
Crazy,1
Hate,1
Passion,1
Torcher,1
obsessed,1
POV Second Person,1
Bible Quotes,1
Catholic Imagery,1
Regicide,1
Alternate Universe - Urban Fantasy,1
basically deja vu where yoohyeon is brainwashed asf,1
and jiu is conflicted,1
deukae have superpowers btw,1
I wrote this when I was 13,1
so dont laugh,1
Two Actually,1
28 Reasons and Monster,1
only kind of though,1
Bribery,1
some of the SNSD members appear and/or are mentioned,1
not enough to warrant a tag,1
Past Irene,1
Artificial Insemination,1
in-vitro fertilization,1
Married Characters,1
Lovers to Friends,1
past wheetae,1
wheesa are married,1
Abuse,1
Not between main pairings,1
Doctor Kim Taehyung | V,1
Nurse Jeon Jungkook,1
Childbirth,1
Co-Parenting,1
Endgame Jeon Jungkook/Kim Taehyung | V,1
Engineer Jung Wheein,1
Chef Ahn Hyejin | Hwasa,1
Restaurant Owner Ahn Hyejin | Hwasa,1
MAMAMOO x Red Velvet,1
Female Friendship,1
Kim Taehyung | V is a Tease,1
not between main pairings again,1
Flight Attendant Kim Yongsun | Solar,1
Engineer Moon Byulyi | Moonbyul,1
Jung Wheein is So Done,1
with Taehyung,1
Completely,1
Aged-Up Characters,1
or at least i tried to make it horror,1
comedy?,1
i'll make the tags more accurate as i go,1
Tentacles,1
Tentacle Sex,1
Tentacle Monsters,1
X-EXO Clones (EXO),1
X-EXO Clone Byun Baekhyun,1
X-EXO Clone Park Chanyeol,1
X-EXO Clone Kim Jongin | Kai,1
X-EXO Clone Kim Jongdae | Chen,1
X-EXO Clone Kim Junmyeon | Suho,1
X-EXO Clone Do Kyungsoo | D.O,1
X-EXO Clone Kim Minseok | Xiumin,1
X-EXO Clone Oh Sehun,1
Illegal Activities,1
Inspired by The Umbrella Academy,1
todo mundo é meio escroto,1
baekhyun top,1
kyungsoo bottom,1
kyungsoo emburrado e insuportável,1
baekhyun injustiçado,1
Plot Twist,1
Friends to Enemies to Lovers,1
sulay - Freeform,1
baeksoo - Freeform,1
Soobaek,1
sechan - Freeform,1
ChanHun,1
X-EXO,1
exo obsession era,1
EXO Obsession,1
o jongin é provavelment eo unico que presta,1
mas amo eles mesmo assim,1
menos o sehun,1
Chato,1
Angst and Drama,1
Genderfluid,1
Historical Fantasy,1
Androgyny,1
Agender Character,1
They/Them,1
Suicide,1
Multiverse,1
eeaao au,1
a lot of love for your name,1
kimi no nawa supremacy,1
Wizards,1
the one that started as writing practice and became a monster,1
my baby monster though,1
mentions of toxic relationship,1
mentions of domestic violence,1
not the main couple don't worry,1
Alternate Universe - Childhood Friends,1
it'll be long I'm afraid,1
Narration Heavy,1
dialogue light barely there'cause I'm bad at it,1
More tags and characters to be added in the future,1
chaesoo briefly mentioned but important nonetheless,1
but just the tiniest bit of it,1
squint for barely mentioned implied lovemaking,1
they love eachother your honor,1
and they kiss too,1
EXOVelvet,1
Violent Thoughts,1
Attempted Sexual Assault,1
bruxos,1
fantasía urbana,1
Necromancy Park Chanyeol,1
Clairvoyant Oh Sehun,1
Voodoo King Byun Baekhyun,1
Alchemist Kim Jongdae,1
Sehun's Coven,1
Illiad,1
Seulgi as Helen of Troy sksksk,1
Irene as Irene,1
the Goddess of Peace i mean,1
i love angst sorry,1
but this won't be all sad,1
this is not a cheating fic even if it looks like so,1
sooyoung is not a bad person,1
she's just lost,1
but yes there's gonna be a lot joyri angst,1
Apocalypse,1
Suicide Squad,1
Modern Shingeki no Kyojin | Attack on Titan,1
The Freeze,1
Movie: The Purge (2013),1
The Purge,1
single parent,1
Blindness,1
Teen parent,1
Delinquents,1
Rebels,1
League of Legends lore,1
Mutants,1
mentioned joyri,1
yerim is legit mentioned in one line i'm sorry,1
sooyoung's that one friend,1
okay really don't know now,1
a little angst is ok :),1
Medical School,1
Medical Professionals,1
Fix-It,1
Inspired by Real Events,1
Collage,1
Коллаж,1
Альтернативная вселенная,1
Characters Not Idols,1
Персонажки не айдолки,1
Устоявшиеся отношения,1
Нежнoсть,1
Пoвседневность,1
Рoманс,1
WTF Kombat 2021,1
Canon LGBTQ Character,1
Assassins & Hitmen,1
story based,1
jiwon is head assassin,1
Guns,1
Girls with Guns,1
assassin squad au,1
Emotional Manipulation,1
But also,1
bae jooyun the woman that you are,1
there will be crying and there will be bad decisions and y'all will just have to deal with it,1
get ready to hate me every chapter :),1
Seulgi and Jungkook as Partners In Crime You Mention,1
say no more,1
Is It A Fantasy If There Isn't a Ball Happening,1
Here For The Aesthetics,1
Protective Seulgi,1
Protective Joohyun,1
Protectiveness,1
POV Multiple,1
is it angst? why don't you find out ;),1
i prefer fluff most of the time tho,1
Guardian Angel AU,1
tennis player seulgi,1
Gothic,1
Creepy,1
Body Horror,1
Teeth,1
Deception,1
Cannibalism,1
Inaccurate Christianity,1
lies through teeth,1
Eat Me,1
i watch monster mv every single second of every single day and this is what results,1
Mutual Attraction,1
Short as hell,1
i only wrote this messily,1
Returning Home,1
seulrene is not romantic lmfao,1
Bartender Jeon Jungkook,1
Jimin literally comes only for one second,1
1st time ao3 excuse me for any errors,1
Crossposted from aff,1
Short,1
Badass Irene,1
soft but bold seulgi,1
Rosé is Joy's manager,1
Joysé crumb,1
idk anymore,1
editor x photographer au that i have been wanting to write,1
Stream of Consciousness,1
Alternate Universe - 1970s,1
Long Shot,1
Cancer,1
Misunderstandings,1
Rumors,1
Closure,1
i just love two idiots in love,1
angel and demon falling in love,1
kinda inspired by good omen,1
seulgi as crowley is such a fantasy to me,1
Series,1
irene needs a hug,1
imagining 28 reasons being a cute song (as hard as it seems),1
fluff lovely pretty,1
Chefe e funcionário,1
Boss/Employee Relationship,1
wendy and yeri appear briefly,1
There Is a War,1
joygi are roommates,1
and sexy,1
Apartment AU,1
i cannot stress this enough : lapslock,1
Park Jimin (BTS)-centric,1
Park Jimin (BTS) is a Sweetheart,1
Fic Dump,1
sfw,1
star-crossed lovers,1
so to speak,1
friends/coworkers with benefits,1
oh the melodrama,1
second person perspective and ur kang seulgi,1
its kinda weird but work with me here,1
Inspired by The Handmaiden (2016),1
Alternate Universe - The Handmaiden (2016) Fusion,1
Emotional Hurt,1
Lies,1
Feet,1
toenails,1
Why Did I Write This?,1
Based on The Office (US),1
Alternate Universe - The Office,1
Author has never worked in an actual office,1
Timeline What Timeline,1
Souls,1
Soul Bond,1
Soul Selling,1
Implied/Referenced Alcohol Abuse/Alcoholism,1
Gambling,1
seulgi is trying her best,1
irene is tired,1
Princess Seulgi,1
Runaway kinda,1
hintayan ng langit,1
multiple lifetime,1
Angst?,1
kelan ba ako nagsulat na hindi angst,1
maraming death scene,1
Divorce,1
Crime Fighting,1
Detective Noir,1
Arson,1
Jennie Kim/Kim Jisoo-centric,1
Mentioned Park Jisoo | Jihyo,1
Mentioned TWICE Ensemble,1
Actress Kim Jisoo (BLACKPINK),1
Mentioned Aespa Members,1
Fights,1
angst-ish,1
Futanari Seulgi,1
dubcon,1
just a horny fic,1
fencing reeks sexual tension,1
thigh riding,1
tension tension tension and its gay,1
no beta read cause i am shy like irene,1
idk i am finally unbanned for cussing out a pedo,1
so yay,1
so heres a smut to celebrate,1
Second Chances,1
kind of,1
I Will Go Down With This Ship,1
its a bit of a drabble,1
Teenagers,1
Laced with gay opium because this is the 19th? century,1
Historical Inaccuracy,1
Lovers To Enemies,1
Love Letters,1
Pirates,1
seungwan and seulgi are idiots,1
Mermaids,1
Other tags to be added,1
incoming angst?,1
is this slowburn?,1
Secret Identity,1
Secret Admirer,1
irene didn't even show up,1
yeri is a satan,1
seulgi is just a fool in love,1
Last Day On Earth,1
Well... kind of,1
they do play pokemon?,1
not my best work rip,1
almost everyone is gay,1
Fashion AU,1
Business AU,1
Unresolved Tension,1
uhm idk how to tag,1
Based on a True Story,1
im sad so pls be nice to me lol,1
Family Secrets,1
Inspired by Modern Family (TV),1
lesbian mums,1
MILFs,1
Im Nayeon-centric,1
Jennie Kim-centric,1
Im Yeojin-centric,1
age gap siblings,1
Haseul Yves and Jinsol were roommates,1
Single Parent Jennie Kim,1
Nayeon and Jennie are half siblings,1
Seulgi and Jisoo are ex's,1
Complicated Family Tree,1
Jennie and Irene are besties,1
Nayeon and Irene have beef,1
Jennie and Jisoo are divorced,1
Two Shot,1
inspired by twighlit,1
sorry about that,1
not actually,1
is this angst?,1
Cigarettes,1
i think it's more sad thn angsty,1
but i dont think,1
rated t for tad bit of cursing,1
seulrene shippers rejoyce,1
No Angst,1
angst oh no,1
kinda based on a true story oops,1
Teenage Stupidity,1
i am hurt,1
the messages are a mess,1
possiblesmut,1
MaybeAngst,1
maybefluff,1
gp!seulgi,1
before the coffee gets cold,1
Toshikazu Kawaguchi,1
kind of angst,1
Angst?????,1
Alternate Universe - Time Travel,1
Rivalry,1
idol trainee,1
Medyo bastos words,1
Bisexuality,1
landian sa pandemic,1
di nila alam ang social distancing,1
ewan ko ba sa mga to,1
seulrene is the main ship here,1
jungkook & iu will have their own chapter later,1
Self-Denial,1
Supernatural Illnesses,1
Alternate Universe - Chronicles of Narnia Fusion,1
Narnia,1
High Fantasy,1
Adaptation,1
Alternative Universe - Kingdom,1
blonde irene,1
Title from a Red Velvet Song,1
Alternate Universe - Battle Royale Fusion,1
Battle Royale - Freeform,1
Survival,1
Wilderness Survival,1
Possible Character Death,1
Random & Short,1
Joy is a designer for a big brand,1
Wendy is a baker,1
inspired and based on the vampire diaries,1
i love caroline,1
NaTzu - Freeform,1
townau,1
obsessive seulgi,1
narration,1
seulgi is a little crazy,1
milf irene,1
Older Woman/Younger Woman,1
seulgi is also a bit controversial,1
Mpreg,1
Age Play Caregiver Jeon Jungkook,1
Age Play Little Park Jimin (BTS),1
Kim Taehyung | V is a Brat,1
Bottom Park Jimin (BTS),1
Top Jeon Jungkook,1
Jeon Jungkook Needs a Hug,1
Kim Taehyung | V Needs a Hug,1
Jeon Jungkook & Kim Taehyung | V are Rivals,1
