value,count
Unresolved Romantic Tension,3
Sex,3
Panic Attacks,3
Alternate Universe - Coffee Shops & Cafés,3
Minor Minatozaki Sana/Park Jisoo | Jihyo,3
MiNayeon lubog,3
Strangers,3
Grief,3
Mating Cycles/In Heat,3
Alternate Universe - Harry Potter Setting,3
BDSM,3
Unplanned Pregnancy,3
Praise Kink,3
Choking,3
Hurt No Comfort,2
Ex-Girlfriends,2
dayeon,2
Mentions of Suicide,2
First Love,2
Murder Mystery,2
Horror,2
Minor Im Nayeon/Minatozaki Sana,2
Amnesia,2
One-Sided Attraction,2
Unreliable Narrator,2
Mimo,2
vampire,2
Minor Park Jisoo | Jihyo/Yoo Jeongyeon,2
Angst and Feels,2
Other Ships Not Mentioned in Tags,2
minayeon endgame,2
Chaeyu,2
jeongmo - Freeform,2
Fucking,2
married minayeon,2
jihyo-centric,2
Underage Drinking,2
Underage Smoking,2
Alternate Universe - Historical,2
Japanese princess Mina,2
mostly angst,2
Alternate Universe - Medieval,2
LGBTQ Themes,2
Tension,2
twiceships,2
Gay,2
Some angst,2
Long-Term Relationship(s),2
Mentioned Minatozaki Sana,2
Song fic,2
squint for jitzu,2
Moving On,2
Inspired by Taylor Swift,2
past michaeng - Freeform,2
Lovers to Friends,2
Travel,2
Death,2
trigger warning,2
Not Fluff,2
Alternate Universe - Domestic,2
GpMina,2
Demons,2
Sharing a Bed,2
Original Character(s),2
Implied/Referenced Homophobia,2
playgirl nayeon,2
Baby Chou Tzuyu,2
POV Second Person,2
Abandoned Work - Unfinished and Discontinued,2
College,2
Memories,2
Devil,2
Myoui Mina is whipped,2
Revenge,2
fluff?,2
Sign Language,2
Switch Minatozaki Sana,2
Duality,2
18+,2
GL,2
wlw,2
porn with a bit of plot,2
Winter,2
Alternate Universe - Bands,2
Dating,2
Mentioned Other TWICE Members,2
Angels,2
Some Plot,2
Drunken Confessions,2
Songfic,2
roommates au,2
What Have I Done,2
Alternate Universe - Future,2
Light Dom/sub,2
Zombie Apocalypse,2
Alternate Universe - Zombie Apocalypse,2
Healthy Relationships,2
Top Minatozaki Sana,2
Minor Chou Tzuyu/Park Jisoo | Jihyo,2
Married Couple,2
MCD,2
baby chaeyoung,2
Nayeon is whipped,2
Wolf AU,2
Shapeshifting,2
squint for jeonghyo,2
squint for Dahmo,2
Happy Ending?,2
Near Death Experiences,2
Non-Traditional Alpha/Beta/Omega Dynamics,2
nachaeng,2
dahmo,2
Alternate Universe - Actors,2
mentioned sahyo,2
Implied Relationships,2
Drunken Flirting,2
Understanding,2
Alternate Universe - Dystopia,2
Mentions of Death,2
Background Relationships,2
Gang Violence,2
Family Drama,2
Friends to Enemies,2
Self-Harm,2
Implied/Referenced Cheating,2
Swearing,2
Sister/Sister Incest,2
Kidnapping,2
mafia,2
Love/Hate,2
Punishment,2
Aftercare,2
Alpha Myoui Mina,2
Flashbacks,2
Confession,2
Post-Traumatic Stress Disorder - PTSD,2
Bondage,2
Mina-centric,2
namihyun,2
happy nayeon day,2
NSFW,2
G!pmina,2
omega mina,2
Social Media,2
minayeon as parents,2
Minor Seulrene,2
Corruption,2
Blood Drinking,2
2na,2
NaJeong,2
Light BDSM,2
Late Night Conversations,2
Doctors AU,2
jline,2
Kinda,2
Hate to Love,2
Alternate Universe - Sports,2
Tutoring,2
Implied/Referenced Child Abuse,2
Cheerleaders,2
Mating Bites,2
Fantasy,2
squint for chaeyu - Freeform,2
high school sweethearts,2
guitarist Mina,2
Alternate Universe - Music,2
Crush at First Sight,2
Why Did I Write This?,2
side minayeon,2
Adventure & Romance,2
Confessions,2
age gap,2
Alternate Universe - Neighbors,2
wedding au,2
idk how to tag,2
Cutesy,2
Lesbians,2
satzu - Freeform,2
Anxiety Attacks,2
Attempt at Humor,2
minayeon happy ending,2
Flash Fic,2
Mentions of alcohol,2
Fake Dating,2
europe trip,2
No Strings Attached,2
Resolved Sexual Tension,2
so much pining,2
TTT universe,2
Alternate Universe - Bodyguard,2
Bodyguard Mina,2
manager nayeon,2
Love Potion/Spell,2
Bisexual,2
Everyone Is Gay,2
sahyo,2
sana - Freeform,2
momo - Freeform,2
tzuyu - Freeform,2
chaeyoung,2
Alternate Universe - Idols,2
Implied/Referenced Sex,2
Bickering,2
Making Out,2
misana,2
Finger Sucking,2
with a tiny bit of angst,2
Possibly Unrequited Love,2
Awkwardness,2
cheerleader nayeon,2
Minor Violence,2
Religion,2
Dom/sub Undertones,2
Oral Fixation,2
Lots of drama,2
Side Ships,2
Mourning,2
Fools in Love,2
Non-Linear Narrative,2
MaybeAngst,2
Happy Birthday Mina,2
Alternate Universe - Flower Shop,2
Kinky,2
Breeding,2
3mix,2
family au,2
fake dating au,2
Alternate Universe - Lawyers,2
Alternate Universe - Avatar & Benders Setting,2
princess nayeon,2
Grieving,2
Breeding Kink,2
Trauma,1
split personality,1
maybe some fluff?,1
Sana is very very traumatized and broken,1
Nayeon just wants to love her,1
Mina is Sana's other persona,1
Or is that it?,1
This Is Why We Can't Have Nice Things,1
No Happy Ending Fest,1
Medical School,1
nayeon will be a surgeon,1
mina will be a psychiatrist,1
Illness,1
Nayeon is a demon,1
Momo is a coward,1
Mina is the dream girl,1
Sometimes fluffy,1
more of an angst fic,1
Kinda rivals to kinda lovers trope,1
annoyed at first sight,1
pain pain pain sweet delicious pain,1
internal homophobia i have unresolved issues,1
minayeon sad minayeon tragic,1
come fight me in the alley,1
no happiness for you this time bro,1
this is mitski's fault,1
teenage angst,1
maybe im overreacting,1
but i do am hurt about this,1
Ambiguity,1
mina's pov and it hurts as fuck,1
Inspired by Orpheus and Eurydice (Ancient Greek Religion & Lore),1
Spiritual,1
ethereal mina,1
depressed nayeon,1
what depression feels like,1
a lot of hidden meaning,1
A bit heavy,1
Open Ending,1
Hope,1
please just read it,1
Not actually unrequited in some cases?,1
TWICE: Who's Lying?,1
TWICE: Catch Me If You Can,1
Protectiveness,1
Responsibility,1
Business,1
Survival,1
Scream AU,1
Minor Myoui Mina/Son Chaeyoung,1
Private School,1
Minatozaki Sana and Myoui Mina are Siblings,1
minayeon come on breath,1
Introspection,1
But on the otherhand... just angst,1
nayeon deserves a hug,1
vent fic,1
Tags May Change,1
Werewolves,1
Based on a song,1
Hirai Momo/Myoui Mina - Freeform,1
Minor Im Nayeon/Yoo Jeongyeon,1
Minor Hirai Momo/Myoui Mina,1
Girl next door + bakery AU,1
Slown Burn,1
Eating Disorders,1
they are 19 in this,1
This is eating disorder centric,1
mentioned namo,1
misana as cousins,1
drunkass mina,1
minayeon as exes,1
Running Away,1
minayeon are bad people (?),1
first attempt at multichapter,1
other ships if you squint,1
members from other groups are also there,1
poor mina doesn't like to thirdwheel,1
nayeon just wants the foreign girl to like her back,1
Momo being Momo,1
sana doesn't know whats she's doing tbh,1
jihyo isn't paid enough to deal w these girls,1
dahyun chaeyoung and tzuyu are the breakfast club,1
jeongyeon is absolutely whipped for momo,1
Smutty,1
Angry Sex,1
Teacher-Student Relationship,1
it's okay to fail your driving test,1
Be patient with me sksksks,1
Kindergarden teacher Mina,1
Handmaiden Nayeon,1
Forbidden Love,1
writing my usual sad girl fics,1
Inspired by a Paramore Song,1
Bad Jokes,1
Late Night Writing,1
Wolves,1
Yep it's Angst,1
Ex Lovers,1
and yeah Mina's fine don't worry,1
Dreams vs. Reality,1
Idk what this is but i tried,1
friends to lovers?,1
Dachaetzu aren't really here :(,1
happy ending? idk,1
jeonghyo are together,1
squint for sanayeon,1
minayeon slow build,1
irene’s kinda bitchy,1
slight angst??,1
tags will be added as the story progresses,1
the title is from that snow white song yes,1
Scary,1
FWB,1
himym x twice,1
pre-debut Twice,1
Alternate Universe - Magic,1
Adventure,1
and they were ROOMMATES,1
past najeong,1
just a little bit of minayeon,1
im gonna add a lot more as it goes on,1
astronaut!nayeon,1
Astronaut AU,1
painter!sana,1
astronaut!chaeyoung,1
astronaut!jeongyeon,1
astronaut!momo,1
librarian!mina,1
I'm too lazy to list out all of the relationships,1
It's basically every ship ever between them,1
bunch of oneshots,1
happiness,1
Also Sadness,1
Maybe Death?,1
Song: Stuck with U (Ariana Grande ft. Justin Bieber),1
Nayeon is from 2024,1
Mina is from 2014,1
Mentioned Myoui Mina,1
Happy Birthday,1
This is a self indulged fic,1
i was bored,1
I wanted to write for my birthday,1
This was probably rushed but no complaints,1
I need sleep,1
Good night,1
Btw did not proofread this lmao,1
does it count as cheating,1
somehow everyone is unlikeable,1
read it to believe it,1
sanayeon exs,1
nayeon's trying her best,1
mina is a sweetie pie,1
Post-Break Up,1
past misamo,1
Princess - Freeform,1
maybe smut in the future?,1
more characters to come??,1
these tags are a mess sorry,1
friends to enemies to lovers?,1
What other additional tags should I add?,1
enjoy :D,1
Demigods,1
Post-Tartarus (Percy Jackson),1
Slow To Update,1
Original Character Death(s),1
mina was an asshole,1
Graphic Violence,1
Inaccurate Medical Terms,1
don't read if you hate cliche,1
angsty angst,1
#minayeon #writer #writermina #storyofus #2yeon #tltiway #thelastthingillwriteaboutyou,1
#cLOSURE,1
This is an alternate ending to that fluffy oneshot,1
thank god mina uploaded that selca,1
this did not happen,1
Alternate Ending,1
there's a tiny fluff right there,1
Slightly mentioned of Sana and Dahyun,1
sunset,1
Alternate Universe - Monster Hunters,1
Comedy,1
Vampire Sana,1
Devils,1
Do not repost,1
deserted island,1
Twice got stuck on an island,1
Crack Fic,1
Minayeon horny couple,1
Sahyo crushing on each other,1
No spoilers in the tags,1
Afterlife,1
unknown reason for death,1
well not really reincarnation but..,1
Surprise Sex,1
I'm sorry hehe,1
I will pay for your therapy,1
it's not angsty tho,1
it's not fluff either,1
it's just in the middle,1
finished this at 12.02 in the morning so please don't get mad,1
Dialogue Heavy,1
Tags Are Hard,1
why are you still reading tags,1
super light fluff,1
No comfort?,1
Post-Wedding,1
There are minor ships to be revealed,1
GP!,1
tictac nayeon,1
hung mina,1
Pop star Nayeon,1
Im here to procrastinate,1
useless gay beans,1
unrequited feelings,1
pain for the fun of it,1
tissues and chocolates,1
Vigilante Mina,1
Detective Nayeon,1
Action,1
POV Third Person Limited,1
Porn Watching,1
Multiple Partners,1
Penis In Vagina Sex,1
it's very cute and happy,1
Alternate Universe - Real World,1
Minor references to other girl groups,1
Sex Addiction,1
Slight Dahyo,1
Jeongmo ftw,1
Oh and a little Satzu as well,1
gamer Nayeon,1
Gaymer,1
angst we love her,1
NASA,1
hahaha,1
Outer Space,1
Tags will depend on what chapter,1
Nayeon's point of view,1
a very short one,1
A bit sad?,1
Minayeon is a tragic ship so hehe,1
Phobias,1
PhobiaAwareness,1
Fear,1
This is based on my actual phobia,1
enjoy,1
Lucid Dreaming,1
Sad,1
its complicated,1
Ghost Mina?,1
MiNayeon one-shot,1
I Don't Know Anymore,1
Bodyswap,1
Love,1
Engagement,1
Hurt,1
Alternate Universe - Assassins & Hitmen,1
Fictober 2019,1
minayeon still winning,1
Im sorry but i like this,1
Tagalog,1
taglish romcom,1
another draft,1
try lang hehe,1
What Was I Thinking?,1
Inspired by Grey's Anatomy,1
Disease,1
Loss,1
a century old draft i decided to post,1
frustrated Momo,1
menace nayeon,1
namo cohabiting like wives but actually not,1
a whole lotta mess,1
a pinch of saida,1
jeongyeon is here to save the day,1
Prenup,1
the fluff might be too much,1
Got lazy in the latter parts. Im sorry hehe,1
Creation AU,1
God - Freeform,1
more & more theories,1
Ships subject to change - Freeform,1
i actually read the bible for this,1
well the first page of it,1
i am a gay witch so,1
school meal isnt here,1
Soldier AU,1
two writing prompts smashed together,1
happy ending? not happy ending?,1
wishes au,1
see for yourself,1
5+1 Things,1
dumb lesbians,1
Doctor Myoui Mina,1
Actor Im Nayeon,1
Everyone Thinks They're Together,1
No thoughts just vibes,1
dont expect updates,1
one shots,1
from twitter,1
minayeon centric because i only breathe for them,1
amateur writing haha,1
whatever the fuck comes to mind,1
the genre is minayeon thats it,1
Illegal Activities,1
Fights,1
Law,1
kind of fluff,1
disbandment au,1
i dont know what to put anymore LOL,1
Hardcore,1
Begging,1
Large Cock,1
Escort Service,1
Professors,1
Retrograde Amnesia,1
Got lazy while writing the latter parts so theyre shorter than intended,1
a bit fluffy,1
idek,1
mina is stupid,1
nayeon is dense,1
sana is there,1
Realization of Feelings,1
celebrity,1
rewind au,1
New Year's Eve,1
squint and you'll see another pair,1
Disabled Character,1
Mentions of homophobia,1
Minatozaki Sana/Myoui Mina-centric,1
Minor Homesickness,1
NaMo G!P,1
Mina x Fendi,1
Sanayeon whipped for Mina,1
Song: Snowman (Sia),1
im sorry,1
Non-Idol AU,1
Maybe some angst,1
we'll see where this goes,1
one thing tho,1
this will be really really gay,1
rating might change later,1
Surgeons,1
BeepingPagers,1
DutyCalls,1
LongHoursInTheOperatingRoom,1
MinayeonCentric,1
Kookeu wanted to join their little moment,1
Kinda rated R,1
Work and Love Balance,1
Secrets,1
Self-Doubt,1
Secret Kisses,1
The Members just try to help them,1
time jumps,1
Different Reasons why to Fall in Love,1
Deity,1
Mortality,1
kinda Mafia au,1
misana sisters,1
friends to almost sth to we don't talk anymore to friends to lovers?,1
we have some issues to solve first,1
Deals With Depression,1
Self-Esteem Issues,1
the myouis went through a few traumatic events,1
everyone is important and will appear accordingly,1
completely self-indulgent,1
Ill update tags as i go,1
Forehead Kisses,1
Sleepy Cuddles,1
School,1
Conversations,1
Words,1
im not good at tags lol,1
Sad with a Happy Ending,1
Some Humor,1
namo are thieves,1
mina is a princess,1
sana is a dragon,1
bit of angst,1
I really am,1
it's not that angsty,1
it's not that fluffy either,1
it's both lol,1
again im sorry lol,1
i will pay for therapy,1
minayeon with children,1
maybe fluff l8r,1
a little fluff,1
Enemies With Benefits,1
Alternate Universe - After College/University,1
minayeon au,1
nirvana au,1
Fluff (?),1
Decisions,1
Song Lyrics,1
One-Shot,1
Short,1
Twice ships,1
sudden fic,1
they're little kids!,1
Maybe mina has a crush,1
But she doesn't know that,1
or maybe it's platonic,1
minayeon break up au,1
not angst,1
Please Don't Kill Me,1
non-linear,1
Superpowers AU,1
Soulmates AU,1
implied suicidal thoughts,1
mina is sad and nayeon comforts her,1
back on my hurt/comfort game,1
it's sad but also sweet,1
Mentions of Cancer,1
time travelling,1
stray kids is also in here uwu,1
mihyun breathed,1
i love mihyun so i added mihyun content,1
Happy Mina’s day! (Belated),1
birthday surprise,1
Mentioned Ray-chan,1
light cumplay,1
strap on,1
Apocalypse,1
Blood,1
Protective Nayeon,1
They protect each other,1
I cried writing this,1
it's a zombie apocalypse what did you expect,1
They are crushing each other,1
Sana is rich,1
Party at high school,1
mentions of drug,1
mild smut but nothing really explicit,1
Mina dislikes party,1
69 (Sex Position),1
Fanmeeting,1
Touchy-Feely,1
Myoui Mina is Jealous,1
Saida is being Touchy,1
nayeon tries to help,1
MiSaiDaYeon being Cute,1
Cock Tease,1
Bulge Sucking (Homestuck),1
word vomit,1
Breathplay,1
School Meal Club (TWICE),1
minayeon dumplings,1
michaeng as internet bestfriends,1
mina trying to smoke a cigarette for the first time,1
a mistletoe is always a must,1
Squirrel? Squirrel,1
Murder Wives,1
Minor Character Death,1
Mentions Of Infidelity,1
angst with happy ending,1
there are more pairings,1
you just need to read to find out ;),1
lots of character relationships :D,1
no confirmed endgame,1
plottwist utopia,1
messy relationships..,1
small details matter alot!!,1
some characters smoke btw,1
angst angst and more angst,1
Myoui mina/ Im Nayeon - Freeform,1
Mina is depressed and wants to protect nayeon,1
nayeon wants to protect her too,1
kind of dark but ending isn’t dark,1
implied suicidal ideation,1
kind of,1
it’s vague so up to the reader,1
Actor Kim Taehyung | V,1
Dance Instructor Jung Hoseok | J-Hope,1
in a good way,1
Police Officer Jeon Jungkook,1
Jin owns the restaraunt with his hyung,1
Producer Min Yoongi | Suga,1
Rapper Kim Namjoon | RM,1
Singer Park Jimin (BTS),1
Kim Taehyung | V is Whipped,1
Cute Jung Hoseok | J-Hope,1
when were these not true?,1
Oblivious Kim Seokjin | Jin,1
Jung Hoseok | J-Hope & Kim Seokjin | Jin are Best Friends,1
Jung Hoseok | J-Hope & Min Yoongi | Suga are Best Friends,1
Jeon Jungkook & Kim Taehyung | V are Best Friends,1
Shy Jeon Jungkook,1
Min Yoongi | Suga is born deaf,1
Min Yoongi | Suga is Patient,1
Kim Namjoon | RM is Trying His Best,1
Bottom Jung Hoseok | J-Hope,1
Top Kim Taehyung | V,1
Bottom Kim Seokjin | Jin,1
Top Jeon Jungkook,1
Kim Dahyun is Kim Namjoon | RM's little sister,1
And dahyun isn't in a love triangle but a poly relationship,1
Trans Male Character,1
it's hobi and jin,1
Chou Tzuyu is Kim Taehyung | V's Cousin,1
and for that V is half Taiwanese in this story,1
Don't Judge Me,1
Hwang Hyunjin & Hwang Yeji are Twins,1
Hwang Hyunjin & Hwang Yeji are Siblings,1
Cross-Posted on Wattpad,1
Mina and Nayeon as deskmates,1
Troublemaker Nayeon,1
Top Student Mina,1
Mina always sees the potential in Nayeon,1
Mina guides Nayeon to be her better self,1
I didn't know why I wrote this,1
coward mina,1
Not Extreme Angst,1
Possible Character Death,1
Possible Character Death(s) are pretty frequent,1
Finally a fluff (?),1
Codependency,1
Long-Distance Friendship,1
Returning Home,1
Coming of Age,1
minor minayeon,1
end game misana,1
Multiple Endings,1
classic love triangle with a twist pt 2,1
other ships revealed later on,1
Casual Sex,1
Song: She Will Be Loved (Maroon 5),1
as well as Mina but not for her,1
Fiction,1
Im Nayeon/Kim Dahyun-centric,1
Mild Drama,1
Breast Sucking,1
CEO,1
CEO heir Mina,1
and regular struggling Nayeon lol,1
Fake Marriage,1
Wolf Pack,1
Squint for Chaetzu,1
angst with happy ending maybe,1
self indulgent one shot,1
lighter angst,1
Nayeon's side of the story,1
Realisation,1
Nine or None,1
Strangers to Friend,1
Human Experimentation,1
Genetic Engineering,1
Orphans,1
Orphanage,1
Wolf Instincts,1
Adoption,1
Imprinting,1
Soulmate-Identifying Marks,1
Romantic Soulmates,1
Platonic Soulmates,1
minachaeng,1
WhyAreWeStillHere?JustToSuffer? vibes,1
People Will Die,1
And I'm not sorry,1
Roadtrip,1
visit korea w zombies,1
great deal,1
slowburn ?,1
of mina's true loves,1
Band Fic,1
Queer Character,1
Nayeon and Mina are step-siblings,1
step-siblings to lovers,1
Unbreakable Bond,1
Mina and Nayeon always stay side by side,1
Kinda forbidden relationship but the story is not angsty,1
Nayeon was adopted,1
they grew up together,1
Journey from platonic relationship to lovers,1
Minayeon vs society prejudice against the omegas,1
Sexual Frustration,1
Overprotective,1
mild smut but not really,1
small misunderstanding,1
Jihyo and Jeongyeon are Overprotective,1
The Maknaes are clueless,1
Unresolved Tension,1
very brief dub-con,1
Minayeon having a deal,1
Past Abuse,1
The Night We Met,1
highschool,1
They're all hot,1
kinda soft,1
platonic namo,1
platonic 2na,1
samo if you squint,1
this just kinda happened,1
Alternate Universe - Post-Apocalypse,1
kindgoms,1
Omega princess Nayeon,1
Alpha Princess Mina,1
Pregnant Nayeon and her unstoppable sexual cravings,1
Maple Syrup kinky,1
Vacation in Cancun,1
Wedding Proposal,1
Alternate Universe - Stripper/Exotic Dancer,1
Mina as stripper,1
Nayeon as live singer,1
it's always the little things,1
dreamy relationship becomes toxic,1
medical student and law student au,1
just minayeon being minayeon,1
I'm sorry?,1
soft mina,1
stupid nayeon - Freeform,1
nayeon is sick and mina takes care of her,1
Alternate Universe- Big Bang Theory,1
Sheldon Cooper as Im Nayeon,1
Myoui Mina as Amy Farrah Fowler,1
Coffee,1
Bonding,1
Nayeon is a mess,1
everyone is just trying to live,1
Running,1
Time Manipulation,1
Will Add More,1
Supers (Incredibles),1
Alternate Universe - The Incredibles (Pixar Movies),1
super strength,1
Telekinesis,1
Water Manipulation,1
Invisibility,1
duplication,1
super speed,1
Gift Giving,1
they just came back from japan,1
Cross-Post,1
Complicated Relationships,1
Married Life,1
Clinging,1
Nightmares,1
Fear of Losing Someone You Love,1
idk - Freeform,1
lowkey dystopian?,1
Hopefully this makes sense lol,1
Set in the future,1
Movie: Fear Street Part 2: 1978,1
mentions of killings,1
not sure how else to tag this,1
It's based on the Fear Street 2 movie for context,1
Suspense,1
mina isn't good at talking about her feelings,1
nayeon is there for her,1
popular girl x nerd,1
high school / college / adult life,1
Alternate Timelines,1
misana bffs,1
Bakery and Coffee Shop,1
songwriter mina,1
dumbass nayeon,1
this ticks so many tropes,1
it will make you lose braincells,1
occasional attempt at comedy,1
nayeon is bad at feelings,1
minor ships to be added - Freeform,1
Im Nayeon is sick,1
Alternate Universe - Noir,1
updates take forever,1
angst angst angst,1
alternative universe,1
Call Girl,1
Escort,1
Alpha Im Nayeon,1
Omega Myoui Mina,1
American Football,1
Myoui Mina and Hirai Momo are cousins,1
This Is Sad,1
but everyone has a happy ending!,1
fast at the beginning then slow then who knows what,1
Halloween,1
Haunted Houses,1
Spin the Bottle,1
Inspired by Unholy,1
Inspired by TTT Soulmate,1
Neurodiversity,1
TW: Influencers,1
Idk what to call this au,1
Ghost AU?,1
nuisance to lovers,1
literally only one person in this au is dead so don't worry it's all part of the plot,1
jeongyeon and mina are getting married,1
typical jeongminayeon love triangle,1
Angst? IDK,1
no this isnt a threesome,1
Masturbation?kinda,1
set in New York City,1
Nayeon goes through a break-up with Jeongyeon,1
And she meets Mina,1
Idol myoui mina,1
Nayeon wants old people to compete in hunger games,1
Slight Jihyo jealous moment at the end,1
squint for saida,1
tim bear cutie,1
Light Smut,1
inspired by a song,1
Clumsy Minatozaki Sana,1
Voyeurism,1
Alternate Universe - Corporate,1
Randomness,1
Confusing,1
#Minayeon #MinayeonFluff #NoPlot #Fluff #Saida #Chaeyu #Home #28Takes,1
The Amelia Project AU,1
Faking Death,1
Mina is fucking perfect,1
Fluff because Minayeon stans deserve it,1
Bad Humor,1
Awkward Crush,1
Incest,1
Ex bodyguard Mina,1
Nayeon is pregnant,1
Rape,1
Killing,1
a bit of adventure?,1
Genderbending,1
angst but not really?,1
Teen Crush,1
i wrote this while listening to tenerife sea lmao,1
im actually not sorry,1
date,1
Park Jisoo | Jihyo Best Leader,1
tied-up,1
Switch Myoui Mina,1
Dominant Im Nayeon,1
Cussing,1
Anal Fingering,1
Large Cock Toys,1
Misaidayeon are loving girlfriends,1
exes to ???,1
it's a little sad but it's ok,1
the author had to process some things,1
Losing Patience,1
Slut Shaming,1
Pet Names,1
Kinks,1
changed personality,1
