value,count
Sansa Stark Deserves Better,11
Murder,11
Pol!Jon,11
Post Season 7,10
AU,10
Jon Snow is a Stark,10
Minor Character Death,10
Threesome - F/F/M,10
Kissing,10
Enemies to Lovers,10
Threesome - F/M/M,10
Mentions of past abuse,10
Mildly Dubious Consent,10
Family Dynamics,10
Angst and Feels,9
Friendship,9
Robb Stark is King in the North,9
BAMF Arya Stark,9
Unrequited Love,9
Unbeta'd,9
Sister-Sister Relationship,9
Political Jon,9
Breeding,9
not Dany friendly,9
Minor Violence,9
Stark family feels,9
Kidnapping,9
Eventual Romance,8
Dark!Dany,8
Lyanna is Not a Stark,8
Post-Canon Fix-It,8
Eventual Jon Snow/Sansa Stark,8
Harems,8
Jealous Jon Snow,8
Texting,8
Possessive Jon Snow,8
Modern Royalty,8
Trauma,8
Lyanna Stark Lives,8
Father-Daughter Relationship,8
Mad Queen Daenerys Targaryen,8
Domestic Violence,8
Rhaegar Lives,8
Alternate Universe - Regency,8
Dark,8
Healing,8
Fluff and Humor,8
Magic,8
Jon and Sansa are Cousins,7
Political!Jon,7
Brother-Sister Relationships,7
Rickon Stark Lives,7
Implied/Referenced Abuse,7
Anal Sex,7
Marriage,7
Implied Sexual Content,7
Political Marriage,7
Tumblr Prompt,7
Ramsay is His Own Warning,7
Protectiveness,7
Pseudo-Incest,7
Seduction,7
Porn with Feelings,7
Guilt,7
Reunions,7
Light Bondage,7
House Stark,7
Canon Rewrite,7
Mother-Daughter Relationship,7
What-If,7
Modern AU,7
Don't copy to another site,7
Jon Snow and Sansa Stark are Cousins,7
Porn With Plot,7
Spanking,7
Post Season 8,7
Implied/Referenced Character Death,7
Dubious Consent,7
Developing Relationship,7
Past Relationship(s),7
Miscarriage,7
Warging,7
Adultery,6
PTSD,6
Drabble Collection,6
Jon Snow is Not a Targaryen,6
Protective Siblings,6
Wildling Jon Snow,6
Wildlings - Freeform,6
Endgame Jon Snow/Sansa Stark,6
Praise Kink,6
Established Relationship,6
Post-Season/Series 06,6
Jonsa babies - Freeform,6
Hate to Love,6
Post-Season/Series 08 Finale,6
Post-War for the Dawn,6
Weddings,6
Family Fluff,6
Wedding Night,6
Canon Divergence,6
First Kiss,6
The War for the Dawn,6
Secret Identity,6
Dark Sansa,6
POV Sansa,6
Angst and Fluff and Smut,6
Political Alliances,6
Soulmates,6
Enemies to Friends to Lovers,6
Squirting,6
Pregnant Sex,6
Alternate Universe - Time Travel,6
Resurrection,6
Ramsay Bolton is His Own Warning,6
Alpha/Beta/Omega Dynamics,6
Obsession,6
Dom/sub,6
Salty Teens,6
Betrayal,6
Unreliable Narrator,6
Original Character(s),6
the pack survives,6
Endgame,6
War of the Five Kings,6
Don't Like Don't Read,6
Westerosi Politics,6
Older Woman/Younger Man,6
Jon Snow is King-Beyond-the-Wall,5
Mild Sexual Content,5
Babies,5
Dysfunctional Family,5
Past Sexual Abuse,5
Infidelity,5
Some angst,5
Hand Jobs,5
Arya Stark & Sansa Stark Have a Good Relationship,5
Childbirth,5
Complete,5
Older Man/Younger Woman,5
Aunt/Nephew Incest,5
Doggy Style,5
Breast Fucking,5
Teasing,5
Soulmate-Identifying Marks,5
Polyamory,5
Alternate Universe - Fairy Tale,5
Fix-It of Sorts,5
Slow Romance,5
Scheming,5
Alternate Universe - Canon,5
Pre-Canon,5
Queen Daenerys,5
Background Relationships,5
Alternate Universe - Napoleonic Wars,5
Robert's Rebellion Fails | Rhaegar Targaryen Wins,5
Dark Jon,5
Protective Robb Stark,5
The Long Night,5
Breeding Kink,5
Light Dom/sub,5
Duty,5
Courtship,5
Queen Sansa,5
Jon Snow Doesn't Join the Night's Watch,5
Resolved Sexual Tension,5
Married Jon Snow/Sansa Stark,5
Daddy Kink,5
Dry Humping,5
Period-Typical Sexism,5
Stalking,5
promptfill,5
Minor Robb Stark/Jeyne Westerling,5
Complicated Relationships,5
Reincarnation,5
Love Triangles,5
Mental Health Issues,5
Possessive Jon,5
Casual Sex,5
Jon is a wildling,5
Coming of Age,5
Attempted Rape/Non-Con,5
Crack,5
Post-War,5
Political Sansa Stark,5
Post S7,5
Robb Lives,5
Rape/Non-con Elements,5
Wargs & Warging (A Song of Ice and Fire),5
Polygamy,5
Fake Marriage,5
Alternate Universe - Magic,4
Underage Sex,4
House Targaryen,4
Abuse,4
Past Jon Snow/Daenerys Targaryen,4
Siblings,4
Attempt at Humor,4
Protective Arya Stark,4
Kid Fic,4
Game of Thrones Spoilers,4
Gratuitous Smut,4
Queen Sansa Stark,4
Jon Snow/Sansa Stark Smut,4
Supernatural Elements,4
Awkwardness,4
Childhood Friends,4
Missing Scene,4
Impregnation,4
Face-Sitting,4
Stark Family-centric (A Song of Ice and Fire),4
Suspense,4
BAMF Ned Stark,4
Dark Jonsa,4
Season/Series 08,4
Alternate Universe - Age of Sail,4
Adventure,4
Recreational Drug Use,4
Roommates,4
kind of,4
Class Differences,4
Angst and Humor,4
Past Jon Snow/Ygritte,4
Past Alcohol Abuse/Alcoholism,4
Feels,4
Implied/Referenced Torture,4
Possessive Sex,4
New Year's Eve,4
Bondage,4
Miscommunication,4
Alternate Universe - Rhaegar lives,4
Alternate Universe - Post-Canon,4
Identity Issues,4
Physical Abuse,4
Eloping,4
Stark Family Feels (A Song of Ice and Fire),4
The King in The North,4
White Walkers,4
Modern Era,4
No Incest,4
Mating Cycles/In Heat,4
Tooth-Rotting Fluff,4
Protective Sansa Stark,4
Cousins,4
Parentage Reveal,4
Angry Sex,4
Sexual Violence,4
Dark Daenerys Targaryen,4
Orgasm Delay/Denial,4
Death,4
Alternate season 8,4
Getting Together,4
Family Issues,4
Nipple Play,4
Dark!Sansa,4
Prompt Fic,4
Rescue,4
Implied/Referenced Sexual Assault,4
Marriage Proposal,4
Canon-Typical Behavior,4
Alternate Universe - Vampire,4
Prophecy,4
Mother-Son Relationship,4
True Love,4
Protective Jon,4
Intimacy,4
Season 7 AU,4
Torture,4
Rare Pairings,4
Rhaegar wins,4
Snowed In,4
Redemption,4
Family Secrets,4
Parent-Child Relationship,4
Mentions of Cancer,4
Child Death,4
Canonical Character Death,4
Attempted Sexual Assault,4
Embedded Images,4
Teen Pregnancy,4
Dubious Morality,4
Motherhood,4
Slavery,3
Rhaegar Targaryen Lives,3
Past Child Abuse,3
Tattoos,3
Sacrificial Jon,3
Sexting,3
Phone Sex,3
Sexual Fantasy,3
Christmas Fluff,3
Everyone I Want to Live Lives,3
One-Sided Attraction,3
jealous!Jon,3
Sansa never married Ramsay,3
mention of rape,3
World War II,3
pure filth,3
Implied/Referenced Cheating,3
Creampie,3
Face-Fucking,3
Foursome - F/F/F/M,3
Large Breasts,3
69 (Sex Position),3
Size Difference,3
Outdoor Sex,3
Season 8 Fix It,3
Catelyn Tully Stark Doesn't Hate Jon Snow,3
Anxiety Attacks,3
Gendrya - Freeform,3
Political Intrigue,3
Wedding Fluff,3
Double Penetration,3
Prostitution,3
Ghosts,3
Pre-Relationship,3
fuck D&D,3
Parenthood,3
The Prince That Was Promised,3
Conspiracy,3
Out of Character,3
Happy Starks,3
One Night Stands,3
Declarations Of Love,3
Canon Divergent,3
Accidental Voyeurism,3
Organized Crime,3
Action/Adventure,3
Sibling Rivalry,3
Mild Smut,3
Awkward Conversations,3
Romantic Fluff,3
Female Friendship,3
Early season 7,3
Not Tyrion Friendly,3
Car Sex,3
Older Sansa,3
Sexual Abuse,3
Sweet,3
Survival,3
White Walkers (A Song of Ice and Fire),3
On Hiatus,3
more tags to come,3
Spoilers,3
Ned Stark Lives,3
Epilogue,3
Suicide,3
Rhaegar Wins AU,3
Filthy,3
Alpha/Omega,3
Knotting,3
Alpha Jon Snow,3
Omega Sansa Stark,3
Sansa Stark is a Targaryen,3
Creepy Petyr Baelish,3
POV Outsider,3
ADWD spoilers,3
Dom Jon Snow,3
BAMF Daenerys Targaryen,3
Jon Snow Deserves Better,3
Confessions,3
Accidental Baby Acquisition,3
Affairs,3
Manipulation,3
Crack Treated Seriously,3
Mystery,3
Dom/sub Undertones,3
Drinking,3
5+1 Things,3
Sibling Love,3
Loss,3
Lactation Kink,3
Implied Relationships,3
Soft E,3
Drabble,3
Unhealthy Relationships,3
Family Bonding,3
Cowgirl Position,3
Emotional Baggage,3
Teen Angst,3
Crushes,3
Ghost is a good boy,3
Scars,3
Relationship(s),3
Non-Graphic Violence,3
Underage Drinking,3
Wall Sex,3
Awkward Crush,3
Time Skips,3
kind of?,3
Wolf Dreams,3
Christmas,3
Self-Esteem Issues,3
Wolf Pack,3
Canon Divergence - Robert's Rebellion,3
Alternate Universe - Horror,3
Father-Son Relationship,3
bookverse,3
Some Fluff,3
direwolves,3
Some Plot,3
Not Beta Read,3
Bittersweet Ending,3
pre-parentage reveal,3
Anal,3
Cuckolding,3
Deepthroating,3
Everyone Is Alive,3
Jonsa endgame,3
Dragon Eggs,3
Pre-Series,3
Baelish is his own warning,3
Winterfell,3
Family Reunions,3
Adopted Children,3
Daenerys Targaryen Is Not a Mad Queen,3
House Stark (A Song of Ice and Fire),3
Mild Blood,3
Fake Dating,3
Friends With Benefits,3
Drunkenness,3
Unhealthy Coping Mechanisms,3
Alternate Universe - Fantasy,3
Implied/Referenced Self-Harm,3
Elia Martell Lives,3
Murder Mystery,3
Jealous Jon,3
Identity Reveal,3
Animated GIFs,3
Dany Fans Beware,3
Dark Magic,3
May/December Relationship,3
Past Lives,3
Blood Drinking,3
Psychological Trauma,3
POV Jaime Lannister,3
Implied/Referenced Child Abuse,3
Robb Stark Lives,3
Aegon and Rhaenys Targaryen Live,3
fuck season 8,3
Alternative season 8,3
Dark Sansa Stark,3
Alternate History,3
littlefinger is his own warning,2
Fix It Fic,2
Braime - Freeform,2
Unresolved Emotional Tension,2
First Love,2
Sansa is a pop star,2
Married Couple,2
Universe Alteration,2
Second Chances,2
Targaryen Madness,2
Alternate Universe - Bodyguard,2
Alternate Universe - Superheroes/Superpowers,2
Anal Fingering,2
Biting,2
Humour,2
Ignores show canon,2
Past Underage,2
Alternate Ending,2
Past Cersei Lannister/Jaime Lannister,2
Knight Brienne of Tarth,2
Minor Tormund Giantsbane/Brienne of Tarth,2
Eventual Arya Stark/Gendry Waters,2
Post - The Winds of Winter,2
Children,2
Cute,2
POV Jon,2
Mental Instability,2
Emotional Infidelity,2
Canon Disabled Character,2
Erotica,2
Anti-Daenerys,2
Satire,2
pining jon,2
Denial of Feelings,2
Workplace Relationship,2
War for the Dawn,2
Rating May Change,2
Jonsa is endgame,2
jon x sansa - Freeform,2
sansa stark is tired and angry,2
Jon Snow Has No Chill,2
backstabbing,2
Wedding Planning,2
Badass Arya,2
Gun Violence,2
Hope,2
Huddling For Warmth,2
Post-Series AU,2
Season/Series 07 Spoilers,2
Abortion,2
Dragon Riders,2
Angst and Smut,2
Rickon Lives,2
Valentine's Day,2
Loss of Parent(s),2
jonerice,2
Jon and Robb are Twins,2
Sansa is an Arryn,2
Motorcycles,2
Half Sibling Incest,2
Mobs,2
Revenge Sex,2
Post-Finale,2
Blood Magic,2
Rebuilding,2
except where to put it,2
Additional Warnings In Author's Note,2
Alternate Universe - Navy,2
Jon Snow Comes Back Wrong,2
Historical Westeros,2
Post S8,2
Mentions of Rape,2
Drunken Confessions,2
Overprotective Robb Stark,2
Frottage,2
Alternate Universe - Future,2
Alternate Universe - Royalty,2
Grandparents & Grandchildren,2
Kinda,2
Dialogue Heavy,2
Married Jonsa,2
POV Rickon Stark,2
Attraction,2
First Meetings,2
Touching,2
NSFW,2
Jonsa Smut Week,2
Canon - Book,2
Petyr Baelish is His Own Warning,2
Post Book 5,2
Feelings Realization,2
possessive!Jon,2
Panic Attacks,2
University,2
Office Sex,2
Meeting the Parents,2
Shower Sex,2
Love Triangle,2
Meet-Cute,2
Eventual Happy Ending,2
Verbal Abuse,2
I promise,2
Sansa Lannister - Freeform,2
Romantic Comedy,2
Childhood Memories,2
Lemon Cakes,2
Post-Apocalypse,2
Love/Hate,2
Jon Snow's Name is Aemon,2
The Old Gods (A Song of Ice and Fire),2
Faith of the Seven (A Song of Ice and Fire),2
My First Fanfic,2
Identity Porn,2
Anal Play,2
Strong North,2
Period-Typical Underage,2
BAMF Lyanna Stark,2
POV Ned Stark,2
Protective Ned Stark,2
POV Arya Stark,2
Crack Fic,2
Internal Conflict,2
First Meeting,2
Bathing/Washing,2
Flawed characters,2
Mating,2
Consensual Sex,2
Warg Bran Stark,2
Minor Meera Reed/Bran Stark,2
Minor Gilly/Samwell Tarly,2
Unresolved Tension,2
Marriage Politics,2
soldier jon,2
Alcohol Abuse/Alcoholism,2
Foreplay,2
Diverges from 7x02,2
Minor Cersei Lannister/Jaime Lannister,2
Daenerys Targaryen Deserves Better,2
Jon Snow is Lord Commander of the Night's Watch,2
Requited Love,2
Bed-sharing,2
Blind Date,2
Faith of the Seven,2
Teacher-Student Relationship,2
Fluff and Hurt/Comfort,2
dark themes,2
Rhaenys Targaryen Lives,2
Reconciliation,2
Blowjobs,2
Alternate Universe - Neighbors,2
Servants,2
Genderswap,2
Adult Content,2
Past Character Death,2
Arguing,2
The Author Regrets Nothing,2
Codependency,2
Friendship/Love,2
Blood,2
Jon Targaryen - Freeform,2
5 Times,2
Rickon Stark is King in the North,2
but don't worry,2
Dancing,2
Implied/Referenced Underage Sex,2
Post Season 6,2
Some Humor,2
Georgian Period,2
Princess Sansa Stark,2
Dream Sex,2
awkward jon,2
Virgin!Jon,2
Stark Family,2
Developing Friendships,2
Love at First Sight,2
Mistaken Identity,2
Grooming,2
Direwolves (A Song of Ice and Fire),2
Intrigue,2
Not Canon Compliant,2
Flashbacks,2
Sexual Slavery,2
Minor Joffrey Baratheon/Sansa Stark,2
Joffrey Baratheon is His Own Warning,2
Football | Soccer,2
Semi-Public Sex,2
Mix of book and show,2
Introspection,2
Jon Snow-centric,2
Ned critical,2
Episode: s06e04 Book of the Stranger,2
Heartbreak,2
Revenge,2
POV Male Character,2
Animal Death,2
Curses,2
Halloween,2
but not really,2
Alternate Universe - Post-Apocalypse,2
Missionary Position,2
Making Love,2
Femdom,2
Woman on Top,2
Bisexual Female Character,2
valar-morekinks,2
Angst and Porn,2
Emotional Hurt,2
Fluff and Crack,2
Oops,2
The King Beyond the Wall,2
Lyanna Lives,2
Lesbian Sex,2
Prophetic Dreams,2
seriously,2
Season 8,2
Canon Era,2
(sort of),2
threatened rape,2
Alternate Universe - Actors,2
Minor Lyanna Stark/Rhaegar Targaryen,2
King's Landing,2
Action & Romance,2
sexual awakening,2
Injury,2
Fairy Tale Elements,2
Accidental Incest,2
Alternate Universe - Harry Potter Setting,2
Virginity Kink,2
Nesting,2
Co-workers,2
pol!sansa,2
northern independence,2
Post-Battle of Winterfell,2
Integrated Book Elements,2
Not Rhaegar friendly,2
POV Female Character,2
post parentage reveal,2
Jon Snow is King of The Seven Kingdoms,2
Season/Series 01,2
Alternate Universe - Teachers,2
8x04,2
Magical Realism,2
Long-Distance Relationship,2
Old Gods,2
Jon Snow/Sansa Stark-centric,2
Season Finale,2
Starting Over,2
Immortality,2
Will I Ever Write A Fic Where Robb Is Not A Lovesick Fool?,2
probably not,2
Robb Stark is a Gift,2
Swordfighting,2
Fist Fights,2
Restraints,2
Hopeful Ending,2
Direwolf puppies,2
Holidays,2
Robb Stark Knows Nothing,2
Scotland setting,2
post 6x10,2
Valyria,2
Cuckquean,2
as usual,2
Jaime-centric,2
Comfort Sex,2
Witness Protection,2
But hopefully not too bad,2
Sexual Roleplay,2
Step-Sibling Incest,2
Non-Consensual Touching,2
Everyone is Flawed,2
Divorce,2
Scandal,2
Slow To Update,2
multiple POVs,2
abandoned,2
canon-typical incest,2
UST,2
Alternate Universe - Roommates/Housemates,2
Attempted Murder,2
One-Sided Jon Snow/Daenerys Targaryen,2
True Crime,2
Blood and Violence,2
Post-Battle,2
The Grand Northern Conspiracy,2
Memory Loss,2
slowburn,2
Alternate Universe - Hogwarts,2
Alternate Universe - Modern with Magic,2
Minor Jon Snow/Ygritte,2
Alternate Universe - Western,2
Jon Snow Has a Big Penis,2
MILFs,2
Targcest | Targaryen Incest (A Song of Ice and Fire),2
One Shot Collection,2
Brother/Sister Incest,2
Orgy,2
Alternate Canon,2
Tourneys,2
references to past abuse,2
canon-verse,2
Mind Manipulation,2
Essos (A Song of Ice and Fire),2
Sothoryos (A Song of Ice and Fire),2
ASoIaF Kink Meme,2
No Dance of the Dragons | War For Succession Between Aegon II and Rhaenyra Targaryen Never Happens,2
Greenseers & Greensight (A Song of Ice and Fire),2
Blanket Permission,2
Podfic Available,2
Boss/Employee Relationship,2
Single Parents,2
Medical Conditions,2
Alternate Universe - Hockey,2
figure skating,2
Dead Dove: Do Not Eat,2
Angst and Romance,2
Long Lost/Secret Relatives,2
Implied/Referenced Incest,2
mentions of past rape,2
Original Character Death(s),2
Implied/Referenced Suicide,2
Future,2
Sneaking Around,2
Sort Of,2
Execution,2
Rule 63,2
Jon is darker,2
past trauma,2
Ensemble Cast,2
Characters Reading Fanfiction,2
Pregnancy Kink,2
explicit - Freeform,2
Fingerfucking,2
Amnesia,2
thirsty sansa,2
Jon is a Targaryen,2
Tragedy,2
Horror,2
angsty,2
to the bone,2
Threats of Rape/Non-Con,2
Alternate Universe - East of the Sun and West of the Moon Fusion,2
trigger warning,2
vampire!Jon,2
Jon Snow and Sansa Stark Reunion,2
Dark Robb Stark,2
Canon Divergence - Red Wedding,2
News Media,2
for me anyway,2
Smart Jon Snow,2
Exhibitionism,2
Implied/Referenced Drug Use,2
BAMF Women,2
Bechdel Test Pass,2
a time for wolves,2
Darker Jon,2
King Jon,2
Godswood Sex,2
Littlefinger actually Does Things,2
absolute nonsense,2
Jon Snow is Called Aemon,2
Starklings,2
Alternate Universe - Shapeshifters,2
Bisexuality,2
Margaery Tyrell Lives,2
show verse,2
Plot,2
The Great War,2
Therapy,2
Trust Issues,2
Lust at First Sight,2
Childhood Trauma,2
Sansa Stark is a Good Friend,2
eventually,2
Protective Jaime Lannister,2
Major Character Injury,2
Secret Targaryen,2
period typical views on sex,2
Extremely Dubious Consent,2
Jon Snow is Raised in Essos,2
Temporarily Unrequited Love,2
it's a bachelor au,2
bachelor!jon,2
contestant!sansa,2
football/soccer player!jon,2
House Snark of Winterfell,2
Sibling Bonding,2
Single Mom Sansa,2
Work In Progress,2
Jon Snow Raises Dragons,2
set somewhere after s6,1
white walkers? what white walkers?,1
creepyfinger - Freeform,1
Littlefinger POV,1
petyr baelish pov,1
Non-Consensual Voyeurism,1
after 8.4,1
They love each other,1
Imma fix this mess,1
because they deserve happiness,1
Brienne is hurting,1
Jaime makes friends,1
Arya makes friends,1
Sandor makes friends,1
Big Happy Family,1
Shamelessly pro-Jaime,1
Jon is a Fireman,1
childhood crush,1
Sam is a reporter,1
very light angst,1
literally one line,1
Strip Tease,1
Rockstars,1
Jon is a washed up rockstar,1
Do-Over,1
Memory Alteration,1
Dany bashing,1
quite a reunion at Winterfell,1
You don’t know what you love until it’s gone,1
Prince Jon Snow,1
Ned feels too old for this,1
ned cockblock stark,1
Sequel,1
Tyrion kind of comes back from the dead,1
mental trauma,1
Trials and Tricks fic,1
Tyrion has issues,1
Alcoholism,1
Legal issues,1
References to Childhood Sexual Abuse,1
Anthology,1
Flash Fiction,1
Mentions of Violence,1
superhero!jon,1
Journalist!Sansa,1
Tumblr Fic,1
like... every AU imaginable,1
Past Joffrey Baratheon/Sansa Stark,1
Overprotective Robb,1
except I actually explain some stuff,1
they both just deserve some happiness,1
Inspired By The White Princess,1
everyone is slighly ooc,1
Slut Shaming,1
Humiliation,1
the Starks are alive,1
except for Lyanna because of reasons,1
Dorks in Love,1
Christmas Smut,1
i don't know what's happening anymore,1
Workplace Sex,1
Oedipal Issues,1
Joffrey is a little shit,1
Sansa deserves the best,1
Fellatio,1
Rhaegar lived AU,1
Jon was raised in King's Landing,1
some background robbaery for my friend sam ;),1
Sansa is Jon's Queen of Love and Beauty,1
kinda cheesy tbh,1
a little bit of ...,1
tourney,1
Jousting,1
Not Seen You For a While and Wow You're Hot,1
Picks up from end of ADWD,1
In that he's come back caring a little less about duty and honour,1
Headcanon that he's always had a thing for Sansa,1
And only now he's willing to act on it,1
King!Jon,1
Jon Snow is King of the Six Kingdoms,1
Game of Thrones Fix-It,1
Inspired by Game of Thrones,1
Game of Thrones Season 8 Rewrite,1
Multi POV,1
big cast,1
Brienne is the Best,1
Tyrion Lannister Ships It,1
Season Rewrite Challenge,1
Based on To All The Boys I've Loved Before,1
Mentions of Gendrya and Margaery/Robb if you squint,1
spoilers for whole show and books,1
Many-Faced God,1
One-Sided Relationship,1
Alternate Universe - Not Related,1
very little plot,1
Wildlings | The Free Folk (A Song of Ice and Fire),1
Marking,1
so filthy,1
Y'all A Bad Influence,1
Jonsa smut,1
Jonsa Filth,1
Praise,1
Alternate Universe - Bar/Pub,1
wingman ygritte,1
Porn Without Plot,1
Jon pulls a Ned and brings back a baby,1
Sansa is big sad,1
but she works through the generational trauma of stark women and targ babies,1
and loves the baby as her own,1
because sansa is that bitch,1
and the woman and queen we can only aspire to be,1
also we do not stan dany in this house,1
post boat bang,1
Dany fans don't read,1
Inspired By The Second Trailer For S7,1
Jon & Sansa Are Married,1
Male-Female Friendship,1
Military Backstory,1
Implied/Referenced Alcohol Abuse/Alcoholism,1
Drunk Driving,1
jon is an escort,1
sansa requests his services,1
but be warned,1
this is a slow burn babyyy,1
mentioned jon/others,1
background/beginning sansa/harry,1
Open Relationship,1
harry is a jerk ok,1
sansa is in denial about this,1
sansa has a praise kink and you cannot convince me otherwise,1
Fake Relationship,1
s08e04,1
Queen Daenerys Targaryen,1
Multiple Orgasms,1
Godswood,1
Stealing,1
free folk,1
daenerys dies,1
but off screen,1
like it's just a footnote,1
Ooc Sansa,1
Queen-Beyond-the-Wall,1
not Daenerys friendly,1
Single Parent Jon Snow,1
as in Jon is an actual daddy,1
Ygritte is complicated,1
Theon is the best friend we need,1
Ballet AU,1
In the real world Sansa would obviously be a ballerina and I know you all understand this,1
My own love of ballet made me write this nonsense,1
It will likely get explicit because reasons,1
a fella did Sansa wrong...enter Jon Snow,1
Don't be mad at me for making a certain blonde haired god a plot device,1
Camping,1
Queen in the North Sansa,1
Mentions of past canon abuse,1
Mentions of past canon rape,1
Season 8 Salt,1
tapping on the 4th Wall,1
with a wrecking ball,1
Like Overboard Jealous,1
And everyone is amused by it,1
except Dany,1
But Jon thinks no one knows,1
Jon is Called Jonnel,1
Jon was raised with Aegon,1
Not completely linear,1
Sex in the prologue!,1
make love not ship war,1
fanfic as ship manifesto,1
post-7x07,1
Past Infidelity,1
Alternate Universe - Swan Princess (1994) Fusion,1
Jon Snow knows nothing except where to put it,1
Sansa Stark in a push up bra what could go wrong,1
Jon loved Daenerys,1
Sansa knows she loves Jon,1
Jon loves Sansa but hasn't realised it yet,1
very slow burn,1
but it will burn eventually,1
Season 8 compliant,1
Political Scandal,1
Mayor Sansa,1
Fire Chief Jon,1
s8e01 compliant,1
s8e02 speculation,1
Until 8x4 and then it goes full AU,1
The big reveal has some consequences,1
Shamelessly pro Stark and anti Targaryen,1
...or is it?,1
Mainly Jonsa but as it turns out featuring Gendrya,1
Like all the Starks are idiots in love,1
And really this moves forward really slow,1
Quote: The lone wolf dies but the pack survives (ASoIaF),1
Ned Stark May Deserve Some Rights,1
Tumblr Ask Box Fic,1
rhaegar's kids were raised in essos,1
jon was not raised as a stark,1
somebody should be,1
Arya and Sansa are best friends,1
Anxiety,1
AU RHAEGAR WON,1
Not Rhaegar sympathetic,1
au Rhaegar Lyanna and Elia survive,1
au Aegon and Rhaenys survive,1
Older Jonsa,1
no NK,1
No Wights,1
no others,1
yes dragons and direwolves,1
Plotting,1
Passion,1
AU Jon raised at court by a narcisistic father and a mother with a tarnished reputation,1
Everything is Beautiful and Nothing Hurts,1
Physical Disability,1
Pregnancy sex,1
Stump sex,1
bedding,1
actually,1
Double Vaginal Penetration,1
I'm Going to Hell,1
OOC behavior,1
Jon Arryn didn't die,1
Robert didn't come to Winterfell,1
Jon didn't go to The Wall,1
Ned tells the truth,1
i'm sorry but he said where will we go,1
and my imagination ran away from me,1
i've been into these two for so long,1
and like it's finally sort of happening,1
so here are some almost canon wishful shenanigans,1
Alternate Universe - Dystopia,1
rickon is much younger than the other starks,1
cause ned and cat still GET IT,1
takes place after the battle of winterfell AND the battle for the throne,1
All Souls' Day,1
Family Loss,1
Battle of Winterfell,1
I just wanted to adjust a few things dammit,1
How do I fix the lighting in a fic?,1
Ghost does cool things,1
The cool things that were promised,1
Fucking crypts,1
I mean come on,1
And like hell are the Starks gonna be scattered at the end of the world,1
Let's take the big bad down together,1
BAMF!Sansa,1
How is that not a tag,1
Sponge Baths,1
Jon being fucking looked after,1
By his hot cousin sister,1
Clinical exhaustion,1
Jon is tired,1
