value,count
Park Jimin Has Self-Esteem Issues (BTS),2
Foster Care,2
Art School,2
Promises,2
Angst and Romance,2
No Sex,2
Graduation,2
Canon-Typical Violence,2
Gothic,2
Doctor Kim Taehyung | V,2
Werewolf Jung Hoseok | J-Hope,2
Alternate Universe - Horror,2
Mutilation,2
Emotional,2
Surgery,2
Idol Park Jimin (BTS),2
siren au,2
Pheromones,2
Healthy Relationships,2
Marking,2
Breaking Up & Making Up,2
park jimin - Freeform,2
Servant Kim Taehyung | V,2
Adventure,2
Dreams,2
Happy,2
Demon Summoning,2
Korean Characters,2
LGBTQ Character,2
Model Park Jimin (BTS),2
Minor Jung Hoseok | J-Hope/Kim Taehyung | V,2
Alternate Universe - Childhood Friends,2
Baby Boy Jeon Jungkook,2
This Is Why We Can't Have Nice Things,2
Symbolism,2
just vmin being vmin,2
Talking,2
Slow To Update,2
Dragons,2
Platonic Love,2
5+1 Things,2
Alternate Universe - Gods & Goddesses,2
Lots of Angst,2
Absent Parents,2
Mentions of Attempted Suicide,2
Dreams and Nightmares,2
Running Away,2
Teen Romance,2
Ghosts,2
Power Dynamics,2
Talking To Dead People,2
Depressing,2
Jeon Jungkook Being an Asshole,2
Dysfunctional Family,2
Modern Royalty,2
Korean War,2
Diary/Journal,2
Inspired by Twitter,2
The Dumpling Incident (BTS),2
Kim Taehyung | V & Park Jimin are Twins,2
Park Jimin is So Done (BTS),2
Poetic,2
Service Top Park Jimin (BTS),2
vmin are married,2
dark themes,2
Covens,2
Ravenclaw Jeon Jungkook,2
I cried while writing this,2
Ghost Park Jimin (BTS),2
Melancholy,2
Metaphors,2
Canonical Character Death,2
m/m - Freeform,2
Jung Hoseok | J-Hope & Park Jimin are Best Friends,2
Jung Hoseok | J-Hope & Kim Namjoon | RM are Best Friends,2
namjoon - Freeform,2
Yoongi - Freeform,2
Jin - Freeform,2
suga - Freeform,2
Rm,2
Bird/Human Hybrids,2
Ocean,2
Age Play Caregiver Kim Taehyung | V,2
Age Play Little Park Jimin (BTS),2
Sadistic Park Jimin (BTS),2
Masochist Park Jimin (BTS),2
Masochist Jeon Jungkook,2
Masochist Kim Taehyung | V,2
Sadistic Kim Taehyung | V,2
Boss Kim Taehyung | V,2
Jeon Jungkook & Jung Hoseok | J-Hope are Best Friends,2
Jeon Jungkook is Older Than Park Jimin,2
Kim Namjoon | RM is So Done,2
Cat Hybrid Min Yoongi | Suga,2
Top Jung Hoseok | J-Hope,2
Double Penetration in One Hole,2
Kim Taehyung | V & Park Jimin are Siblings,2
Sexual Fantasy,2
Min Yoongi | Suga & Park Jimin Are Siblings,2
please take tags seriously,2
Or don't read tags if you have an iron stomach and don't want spoilers,2
Zombies,2
Curse Breaking,2
Teamwork,2
Student Jeon Jungkook,2
Student Kim Taehyung | V,2
Alternate Universe - Gang World,2
Mental Instability,2
Dysfunctional Relationships,2
Model Jeon Jungkook,2
Jeon Jungkook Is Whipped For Kim Taehyung | V,2
Alternate Universe - Zombie Apocalypse,2
Morally Ambiguous Character,2
Inspired by K-Drama | Korean Drama,2
Forced Prostitution,2
Pack Dynamics,2
Victim Blaming,2
Gore,2
Stalker Jeon Jungkook,2
Sorry Not Sorry,2
Work In Progress,2
果珍,2
it's complicated - Freeform,2
Exes,2
Kim Taehyung | V is a Panicked Gay,2
Character Growth,2
Lovers to Friends,2
Crossover,2
Demigods,2
BAMF Kim Taehyung | V,2
Obsessive Behavior,2
taehyung is in love,2
Spirits,2
Depressed Kim Namjoon | RM,2
Unrequited Crush,2
Smitten Jeon Jungkook,2
kidnapped jimin,2
Illegal Activities,2
Drugged Sex,2
Porn Video,2
Omega Trafficking,2
Miscarriage,2
Mother Complex,2
Namjoon is a Bad Man™,2
Anal Plug,2
Light Bondage,2
Protective Park Jimin,2
Terminal Illnesses,2
Music Major Min Yoongi | Suga,2
Alternate Universe - Apocalypse,2
Rivals to Lovers,2
Memory Loss,2
Minor Character(s),2
Genius Kim Taehyung | V,2
AU,2
Kinks,2
Daddy Dom Kim Taehyung | V,2
Dead People,2
Not Really Character Death,2
Prompt Fic,2
Spooky,2
Graphic Description,2
Implied/Referenced Abuse,2
bangtan - Freeform,2
vmin are bros,2
Age Regression Little Min Yoongi | Suga,2
Age Play Little Min Yoongi | Suga,2
Mythology References,2
Sassy Kim Taehyung | V,2
side vmin - Freeform,2
Angst?,2
Soft Dom Park Jimin (BTS),2
Park Jimin Is Whipped For Kim Taehyung | V,2
Angel Park Jimin (BTS),2
Demon Park Jimin (BTS),2
Angel/Demon Relationship,2
Alternate Universe - Angels,2
Alternate Universe - Demons,2
yoonjin - Freeform,2
Cultural Differences,2
Oblivious Park Jimin (BTS),2
okay,2
Parents Kim Namjoon | RM & Kim Seokjin | Jin,2
Kid Park Jimin,2
Red Riding Hood Elements,2
lots of them - Freeform,2
Unhealthy Coping Mechanisms,2
Alternate Universe - Space,2
Fairy Tale Elements,2
Ballroom Dancing,2
Anger,2
One-Sided Relationship,2
Forbidden Love,2
Fear,2
bts fanfic,2
haunted,2
Suspense,2
Protective Older Brothers,2
Kid Jung Hoseok | J-Hope,2
Heaven & Hell,2
Crying Jung Hoseok | J-Hope,2
Autistic Kim Taehyung | V,2
Autistic Min Yoongi | Suga,2
Literal Sleeping Together,2
Barista Park Jimin (BTS),2
Relationship Issues,2
Pirates,2
Heist,2
Strap-Ons,2
high school sweethearts,2
Self-Indulgent,2
Alternate Universe - Police,2
Alternate Universe - Detectives,2
Investigations,2
Star-crossed,2
CEO Jeon Jungkook,2
CEO Kim Seokjin | Jin,2
Kissing in the Rain,2
True Love's Kiss,2
Kings & Queens,2
Heartbreaking,2
Everything is Beautiful and Everything Hurts,2
Detective Kim Taehyung | V,2
Photographer Park Jimin (BTS),2
Moral Dilemmas,2
95z,2
BAMF Park Jimin (BTS),2
Producer Kim Namjoon | RM,2
Weed,2
Bisexual Kim Taehyung | V,2
Memes,2
Established Jeon Jungkook/Min Yoongi | Suga,2
Taehyung Is a Good Friend,2
Lighthearted,2
Dragon Jeon Jungkook,2
Magic AU,2
Park Jimin is a Menace (BTS),2
Maknae line,2
Restraints,2
Tickling,2
Alternate Universe - Genie/Djinn,2
Missing Persons,2
Gay Character,2
Porn,2
taegi - Freeform,2
vottom,2
Fluffy,2
Sad and Happy,2
Sad and Sweet,2
I Made Myself Cry,2
Alternate Universe - Spring Day (Music Video),2
Sexuality Crisis,2
Barista Kim Taehyung | V,2
Demon Deals,2
Scheming,2
Dystopia,2
Competition,2
Noble Hoseok,2
noble seokjin,2
References to Addiction,2
Jock Kim Taehyung | V,2
Sirens,2
Werewolf Park Jimin (BTS),2
Requited Unrequited Love,2
69 (Sex Position),2
Female Jung Hoseok | J-Hope,2
Gay Panic,2
Seduction,2
Attempted Seduction,2
just a bit,2
Stars,2
Bad Decisions,2
Friends to Enemies,2
Unresolved Emotional Tension,2
Musicians,2
Alternate Universe - Star Trek Fusion,2
San Francisco,2
Engagement,2
Road Trips,2
Mentions of Cancer,2
Jeon Jungkook & Kim Taehyung | V are Siblings,2
Kim Namjoon | RM is a Little Shit,2
Kim Seokjin | Jin is Whipped,2
Sassy Park Jimin (BTS),2
uwu,2
Conversations,2
Power Play,2
Bottom Kim Seokjin | Jin,2
Voice Kink,2
Jealous Kim Taehyung | V,2
Body Dysphoria,2
Cheating Park Jimin (BTS),2
Implied/Referenced Cheating,2
BTS AU,2
no ships,2
Seven Deadly Sins,2
Brotherhood,2
Dorks in Love,2
Background Character Death,2
Alternate Universe - Save Me (Music Video),2
Japanese Mythology & Folklore,2
Love Letters,2
Kim Taehyung | V in Love,2
Some Plot,2
Tags Contain Spoilers,2
I love vmin,2
Inspired by Real Events,2
Kim Namjoon | RM is Good at Feelings,2
Sweet Jung Hoseok | J-Hope,2
Gangbang,2
But aren't we all,2
Established Kim Namjoon | RM/Min Yoongi | Suga,2
Phone Sex,2
Angry Min Yoongi | Suga,2
Separation Anxiety,2
POV Kim Taehyung | V,2
Facials,2
Hotel Sex,2
Birthday Fluff,2
Shapeshifting,2
Hijinks & Shenanigans,2
Worried Kim Taehyung | V,2
My First AO3 Post,2
Genius Lab,2
Fairy Jung Hoseok | J-Hope,2
Prince Kim Seokjin | Jin,2
Human Kim Namjoon | RM,2
Minor Kim Seokjin | Jin/Min Yoongi | Suga,2
Park Jimin Deserves Love (BTS),2
Kim Taehyung | V Loves Park Jimin,2
Everyone Has Issues,2
Shower Sex,2
Morning Cuddles,2
Kim Taehyung | V is a Dork,2
Friendship / Flirting / Thinking of You Fest,2
Witch Park Jimin (BTS),2
Witch Kim Seokjin | Jin,2
Alien Planet,2
Grooming,2
jimin x taehyung - Freeform,2
angsty fluff,2
Sexual Roleplay,2
Oral Fixation,2
Inner Dialogue,2
Lust,2
Magic-Users,2
Everything is Beautiful and Nothing Hurts,2
Writer Park Jimin (BTS),2
Doctor Jeon Jungkook,2
Dimension Travel,2
Disabled Character,2
Minor Jung Hoseok | J-Hope/Min Yoongi | Suga,2
Jung Hoseok | J-Hope & Kim Taehyung | V are Best Friends,2
Captivity,2
Danger,2
Rich Kim Seokjin | Jin,2
Mind Control,2
Be Careful What You Wish For,2
jikook smut,2
No Spoilers,2
Couch Cuddles,2
Finger Sucking,2
Attempted Rape/Non-Con,2
Minor Kim Namjoon | RM/Kim Seokjin | Jin,2
Hallucinations,2
Time Travel Fix-It,2
vhope - Freeform,2
Implied/Referenced Underage Prostitution,2
Fighting,2
Urban Fantasy,2
Gymnastics,2
Hockey,2
Fem!Jimin,2
fem!Yoongi,2
Asexual Relationship,2
Twisted and Fluffy Feelings,2
Touch-Starved,2
Chronic Pain,2
Bad Ending,2
Kim Taehyung | V/Park Jimin Angst,2
Autism Spectrum,2
or - Freeform,2
not romanticized,2
I think?,2
Curses,2
Gay Park Jimin (BTS),2
kinda slow burn,2
Soft Jeon Jungkook/Min Yoongi | Suga,2
Crying During Sex,2
Christmas Lights,2
Historical Inaccuracy,2
Object Insertion,2
Sexual Assault,2
Jeon Jungkook Has a Big Dick,2
Orgasm Denial,2
Slave Trade,2
My First Work in This Fandom,2
Kim Taehyung | V is So Done,2
Drunk Driving,2
Coma,2
POV Multiple,2
Non-Consensual Somnophilia,2
Sexual Violence,2
barely,2
Sexting,2
Trans,2
Transgender,2
Gaslighting,2
Abduction,2
Established Jeon Jungkook/Kim Taehyung | V/Park Jimin,2
Kim Taehyung | V/Park Jimin Smut,2
Sugar Baby Park Jimin (BTS),2
Sugar Daddy Kim Taehyung | V,2
College AU,2
Sexual Confusion,2
Social Media,2
Rapper Min Yoongi | Suga,2
Soft Kim Namjoon | RM,2
Soft Jung Hoseok | J-Hope,2
Slytherin,2
Hufflepuff,2
Gryffindor,2
Sad Kim Seokjin | Jin,2
EVERYONE IS WHIPPED,2
Codependency,2
They're also parents of twins,2
K-pop References,2
Accidental Self-Harm,2
Closeted Character,2
Everyone Loves Min Yoongi | Suga,2
Canon Era,2
whoops,2
Fluffy Ending,2
Worried Bangtan Boys,2
Light Masochism,2
Light Sadism,2
Kim Taehyung | V is a Tease,2
Female Kim Taehyung | V,2
Female Kim Seokjin | Jin,2
kookmin,2
Swordfighting,2
Doctor Jung Hoseok | J-Hope,2
Sub Park Jimin,2
Telepathy,2
but anyway,2
Cuddling,2
Adopted Children,2
implied depression,2
Min Yoongi | Suga is Trying His Best,2
Switch Park Jimin,2
Consensual Somnophilia,2
Jung Hoseok | J-Hope & Kim Seokjin | Jin are Best Friends,2
Good Boy Kim Taehyung | V,2
Dirty Dancing,2
Endgame Jeon Jungkook/Park Jimin,2
Kim Namjoon | RM Has a Big Dick,2
vminweek2017,2
Park Jimin is a Confident Gay (BTS),2
Supportive Kim Taehyung | V,2
maybe? - Freeform,2
Confused Park Jimin (BTS),2
background taegi,2
I Will Go Down With This Ship,2
Dom/sub Play,2
Alternate Universe - Witchcraft,2
Painplay,2
Breathplay,2
Choking,2
Spit As Lube,2
Age Swap,2
Team as Family,2
Cat/Human Hybrids,2
Blackmail,2
Non-Explicit Sex,2
Dance Instructor Park Jimin (BTS),2
Adorable Park Jimin (BTS),2
Bad Boy Jungkook,2
Sick Min Yoongi | Suga,2
Pandemics,2
Minor Jeon Jungkook/Min Yoongi | Suga,2
Wetting,2
Knight Jeon Jungkook,2
Fantasy AU,2
vmin friendship,2
Omega Jung Hoseok | J-Hope,2
Camboy Park Jimin (BTS),2
Caught,2
Alternate Universe - Art School,2
Queerplatonic Kim Taehyung | V/Park Jimin,2
Crossdressing,2
High Heels,2
Kid Taehyung,2
Kid Jimin,2
Aged-Up Jeon Jungkook,2
queerplatonic vmin,2
Bad Boy Min Yoongi | Suga,2
Everyone Loves Park Jimin (BTS),2
OT7 Relationship,2
Little bit of angst,2
Hybrid Park Jimin,2
Sick Park Jimin,2
Pregnant Park Jimin (BTS),2
Implied/Referenced Suicide attempt,2
Massage,2
Worried Min Yoongi | Suga,2
Alternate Universe - I Need U & Related Videos,2
Dildos,2
Inspired by Daechwita (Agust D),2
Alternate Universe - Daechwita (Agust D Music Video),2
King Min Yoongi | Suga,2
Beta Park Jimin (BTS),2
Demon Kim Taehyung | V,2
Non-Consensual Spanking,2
Punishment,2
Isolation,2
idk how to tag this,2
Masturbation in Shower,2
Cock Slapping,2
Come Marking,2
Subspace,2
Demon Min Yoongi | Suga,2
Rich Jeon Jungkook,2
Lust at First Sight,2
Alternate Universe - Photographer,2
Chatlogs,2
Mentions of Blood,2
Background Relationships,2
Molestation,2
Skiing,2
Alternate Universe - Stripper/Exotic Dancer,2
Strippers & Strip Clubs,2
Infantilism,2
Age Play Caregiver Jeon Jungkook,2
Age Play Caregiver Park Jimin (BTS),2
Contradictory tags,2
Cigarettes,2
Everything Hurts,2
Badass Park Jimin (BTS),2
Jung Hoseok | J-Hope is a Good Hyung,2
nobody is okay,2
Coercion,2
Polyamory Negotiations,2
Vampire!Yoongi,2
Bangtannies are supernatural beings,2
fantasy bdsm,2
Kim Seokjin | Jin is a Confident Gay,2
Babies,2
Vampire AU,2
Incubus!Jimin,2
Pillow & Blanket Forts,2
Aftermath of Torture,2
Trans Park Jimin,2
but like,2
Jeon Jungkook is a Confident Gay,2
Bad Boy Park Jimin,2
PWP without Porn,2
Foreplay,2
Crying Park Jimin,2
Prostitution,2
Reader-Insert,2
Breeding,2
Personal Growth,2
Discussion of Abortion,2
Scent Marking,2
Drunken Shenanigans,2
Late at Night,2
Nursing,2
Gaming,2
Top!Jungkook,2
Bottom!Taehyung,2
Snowball Fight,2
Spit Kink,2
Top Taehyung,2
Bottom Jimin,2
Power Bottom Park Jimin,2
Drunk Sex,2
Male Lactation,2
Lactation Kink,2
Sad Kim Namjoon | Rap Monster,2
Sweet Park Jimin,2
Jimin-centric,2
everyone loves jimin,2
Protective Bangtan Boys,2
Pedophilia,2
Size Difference,2
Group Sex,2
Winter,2
Underage Pregnancy,2
Teen Pregnancy,2
Forced Pregnancy,2
impreg kink,2
dilf taehyung,2
Brotp,2
non-au,2
Please read the warnings on each chapter,2
Underage Park Jimin (BTS),2
Omega Park Jimin,2
Rutting,2
Forced Orgasm,2
Breast Fucking,2
Squirting,2
Spitroasting,2
dubcon,2
Might be no angst at all,1
all fun and games,1
shits and giggles,1
don't know how to tag,1
Don't know what I'm doing lol,1
Child Death,1
inspired by Martina McBride's "Concrete Angel",1
dream space,1
futuristic setting,1
BeomKai,1
gyukai,1
Hot,1
kaibeom,1
KaiGyu,1
SugaKook,1
tyunning,1
Yeonbin,1
yeongyu - Freeform,1
dating site,1
Acting,1
Queen Kim Seokjin | Jin,1
Truth or Dare,1
Parents Kim Seokjin | Jin & Min Yoongi | Suga,1
and honestly everyone else is,1
but isn't it all your young life,1
that may or may not be reciprocated,1
as well as,1
are being discovered,1
but there's more,1
Well - Freeform,1
Tags Are Fun,1
but u'd better read the fic and decide yourself,1
yep,1
the major character death is one of the original characters but it is important to the story,1
just jimin and taehyung in this one,1
Kim Eunmi (OC) - Freeform,1
more turbulent taehyung,1
Chickens,1
pimples,1
taehyung has too much fun,1
annoyed jungkook,1
ChineseSkill,1
Bilingual Character(s),1
Rehabilitation,1
Don't Read This,1
Power Imbalance,1
Illusions,1
Questions,1
Adolescent Sexuality,1
CentaurAU,1
Fantasy politicking,1
Restaurant Owner Kim Seokjin | Jin,1
POV Original Female Character,1
Breakups,1
this was written in like 2019 bear with me,1
Finding yourself after losing yourself,1
A bit of angst if you look close,1
A bit wholsome,1
minor BTS characters,1
past friendships,1
Taehyung is not a very good friend,1
Murderer Kim Taehyung | V,1
Mentions of Sex,1
Murderer Kim Taehyung,1
Denial,1
#jk #jungkook #Bts #jikook,1
Bottom Kim Namjoon | RM,1
Fashion Designer Jeon Jungkook,1
Fashion Designer Kim Seokjin | Jin,1
Sugar Baby Min Yoongi | Suga,1
Body Modification,1
Alternate Ending,1
Русский | Russian,1
Alternate Universe - Human,1
Mentions of Murder,1
slight gore,1
Did I say angst?,1
YUP I SAID ANGST!,1
PREPARE YOU TISSUES,1
Fingering,1
Sweet Sex,1
Werewolf Hunters,1
Language,1
Voodoo,1
Espionage,1
Vmin Focused,1
Secret Organizations,1
Homicide,1
Haunted Houses,1
Dark Academia Vibes,1
No Smut (for now),1
alternative universe,1
England (Country),1
Magical Artifacts,1
voyage entre des mondes,1
royaume démonique,1
Français | French,1
chasseurs d'esprit,1
Rescue,1
Kidnapped Park Jimin (BTS),1
épée magique,1
Married Kim Namjoon | RM/Kim Seokjin | Jin,1
fin ouverte,1
Dark Jeon Jungkook,1
Anger Management,1
very valid angst if I do say so myself,1
too bad Seokjin is worried about other peoples love lives,1
Chaotic Kim Taehyung | V and Park Jimin,1
Jung Hoseok | J-Hope & Park Jimin are Siblings,1
not by blood tho,1
because writing in someone’s head like this gets funny,1
no beta and that is a warning,1
Mentioned Kim Namjoon/Min Yoongi,1
Park Jimin (BTS)/Original Character - Freeform,1
Park Jimin (BTS)/Other Idols,1
Violent Thoughts,1
Prom,1
Promposal,1
Kim Namjoon is a Therapist,1
bts doesn’t exist,1
Taehyung loves Jimin,1
trash,1
jeon jungkook and kim taehyung are past lovers,1
jungkook’s parents are greedy,1
joo hyejin (oc) is a sweet girl,1
taehyung’s parents are sweethearts,1
but they won’t stop pestering taehyung to date,1
neighbor,1
New Student,1
daily,1
Bottom Min Yoongi | Suga/Top Park Jimin,1
Poor Min Yoongi | Suga,1
Jungkook is a shy office assistant,1
He’s doing his best,1
please don’t ask his about his mental health,1
hes going through it okay?,1
taehyung is an artist,1
he loves to paint,1
taehyung helps Jungkook choose happiness,1
jungkook just has to believe he deserves it,1
Jeon Jungkook Has Mental Health Issues,1
let him find his confience,1
The Tannies were all born in the same year,1
except Seokjin,1
Alternate Universe - Gossip Girl Fusion,1
Because I wanted an excuse to write Vmin as Serena and Blair,1
thus,1
But also Best Frenemies,1
Teenage Drama,1
Alternate Universe - Star Wars Setting,1
Wilderness Survival,1
No MCD,1
OOC characters,1
Jedi as Found Family (Star Wars),1
Dark Fairy Tale Elements,1
Evil Kim Taehyung | V,1
Inspired by Frankenstein,1
Inspired by Dracula,1
Inspired by Jane Eyre,1
Frankenstein's Monster Kim Namjoon,1
Lord Park Jimin,1
Insanity,1
Mad Science,1
grave robbing,1
author obviously doesn’t understand medicine,1
Serious Illness,1
Hispitals,1
really sad,1
OT7 as family,1
Alternate Universe - Past Lives,1
Mention of Accident,1
self love,1
Art of letting go,1
Blindness,1
Disability,1
Moving On,1
Agony,1
Medical Procedures,1
Dance Student Park Jimin (BTS),1
Never Have I Ever,1
Kim Namjoon | RM & Jackson Wang are Best Friends,1
Alpha Im Jaebum | JB,1
siren jimin,1
Summer Camp AU,1
Meeting the Parents,1
Gentleness,1
Librarians,1
ill add more tags later if I want to,1
my second fic ever published,1
My first fic,1
Take it easy on me,1
probably shit,1
Everyone Is Important,1
Alternate Universe - Dragons,1
dragon!yoongi,1
dragon!j-hope,1
dragon!Taehyung,1
rider!jin,1
rider!jimin,1
rider!jungkook,1
Food Kink,1
silly stupid bets,1
Kim Taehyung and Park Jimin,1
Vmin is adorable,1
It's really cold outside,1
Hot Chocolate,1
kim taehyung - Freeform,1
jimin is afraid of the ocean,1
Comfort Sex,1
Fake Cities,1
sorcery,1
Oracle - Freeform,1
Quests,1
severe angst,1
It was sad in my head,1
Alternate Universe - Bookstore,1
Detectives,1
Swimmer Jeon Jungkook,1
Literature Major Kim Taehyung | V,1
Med Student Park Jimin,1
dream - Freeform,1
Odd,1
Creppy,1
Demonic Possession,1
Underworld,1
Lime,1
Will have trigger warnings if needed,1
Inspired by Before The Coffe Gets Cold,1
Kim Seokjin | Jin & Kim Taehyung | V are Cousins,1
Implied Jung Hoseok | J-Hope/Kim Taehyung | V,1
Jeon Jungkook Has a Crush on Park Jimin,1
Jungkook leaving for the big city and life happens,1
and life catches up,1
and it's in the shape of min yoongi,1
Crossdressing Taehyung with a great fashion sense,1
cute shit right there,1
they gonna grow together,1
namjoon is too cool for you,1
bogumie is a good guy leave him alone,1
tae is chaotic but it's endearing,1
sort of a meet cute,1
sorry didnt mention the other members,1
theres only a mention of namjoon,1
bonding in a corner store at 2 am,1
im sorry,1
jimin being whipped for tae,1
Taehyung is so turbulent here,1
Whoops I shouldn't put spoilers here,1
kpop,1
i struck inspiration from a vmin handholding tweet,1
Advice,1
Kim Taehyung is one of a kind,1
Jimin is scared but isnt scared,1
lots of fluff and humor :),1
Cute Kids,1
Cute Ending,1
Out of Character,1
Pizza Delivery Boy Kim Seokjin | Jin,1
Gen or Pre-Slash,1
Fire Emblem: Awakening References,1
Inspired by ON (Music Video),1
(can it be called canon divergence??????),1
oof my weakness is people being happy together,1
my aromantic ass loves platonic relationships almost as much as she loves romantic ones,1
Minor Kim Seokjin | Jin/Kim Taehyung | V,1
yoongi writes an advice column in his school paper,1
shortfic,1
Writer Min Yoongi | Suga,1
friendship fic,1
ex best friends fic,1
not romantic fic,1
Not Romance,1
Just a drabble,1
Astrology,1
Fallen Angels,1
Namjoon as Time,1
Seokjin as Life,1
Hoseok as Fate,1
Inspired by Goblin (K-Drama),1
Inspired by Blood Sweat & Tears (Music Video),1
VMin as Frenemies,1
Ch1,1
it's kind of too short to have an ending but,1
sparse (and probably incorrect0 use of korean honorifics,1
ch2,1
Endgame Min Yoongi | Suga/Park Jimin,1
I mean I guess??,1
I didn't finish it but that was the idea,1
excessive amount of sticky notes,1
UNNECESSARY amount of sticky notes,1
it's cute and they're in love and it's disgusting,1
Park Jimin (BTS) Being an Asshole,1
Min Yoongi | Suga Being an Asshole,1
Min Yoongi | Suga Is Bad at Relationships,1
changed the rating to teen due to the author's superfluous use of cursing,1
just in case...,1
like I'm talking about the endnotes not the actual story,1
ch3,1
Interview,1
Naver,1
knetizens,1
it's been so long I forgot how to tag HELP ME,1
this is a mess,1
Originally Posted on Tumblr,1
Got7 Fanfiction - Freeform,1
Chaebol au,1
alternare universe,1
mostly fluff kinda smut,1
literally every korean drama trope ever,1
Third Person POV,1
An AU based on some of their photoshoots,1
2016 Festa,1
BBQ cf,1
NOW 1,1
2nd muster Zip Code 22920,1
and the one for Ceci in May 2015,1
Pictures,1
it's a reupload,1
I rewrote a few things,1
rich kids,1
with problems,1
gotbangtan,1
Past Choi Youngjae/Im Jaebum | JB,1
Past Kim Seokjin | Jin/Mark Tuan,1
Overprotective Kim Seokjin,1
Kim Namjoon | RM & Kim Yugyeom Are Siblings,1
Mark Tuan & Im Jaebum | JB Are Best Friends,1
Model Mark Tuan,1
Choreographer Jung Hoseok | J-Hope,1
Actor Park Jinyoung,1
Rest of the pairings are secret for now,1
Overprotective Im Jaebum,1
Jung Hoseok | J-Hope is So Done,1
Chaotic Jeon Jungkook,1
Jeon Jungkook & Kim Taehyung | V are Cousins,1
Kim Namjoon | RM & Park Jimin are Siblings,1
this is the origin story of vmin's cute friendship in a separate fic,1
but was cute and deserved to see the light of day,1
kim yeontan : bringing people together since birth,1
Childhood Friends to Strangers to Friends,1
Non-binary character,1
taehyung is chaotic and we love him for that,1
Does this count as a meet-cute?,1
Revised Version,1
Aromantic Asexual Min Yoongi | Suga,1
Past Kim Namjoon | RM/Min Yoongi | Suga,1
Midnight ramblings of min yoongi-a fic,1
Jeon Jungkook Has a Crush on Min Yoongi | Suga,1
Hitchhiking,1
Stolen Moments,1
Criminal Jeon Jungkook,1
Not Between Jikook,1
Interviews,1
Poetic Namjoon,1
whipped for hobi namjoon,1
hobi is a literal ray of sunshine,1
Hybrid Kim Namjoon | RM,1
Hybrid Jung Hoseok | J-Hope,1
God Min Yoongi | Suga,1
God Park Jimin (BTS),1
God Kim Namjoon | RM,1
God Kim Seokjin | Jin,1
God Kim Taehyung | V,1
Sun God Jung Hoseok | J-Hope,1
God Jeon Jungkook,1
light fluff,1
Demon-Human,1
Alternate Universe - Different Powers,1
Healers,1
Ego,1
Egos,1
harmful powers,1
Ego Universe,1
Strawberries,1
V's Grandma's Friend,1
but also comforting,1
Vmin Week 2019,1
a lot of confusion,1
me divertí escribiendo esto,1
Psychological Drama,1
(?????,1
no kisses sorry guys,1
They're getting there,1
just more vmin apartment brainrot,1
vmin and their beloved roof,1
Tea,1
Musical References,1
Song: Still With You (Jeon Jungkook),1
Inspired by Life Goes On (BTS),1
Trains,1
Post-High School,1
please believe the last tag,1
Dreams vs. Reality,1
creepy fantasy stuff but harmless,1
high school field trip gone wrong,1
Friendship is Magic,1
jimin's hurting,1
Brainwashing,1
in a way? - Freeform,1
this was supposed to be jk focused,1
what happened,1
taemin - Freeform,1
bestfriend jimin,1
Comforting Jimin,1
vmin bestfriends,1
Alternate Universe - Flower Shop,1
Parody,1
Suga stars in as Agust D,1
Merpeople,1
and other creatures,1
to avoid spoilers,1
let's say there's only one human in the band,1
Bodyguard Kim Seokjin | Jin,1
Bodyguard Min Yoongi | Suga,1
Inspired by A Time Called You (Netflix),1
Traumatized Jeon Jungkook,1
Implied/Referenced Child Neglect,1
is there a tag for characters that are casually plotting someone's murder?,1
there's a scene where there's non-con touching and non-con verbal feminization,1
but neither of those are sexual and it's very brief so i won't tag it,1
POV Third Person,1
Suicide Notes,1
Past,1
Military Homophobia,1
breath of the wild AU,1
zelda au,1
they are all cute smol children,1
Jeon Jungkook & Kim Taehyung | V & Park Jimin are Siblings,1
Inspired by The Ones Who Walk Away From Omelas,1
he is Yoongis dad,1
Yoongi is cryptic on purpose,1
Adora is the twins aunt,1
sejin is the dad,1
it seemed fitting idk,1
underground city,1
Hope,1
Forgiveness,1
References to Christianity/Religion,1
time is a construct,1
Pre-Apocalypse,1
Inspired by The Hunger Games,1
Hunger Games Tributes,1
The Capitol (Hunger Games),1
Parades,1
Training,1
Survival Training,1
Suffering,1
Jimin is a doctor,1
So is Taehyung,1
Jimin can't handle when his patients die,1
Taehyung has to comfort him,1
jungkook is mentioned,1
Mentions of the death of a baby and a mother,1
Mentions attempted suicide,1
it's sad,1
BTsfanfiction,1
Fanfic,1
POV Jimin,1
ambiguous - Freeform,1
Ambiguity,1
trying to figure things out,1
Gen Fic,1
baby Taehyung and his crush on hyung,1
doesn't everyone have a crush on this hyung though,1
Baby Bangtan,1
soulmates but with my twist,1
Heavy Themes,1
BTS has magic powers,1
Fire Magic,1
Water Magic,1
Seers,1
lunar magic,1
other kinds of magic too,1
Mythology and Witchcraft References,1
Past Sexual Abuse,1
Implied/Referenced Sexual Assault,1
it is never in detail,1
and i will put warnings on any chapter that mentions it at all,1
light comedy,1
comedy can be a little crackheaded,1
the fic takes itself seriously though,1
more tags to be added as I write,1
Great Depression,1
based on another fic,1
i wrote a sequel for a fic that isn't mine,1
Oops,1
Gryffindor Kim Taehyung | V,1
Gryffindor Kim Namjoon | RM,1
Hufflepuff Kim Seokjin | Jin,1
like painful angst,1
vmin have a kid but we dont talk about that,1
