value,count
Misunderstandings,19
Kinda,19
It Gets Worse Before It Gets Better,19
Child Neglect,18
Tired Midoriya Izuku,18
Alternate Universe - Mineta Minoru Doesn't Exist,18
Emotional/Psychological Abuse,18
Good Parent Midoriya Hisashi,18
Established Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,18
One Shot,18
Shinsou Hitoshi is a Good Friend,18
Todoroki Shouto is a Good Friend,18
Pining,18
Quirk Accident (My Hero Academia),18
dadmight,18
Past Child Abuse,17
Anxious Midoriya Izuku,17
Midoriya Izuku Has a Knife,17
Good Parent Bakugou Mitsuki,17
Domestic Fluff,17
Emotional Manipulation,17
Mentor Nedzu (My Hero Academia),17
Supportive Midoriya Inko,17
Tired Aizawa Shouta | Eraserhead,17
Abuse,17
Yamada Hizashi | Present Mic Adopts Midoriya Izuku,17
Implied/Referenced Rape/Non-con,16
How Do I Tag,16
Sensei | All For One is Midoriya Izuku's Parent,16
Manga Spoilers,16
Yagi Toshinori | All Might Being an Asshole,16
Fluff and Hurt/Comfort,16
Recovery,16
Author Is Sleep Deprived,16
Mentor Aizawa Shouta | Eraserhead,16
Comedy,16
Friends to Lovers,16
Sad Midoriya Izuku,16
POV Outsider,16
Deaf Bakugou Katsuki,16
Injury,16
Unreliable Narrator,16
Todoroki Enji | Endeavor Being An Asshole,16
Platonic Cuddling,16
Quirk Shenanigans (My Hero Academia),16
Deaf Yamada Hizashi | Present Mic,15
Time Travel Fix-It,15
Suicide,15
Omega Midoriya Izuku,15
Adopted Midoriya Izuku,15
Supportive Bakusquad (My Hero Academia),15
Childhood Trauma,15
Confident Midoriya Izuku,15
Neglectful Midoriya Inko,15
The Author Regrets Nothing,15
Therapy,15
Blood,15
Parental Aizawa Shouta | Eraserhead | Dadzawa,15
Flashbacks,15
Suspected Traitor Midoriya Izuku,15
Protective Midoriya Inko,15
Todoroki Shouto Needs a Hug,15
Temporary Character Death,15
BAMF Uraraka Ochako,15
Hero Public Safety Commission Bashing (My Hero Academia),15
Class 1-A Friendship (My Hero Academia),14
Bakugou Katsuki is So Done,14
Parental Nedzu (My Hero Academia),14
Hurt No Comfort,14
Midoriya Izuku Needs A Break,14
Midoriya Izuku is Not Okay,14
Morally Ambiguous Midoriya Izuku,14
Kirishima Eijirou is a Ray of Sunshine,14
Kid Midoriya Izuku,14
Ashido Mina is a Good Friend,14
One For All Quirk Haunted by Past One For All Users' Ghosts (My Hero Academia),14
Dad Might,14
Mild Hurt/Comfort,14
Social Media,14
Eventual Happy Ending,14
Bakugou Masaru's Bad Parenting,14
Bakugou Katsuki Bashing,13
Abusive Bakugou Mitsuki,13
Yagi Toshinori | All Might is a Good Teacher,13
Quirkless People with Extra Toe Joints Wear Custom Sneakers | Red Shoe Theory (My Hero Academia),13
Smut,13
Todoroki Shouto is Bad at Feelings,13
Tags Are Hard,13
Alpha Bakugou Katsuki,13
Age Regression/De-Aging,13
Bullied Midoriya Izuku,13
Todoroki Shouto is a Dork,13
Yagi Toshinori | All Might Being an Idiot,13
Jealous Bakugou Katsuki,13
Protective Shigaraki Tomura | Shimura Tenko,13
Hurt,13
Abused Midoriya Izuku,13
Pining Midoriya Izuku,13
Blood and Violence,13
Homeless Midoriya Izuku,13
POV Alternating,13
Hard of Hearing Bakugou Katsuki,13
Chaotic Midoriya Izuku,13
Underage Drinking,12
Bakugou Katsuki Being an Asshole,12
Parental Tsukauchi Naomasa,12
Vigilantism,12
Quirk Analysis (My Hero Academia),12
Family Fluff,12
Eventual Romance,12
Everyone Loves Midoriya Izuku,12
Worried Midoriya Inko,12
Eri Needs a Hug (My Hero Academia),12
Trans Midoriya Izuku,12
Human Experimentation,12
Toga Himiko is Not a Villain,12
Dead Midoriya Hisashi,12
Reincarnation,12
Everyone Needs A Hug,12
Autistic Midoriya Izuku,12
Sports Festival Arc (My Hero Academia),12
Past Abuse,12
Crying,12
Injury Recovery,12
Pre-Slash,12
Aizawa Shouta | Eraserhead and Yamada Hizashi | Present Mic Adopt Midoriya Izuku,11
Selectively Mute Midoriya Izuku,11
Alternate Universe - Time Travel,11
Rape/Non-con Elements,11
Worried Class 1-A (My Hero Academia),11
De-Aged Midoriya Izuku,11
Toogata Mirio Has One for All Quirk,11
Developing Friendships,11
Bottom Bakugou Katsuki,11
Kidnapped Midoriya Izuku,11
Alternate Universe - No Quirks (My Hero Academia),11
eventually,11
Aizawa Shouta | Eraserhead Adopts Eri,11
Pre-Canon,11
Polyamory,11
I'm Bad At Tagging,11
Eventual Smut,11
Pining Todoroki Shouto,11
Second Year Class 1-A (My Hero Academia),11
One For All Quirk is Revealed (My Hero Academia),11
Cute Eri (My Hero Academia),11
Hospitals,11
Possessive Behavior,10
Bakugou Katsuki Gets Therapy,10
Cat Midoriya Izuku,10
Let Midoriya Izuku Swear,10
Yamada Hizashi | Present Mic Adopts Shinsou Hitoshi,10
References to Depression,10
Family Feels,10
Slow Build,10
Chatting & Messaging,10
Dadmic,10
Bakugou Katsuki is a Good Cook,10
Anxiety Attacks,10
Midoriya Izuku Has a Bad Time,10
Comfort,10
Crossover,10
Abandoned Work - Unfinished and Discontinued,10
Parental Kayama Nemuri | Midnight,10
Ghost!Midoriya,10
Protective Kirishima Eijirou,10
Family,10
Established Relationship,10
Emotional Hurt,10
Implied/Referenced Torture,10
Abusive Todoroki Enji | Endeavor,10
Shinsou Hitoshi Needs a Hug,10
Implied/Referenced Character Death,10
Secret Relationship,10
Protective Bakusquad (My Hero Academia),10
Protective Uraraka Ochako,10
Aizawa Shouta | Eraserhead Needs a Raise,10
Scars,10
Iida Tenya is a Good Friend,10
Kaminari Denki is a Good Friend,10
Angst and Humor,10
Mineta Minoru Being an Asshole,10
Healer Midoriya Izuku,10
Older Midoriya Izuku,9
Protective Takami Keigo | Hawks,9
Bad Parent Midoriya Inko,9
Alternate Universe - Soulmates,9
Protective Tsukauchi Naomasa,9
First Kiss,9
Touch-Starved Midoriya Izuku,9
dad for one,9
Self-Indulgent,9
Hacker Midoriya Izuku,9
Bakugou Katsuki Needs Therapy,9
Secrets,9
Aftermath of Torture,9
Ambiguous/Open Ending,9
Trans Bakugou Katsuki,9
Aizawa Shouta | Eraserhead Adopts Bakugou Katsuki,9
Grief/Mourning,9
Midoriya Izuku Has Panic Attacks,9
Fix-It of Sorts,9
Guilt,9
BAMF Shinsou Hitoshi,9
Nice Bakugou Katsuki,9
Abused Bakugou Katsuki,9
Kaminari Denki Has ADHD,9
Kaminari Denki is a Dork,9
Conspiracy Theorist Todoroki Shouto,9
POV Midoriya Izuku,9
Insomniac Shinsou Hitoshi,9
Midoriya Izuku Needs Help,9
Bakugou Katsuki Whump,9
Vigilante Bakugou Katsuki,9
Midoriya Izuku Has a Healing Quirk,9
Todoroki Enji | Endeavor Bashing,9
Dekubowl,9
Protective Dabi | Todoroki Touya,9
Dead Midoriya Izuku,9
Female Midoriya Izuku,9
Adopted Eri (My Hero Academia),9
Dimension Travel,9
Worried Aizawa Shouta | Eraserhead,9
Original Character(s),9
This Is Why We Can't Have Nice Things,9
Midoriya Izuku's Hair Is Fluffy Because It's Full Of Secrets,9
Character Development,9
Dabi is a Todoroki (My Hero Academia),8
Queerplatonic Relationships,8
Memory Loss,8
Anal Sex,8
Spoilers,8
Midoriya Izuku Has ADHD,8
Apologies,8
Near Death Experiences,8
Slice of Life,8
Worldbuilding,8
White-Haired Midoriya Izuku,8
Cuddling & Snuggling,8
Love Confessions,8
Healing,8
Alternate Universe - Reincarnation,8
Background Relationships,8
Truth Serum,8
Trans Male Character,8
Bakugou Katsuki is Good at Feelings,8
Midoriya Izuku's Hero Analysis For The Future Notebooks,8
Self-Hatred,8
Hopeful Ending,8
Adoption,8
Eldritch Midoriya Izuku,8
Shinsou Hitoshi is Bad at Feelings,8
Psychological Trauma,8
Midoriya haunts 1-A,8
Character Death Implied/Mentioned,8
Self Confidence Issues,8
General Education Department Midoriya Izuku,8
Anger,8
Kaminari Denki Being An Idiot,8
Physical Abuse,8
Self-Doubt,8
Parental Sensei | All For One,8
Insecure Bakugou Katsuki,8
Explicit Language,8
Sad Bakugou Katsuki,8
Aizawa Shouta | Eraserhead Needs a Vacation,8
Aldera Middle School Faces Consequences (My Hero Academia),8
Cute Todoroki Shouto,8
Midoriya Hisashi Being an Asshole,8
Psychological Torture,8
Vigilante Shinsou Hitoshi,8
Pre-Relationship,8
Midoriya takes Bakugo’s advice,8
Secret Identity,8
Possessive Bakugou Katsuki,7
Whumptober 2020,7
Rescue,7
Tsukauchi Naomasa Needs a Break,7
Mpreg,7
no beta we die like sir nighteye,7
What-If,7
Baby Midoriya Izuku,7
Bakusquad Shenanigans (My Hero Academia),7
Hospitalization,7
Good Parent Bakugou Masaru,7
Bakugou Katsuki is a Mess,7
Romance,7
First Meetings,7
Alternate Universe - Modern Setting,7
Vomiting,7
Miscommunication,7
Fluff and Smut,7
Midoriya Izuku Has a Fire Quirk,7
Not Canon Compliant,7
Rape Recovery,7
Bittersweet Ending,7
No Romance,7
Trust Issues,7
Guilty Bakugou Katsuki,7
Midoriya Izuku Gets A Hug,7
Feral Bakugou Katsuki,7
Tags May Change,7
Aizawa Shouta | Eraserhead Needs a Break,7
Bakugou Katsuki Has PTSD,7
Immortal Midoriya Izuku,7
Body Horror,7
Maybe - Freeform,7
Class 1-A Needs a Hug (My Hero Academia),7
Crying Bakugou Katsuki,7
Bottom Midoriya Izuku,7
Aftermath of Violence,7
Young Midoriya Izuku,7
Quirkless Bakugou Katsuki,7
Graphic Description,7
Soft Bakugou Katsuki/Midoriya Izuku,7
Platonic Bakugou Katsuki/Midoriya Izuku,7
Ghost Midoriya Izuku,7
Stalking,7
Pervert Mineta Minoru,7
Sensei | All For One Being an Asshole,7
Soft Aizawa Shouta | Eraserhead,7
League of Villains as Family (My Hero Academia),7
Sickfic,7
Hatsume Mei & Midoriya Izuku Friendship,7
Worried Bakugou Katsuki,7
Temporary Amnesia,7
Midoriya Izuku Gets Therapy,7
Regret,7
Unhealthy Coping Mechanisms,7
past bullying,7
Gore,6
Informant Midoriya Izuku,6
Blow Jobs,6
Mineta Minoru Doesn't Exist,6
Protective Dabi (My Hero Academia),6
Shinsou Hitoshi is a Little Shit,6
Jirou Kyouka is in the Bakusquad,6
Adopted Sibling Relationship,6
Falling In Love,6
Midoriya Izuku Protection Squad,6
Top Midoriya Izuku,6
Amnesia,6
Morally Ambiguous Character,6
Sleepy Cuddles,6
Sensei | All For One is Not Midoriya Hisashi,6
Idiots in Love,6
Bisexual Midoriya Izuku,6
Bakugou Katsuki is Whipped,6
Developing Relationship,6
Touch-Starved Bakugou Katsuki,6
Mentioned Class 1-A (My Hero Academia),6
Todoroki Shouto is a Little Shit,6
Post-Canon,6
POV Multiple,6
Time Loop,6
Parent Yagi Toshinori | All Might,6
Nedzu Training Midoriya Izuku,6
Midoriya Izuku Sees Ghosts,6
Cute Uraraka Ochako,6
Bakugou Katsuki & Midoriya Izuku are Siblings,6
Sad,6
Bakugou Katsuki & Todoroki Shouto Friendship,6
Bakugou Katsuki Has One for All Quirk,6
Protective Nedzu (My Hero Academia),6
Minor Original Character(s),6
U.A. is a University (My Hero Academia),6
Dabi | Todoroki Touya is Not a Villain,6
Hero Midoriya Izuku,6
Chaotic Hatsume Mei,6
Bad Parenting,6
Masturbation,6
Midoriya Izuku is a Good Person,6
One-Shot,6
Implied/Referenced Sexual Assault,6
Soulmates,6
platonic bakudeku,6
Protective Iida Tenya,6
Villain Deku,6
Aizawa Shouta | Eraserhead Training Shinsou Hitoshi,6
Insomniac Midoriya Izuku,6
Pranks and Practical Jokes,6
Protective Dekusquad (My Hero Academia),6
Top Bakugou Katsuki,6
Redemption,6
Sero Hanta is a Good Friend,6
Midoriya Izuku Has A Gun,6
Post-Kamino Ward Arc (My Hero Academia),6
Toga Himiko is a Good Friend,6
Supportive Dekusquad (My Hero Academia),6
Dark Midoriya Izuku,6
Dead Yagi Toshinori | All Might,6
Cryptid Midoriya Izuku,6
Bakugou Katsuki Has Issues,6
Best Friends,6
Whumptober,6
Betrayal,6
Cute,6
BAMF Aizawa Shouta | Eraserhead,6
Insecurity,6
Chaos,6
Alternate Universe - Pro Heroes (My Hero Academia),6
Families of Choice,6
Villains,6
Alpha/Omega,6
Hugs,6
Middle School Student Midoriya Izuku,6
Oblivious Bakugou Katsuki,6
Mental Breakdown,6
Kaminari Denki is a Little Shit,6
Non-Binary Kaminari Denki,6
Death,6
Midoriya Izuku & Shinsou Hitoshi are Best Friends,6
Non-Consensual Drug Use,6
Midoriya Izuku Tries His Best,6
Gun Violence,6
Good Parent Aizawa Shouta | Eraserhead,6
Quirk Side Effects (My Hero Academia),6
Unhealthy Relationships,6
U.A. Teacher Midoriya Izuku,5
Mental Instability,5
Manipulation,5
Domestic Violence,5
Victim Blaming,5
Podfic Available,5
dad mic,5
Complete,5
Past Rape/Non-con,5
Explicit Sexual Content,5
Bakugou Katsuki is Expelled from U.A. High School,5
Big Brother Dabi,5
Soulmate-Identifying Marks,5
Tsukauchi Naomasa is So Done,5
Midoriya Izuku Angst,5
Toogata Mirio is a Good Friend,5
POV Bakugou Katsuki,5
Mineta Minoru is a Decent Human Being,5
Sensei | All For One's Bad Parenting,5
Friendship/Love,5
Regretful Bakugou Katsuki,5
Midoriya Izuku is Not a Hero,5
Mentioned Midoriya Hisashi,5
Implied/Referenced Bullying,5
Love,5
Romantic Fluff,5
Hijinks & Shenanigans,5
Insecure Kirishima Eijirou,5
Implied/Referenced Abuse,5
Human Trafficking,5
Codependency,5
Soft Midoriya Izuku,5
Child Abandonment,5
Yagi Toshinori | All Might is Midoriya Izuku's Parent,5
Insecure Midoriya Izuku,5
Identity Reveal,5
Discrimination,5
Scary Nedzu (My Hero Academia),5
suicide baiting,5
Pro Hero Todoroki Shouto,5
i ship izuku and trauma,5
What Have I Done,5
Retired Yagi Toshinori | All Might,5
Midoriya Izuku is in Class 1-C,5
Monoma Neito is in Class 1-A,5
Orphan Midoriya Izuku,5
Implied/Referenced Drug Use,5
Dark,5
Omega Bakugou Katsuki,5
Personality Swap,5
Serious Injuries,5
Minor Injuries,5
Midoriya Inko Needs a Hug,5
Protective Kayama Nemuri | Midnight,5
Yaoyorozu Momo is in the Dekusquad,5
Powerful Midoriya Izuku,5
My First Fanfic,5
Fluff without Plot,5
Protectiveness,5
Aizawa Shouta | Eraserhead is Midoriya Izuku's Parent,5
Transphobia,5
Midoriya Izuku & Todoroki Shouto Friendship,5
Shinsou Hitoshi is in the Dekusquad,5
Midoriya Izuku Adopts Eri,5
Traitor Midoriya Izuku,5
Hurt Aizawa Shouta | Eraserhead,5
No Beta,5
Adopted Bakugou Katsuki,5
Scenting,5
Mating Cycles/In Heat,5
Attempted Kidnapping,5
Enemies to Friends,5
(sort of),5
Pain,5
I Don't Even Know,5
Cats,5
Shirakumo Oboro Lives,5
Platonic Soulmates,5
Dead Dove: Do Not Eat,5
Gamer Midoriya Izuku,5
Chaotic Bakugou Katsuki,5
Soft Dabi | Todoroki Touya,5
Reconciliation,5
Bakugou Mitsuki and Midoriya Inko are Best Friends,5
Confused Midoriya Izuku,5
Established Bakugou Katsuki/Midoriya Izuku,5
Midoriya Izuku Has Chronic Pain,5
Yakuza,5
Hatsume Mei Has ADHD,5
Crying Midoriya Izuku,5
Alternate Universe - College/University,5
U.A. Dorms (My Hero Academia),5
Bakudeku if you squint,5
Abused Shinsou Hitoshi,5
Underground Hero Midoriya Izuku,5
Hatsume Mei is a Good Friend,5
Homophobia,5
Villain Bakugou Katsuki,5
Fear,5
Midoriya Izuku & Uraraka Ochako Friendship,5
Villain Todoroki Shouto,5
Jealous Midoriya Izuku,5
For Want of a Nail,5
Tags to be added,5
Big Brother Midoriya Izuku,5
Analytical Midoriya Izuku,5
Gay Bakugou Katsuki,5
Childhood Memories,5
Actor Midoriya Izuku,5
Teacher Midoriya Izuku,4
Paranoia,4
No Angst,4
Rescue Missions,4
Broken Bones,4
Kidnapped Bakugou Katsuki,4
Tired Tsukauchi Naomasa,4
Mildly Dubious Consent,4
Rough Sex,4
Out of Character,4
No Smut,4
Family Bonding,4
First Dates,4
Confused Bakugou Katsuki,4
Sibling Bonding,4
Emotional Baggage,4
Discord: No Writing Academia Fic Fight (My Hero Academia),4
Friends With Benefits,4
Head Injury,4
Flirting,4
Kissing,4
Blind Midoriya Izuku,4
Bakugou Katsuki is a Bad Friend,4
Never Have I Ever,4
Pining Kirishima Eijirou,4
Midoriya Izuku & Nedzu Friendship,4
Demon Midoriya Izuku,4
Out of Character Midoriya Izuku,4
Supportive Uraraka Ochako,4
Entrance Exam Arc (My Hero Academia),4
Sentient One For All Quirk (My Hero Academia),4
Complicated Relationships,4
Pro Hero Uraraka Ochako,4
Supernatural Elements,4
Sad with a Happy Ending,4
False Accusations,4
Animal Lover Bakugou Katsuki,4
big brother hawks,4
for now,4
Villains to Heroes,4
Creepy Midoriya Izuku,4
Self-Insert,4
Pining Shinsou Hitoshi,4
Vigilante Toga Himiko,4
Big Brother Shigaraki Tomura | Shimura Tenko,4
Dabi and Todoroki Shouto Are Siblings,4
Sad Todoroki Shouto,4
Depressed Bakugou Katsuki,4
BAMF Yaoyorozu Momo,4
Todoroki Enji | Endeavor Faces Consequences,4
Yagi Toshinori | All Might Adopts Midoriya Izuku,4
Rating May Change,4
Oblivious Class 1-A (My Hero Academia),4
Kamino Ward Arc (My Hero Academia),4
Gaslighting,4
Foster Kid Midoriya Izuku,4
Sign Language,4
Verbal Abuse,4
Aunt Kayama Nemuri | Midnight,4
Suicide Notes,4
Sad Ending,4
Oops,4
Protective Ashido Mina,4
Self-Sacrifice,4
mentions of abuse,4
Aizawa Shouta | Eraserhead and Yamada Hizashi | Present Mic Adopt Shinsou Hitoshi,4
First Time,4
Eventual Bakugou Katsuki/Midoriya Izuku,4
Praise Kink,4
Family Drama,4
sorta - Freeform,4
Shinsou Hitoshi is in the Bakusquad,4
Todoroki Shouto is in the Bakusquad,4
Good Parent Todoroki Enji | Endeavor,4
Fluff and Mush,4
Morally Grey Midoriya Izuku,4
Pro Hero Kirishima Eijirou,4
Non-Consensual Body Modification,4
Canon Rewrite,4
Texting,4
Class 1-A Group Chat (My Hero Academia),4
Todoroki Enji | Endeavor Redemption,4
Revenge,4
Autistic Aizawa Shouta | Eraserhead,4
Aldera Middle School (My Hero Academia),4
Cute Bakugou Katsuki,4
Non-Consensual Touching,4
Yamada Hizashi | Present Mic is a Dork,4
Deaf Midoriya Izuku,4
PTSD,4
Brainwashing,4
Traumatized Midoriya Izuku,4
Smart Nedzu (My Hero Academia),4
Minor Bakugou Katsuki/Kirishima Eijirou,4
Takami Keigo | Hawks Acts Like a Bird,4
Model Bakugou Katsuki,4
Good Parent Sensei | All For One,4
spicy angst,4
Major character death - Freeform,4
Midoriya Izuku & Shigaraki Tomura | Shimura Tenko Are Siblings,4
Middle School Student Bakugou Katsuki,4
Sick Midoriya Izuku,4
Soft Shinsou Hitoshi,4
as a treat,4
Bakugou Katsuki Has Feelings,4
Chaotic Nedzu (My Hero Academia),4
Feral Behavior,4
Medical Inaccuracies,4
Mild Sexual Content,4
Gun Wielding Midoriya Izuku,4
Mystery,4
Enemies to Friends to Lovers,4
Protective Shirakumo Oboro,4
Yagi Toshinori | All Might is Bad at Feelings,4
Cinnamon Roll Midoriya Izuku,4
Getting to Know Each Other,4
Corruption,4
Midoriya Izuku Adopts Everyone,4
Mentions of Suicide,4
U.A. High School (My Hero Academia),4
Monster Midoriya Izuku,4
Перевод на русский | Translation in Russian,4
Suspense,4
Childhood Sweethearts,4
Alternate Universe - Fantasy,4
Abused Todoroki Shouto,4
Trans Kaminari Denki,4
Homophobic Mineta Minoru,4
Oneshot,4
Bakugou Katsuki is Good With Kids,4
Inventor Midoriya Izuku,4
Action,4
Midoriya Izuku Has No Chill,4
Psychological Horror,4
Harassment,4
Homelessness,4
Truth Quirk (My Hero Academia),4
Vigilante Todoroki Shouto,4
AU where Deku is a youtuber,4
Winged Midoriya Izuku,4
tododeku - Freeform,4
Humour,4
Implied/Referenced Suicidal Thoughts,4
Izuku has a quirk,4
Shiketsu High Student Midoriya Izuku,4
Kurogiri is Shirakumo Oboro,4
Personality Swap AU,4
Pro Hero Class 1-A (My Hero Academia),3
Hypothermia,3
Natural Disasters,3
Concussions,3
Self-Worth Issues,3
Strong Midoriya Izuku,3
Minor Midoriya Izuku/Todoroki Shouto,3
Porn With Plot,3
Vaginal Sex,3
Oral Sex,3
Cat Quirk (My Hero Academia),3
because I said so,3
but not really,3
Foster Care,3
background erasermic,3
Soul Bond,3
ish,3
Bakugou Katsuki Apologizes,3
Anxiety Disorder,3
Izuocha,3
Babysitting,3
Poor Midoriya Izuku,3
Older Bakugou Katsuki,3
NWA Fic Fight Team 1-B,3
Discord: No Writing Academia Fic Fight 2021 (My Hero Academia),3
Anal Fingering,3
Adorable,3
Boys Kissing,3
Ableism,3
Kurogiri is Not Shirakumo Oboro,3
Implied Sexual Content,3
House Party,3
technically,3
Demiromantic Midoriya Izuku,3
Possessive Midoriya Izuku,3
Arranged Marriage,3
Kirishima Eijirou is a Dork,3
Bakugou Katsuki Needs Help,3
Gay,3
Cooking,3
Bakugou Katsuki is a Brat,3
BAMF Class 1-A (My Hero Academia),3
Demon Bakugou Katsuki,3
Time Skips,3
Communication,3
Out of Character Bakugou Katsuki,3
Minor Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,3
BAMF Nedzu (My Hero Academia),3
Bakugou Katsuki Has ADHD,3
Action/Adventure,3
Quirkless Original Character(s) (My Hero Academia),3
Adopted Children,3
Alternate Universe - Coffee Shops & Cafés,3
BNHA Angst Week,3
Bakugou Katsuki and Todoroki Shouto are Siblings,3
Shigaraki Tomura | Shimura Tenko is Not a Villain,3
Moral Dilemmas,3
Endgame Bakugou Katsuki/Midoriya Izuku,3
Parental Maijima Higari | Power Loader,3
